municipality,group,variable,month,Nacidos vivos,TOTAL
YAPACANI,atencion de partos en servicios,nacidos vivos,2011-09-01,87,87
YOCALLA,atencion de partos en servicios,nacidos vivos,2011-09-01,3,3
YOTALA,atencion de partos en servicios,nacidos vivos,2011-09-01,7,7
YUNCHARA,atencion de partos en servicios,nacidos vivos,2011-09-01,1,1
ZUDAÑEZ,atencion de partos en servicios,nacidos vivos,2011-09-01,6,6
ACACIO,atencion de partos en servicios,nacidos vivos,2011-10-01,3,3
ACHACACHI,atencion de partos en servicios,nacidos vivos,2011-10-01,20,20
ACHOCALLA,atencion de partos en servicios,nacidos vivos,2011-10-01,5,5
AIQUILE,atencion de partos en servicios,nacidos vivos,2011-10-01,36,36
ALALAY,atencion de partos en servicios,nacidos vivos,2011-10-01,2,2
ALCALA,atencion de partos en servicios,nacidos vivos,2011-10-01,3,3
ALTO BENI,atencion de partos en servicios,nacidos vivos,2011-10-01,7,7
ANCORAIMES,atencion de partos en servicios,nacidos vivos,2011-10-01,3,3
ANTEQUERA,atencion de partos en servicios,nacidos vivos,2011-10-01,2,2
ANZALDO,atencion de partos en servicios,nacidos vivos,2011-10-01,3,3
APOLO,atencion de partos en servicios,nacidos vivos,2011-10-01,11,11
ARAMPAMPA,atencion de partos en servicios,nacidos vivos,2011-10-01,3,3
ARANI,atencion de partos en servicios,nacidos vivos,2011-10-01,13,13
ARBIETO,atencion de partos en servicios,nacidos vivos,2011-10-01,11,11
ARQUE,atencion de partos en servicios,nacidos vivos,2011-10-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos,2011-10-01,67,67
ATOCHA,atencion de partos en servicios,nacidos vivos,2011-10-01,24,24
AYATA,atencion de partos en servicios,nacidos vivos,2011-10-01,2,2
AYO AYO,atencion de partos en servicios,nacidos vivos,2011-10-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos vivos,2011-10-01,25,25
AZURDUY,atencion de partos en servicios,nacidos vivos,2011-10-01,6,6
BATALLAS,atencion de partos en servicios,nacidos vivos,2011-10-01,4,4
BAURES,atencion de partos en servicios,nacidos vivos,2011-10-01,11,11
BELEN DE ANDAMARCA,atencion de partos en servicios,nacidos vivos,2011-10-01,1,1
BELLA FLOR,atencion de partos en servicios,nacidos vivos,2011-10-01,1,1
BERMEJO,atencion de partos en servicios,nacidos vivos,2011-10-01,37,37
BETANZOS,atencion de partos en servicios,nacidos vivos,2011-10-01,25,25
BOLIVAR,atencion de partos en servicios,nacidos vivos,2011-10-01,1,1
BOYUIBE,atencion de partos en servicios,nacidos vivos,2011-10-01,7,7
BUENA VISTA,atencion de partos en servicios,nacidos vivos,2011-10-01,10,10
CABEZAS,atencion de partos en servicios,nacidos vivos,2011-10-01,9,9
CAIROMA,atencion de partos en servicios,nacidos vivos,2011-10-01,3,3
"CAIZA ""D""",atencion de partos en servicios,nacidos vivos,2011-10-01,7,7
CAJUATA,atencion de partos en servicios,nacidos vivos,2011-10-01,7,7
CALAMARCA,atencion de partos en servicios,nacidos vivos,2011-10-01,15,15
CAMARGO,atencion de partos en servicios,nacidos vivos,2011-10-01,27,27
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,nacidos vivos,2011-10-01,3,3
CAMIRI,atencion de partos en servicios,nacidos vivos,2011-10-01,80,80
CAPINOTA,atencion de partos en servicios,nacidos vivos,2011-10-01,17,17
CAQUIAVIRI,atencion de partos en servicios,nacidos vivos,2011-10-01,2,2
CARACOLLO,atencion de partos en servicios,nacidos vivos,2011-10-01,16,16
CARANAVI,atencion de partos en servicios,nacidos vivos,2011-10-01,90,90
CARAPARI,atencion de partos en servicios,nacidos vivos,2011-10-01,2,2
CARIPUYO,atencion de partos en servicios,nacidos vivos,2011-10-01,3,3
CARMEN RIVERO TORREZ,atencion de partos en servicios,nacidos vivos,2011-10-01,5,5
CHALLAPATA,atencion de partos en servicios,nacidos vivos,2011-10-01,43,43
CHAQUI,atencion de partos en servicios,nacidos vivos,2011-10-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos vivos,2011-10-01,45,45
CHAYANTA,atencion de partos en servicios,nacidos vivos,2011-10-01,8,8
CHIMORE,atencion de partos en servicios,nacidos vivos,2011-10-01,15,15
CHIPAYA,atencion de partos en servicios,nacidos vivos,2011-10-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos,2011-10-01,25,25
CHUMA,atencion de partos en servicios,nacidos vivos,2011-10-01,6,6
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,nacidos vivos,2011-10-01,6,6
CKOCHAS,atencion de partos en servicios,nacidos vivos,2011-10-01,2,2
CLIZA,atencion de partos en servicios,nacidos vivos,2011-10-01,16,16
COBIJA,atencion de partos en servicios,nacidos vivos,2011-10-01,129,129
COCAPATA,atencion de partos en servicios,nacidos vivos,2011-10-01,5,5
COCHABAMBA,atencion de partos en servicios,nacidos vivos,2011-10-01,1684,1684
COIPASA,atencion de partos en servicios,nacidos vivos,2011-10-01,1,1
COLCAPIRHUA,atencion de partos en servicios,nacidos vivos,2011-10-01,51,51
COLOMI,atencion de partos en servicios,nacidos vivos,2011-10-01,21,21
COLPA BELGICA,atencion de partos en servicios,nacidos vivos,2011-10-01,7,7
COLQUECHACA,atencion de partos en servicios,nacidos vivos,2011-10-01,22,22
COLQUENCHA,atencion de partos en servicios,nacidos vivos,2011-10-01,4,4
COLQUIRI,atencion de partos en servicios,nacidos vivos,2011-10-01,5,5
COMARAPA,atencion de partos en servicios,nacidos vivos,2011-10-01,34,34
CONCEPCION,atencion de partos en servicios,nacidos vivos,2011-10-01,37,37
COPACABANA,atencion de partos en servicios,nacidos vivos,2011-10-01,12,12
CORIPATA,atencion de partos en servicios,nacidos vivos,2011-10-01,12,12
CORO CORO,atencion de partos en servicios,nacidos vivos,2011-10-01,2,2
COROICO,atencion de partos en servicios,nacidos vivos,2011-10-01,16,16
COTAGAITA,atencion de partos en servicios,nacidos vivos,2011-10-01,7,7
COTOCA,atencion de partos en servicios,nacidos vivos,2011-10-01,61,61
CUATRO CAÑADAS,atencion de partos en servicios,nacidos vivos,2011-10-01,12,12
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,nacidos vivos,2011-10-01,1,1
CULPINA,atencion de partos en servicios,nacidos vivos,2011-10-01,25,25
CURAHUARA DE CARANGAS,atencion de partos en servicios,nacidos vivos,2011-10-01,4,4
CURVA,atencion de partos en servicios,nacidos vivos,2011-10-01,2,2
DESAGUADERO,atencion de partos en servicios,nacidos vivos,2011-10-01,5,5
EL ALTO,atencion de partos en servicios,nacidos vivos,2011-10-01,1263,1263
EL CHORO,atencion de partos en servicios,nacidos vivos,2011-10-01,5,5
EL PUENTE(STC),atencion de partos en servicios,nacidos vivos,2011-10-01,6,6
EL PUENTE(TJA),atencion de partos en servicios,nacidos vivos,2011-10-01,6,6
EL TORNO,atencion de partos en servicios,nacidos vivos,2011-10-01,67,67
EL VILLAR,atencion de partos en servicios,nacidos vivos,2011-10-01,5,5
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos,2011-10-01,7,7
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos vivos,2011-10-01,22,22
ESCOMA,atencion de partos en servicios,nacidos vivos,2011-10-01,6,6
EXALTACION,atencion de partos en servicios,nacidos vivos,2011-10-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicios,nacidos vivos,2011-10-01,11,11
GENERAL SAAVEDRA,atencion de partos en servicios,nacidos vivos,2011-10-01,17,17
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,nacidos vivos,2011-10-01,2,2
GUANAY,atencion de partos en servicios,nacidos vivos,2011-10-01,11,11
GUAQUI,atencion de partos en servicios,nacidos vivos,2011-10-01,5,5
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos,2011-10-01,117,117
GUTIERREZ,atencion de partos en servicios,nacidos vivos,2011-10-01,10,10
HUACARETA,atencion de partos en servicios,nacidos vivos,2011-10-01,10,10
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,nacidos vivos,2011-10-01,2,2
HUANUNI,atencion de partos en servicios,nacidos vivos,2011-10-01,27,27
HUARACAJE,atencion de partos en servicios,nacidos vivos,2011-10-01,3,3
HUARINA,atencion de partos en servicios,nacidos vivos,2011-10-01,2,2
HUAYLLAMARCA,atencion de partos en servicios,nacidos vivos,2011-10-01,1,1
ICLA,atencion de partos en servicios,nacidos vivos,2011-10-01,5,5
INCAHUASI,atencion de partos en servicios,nacidos vivos,2011-10-01,10,10
INGAVI (HUMAITA),atencion de partos en servicios,nacidos vivos,2011-10-01,4,4
INQUISIVI,atencion de partos en servicios,nacidos vivos,2011-10-01,3,3
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,nacidos vivos,2011-10-01,14,14
IXIAMAS,atencion de partos en servicios,nacidos vivos,2011-10-01,10,10
JESUS DE MACHACA,atencion de partos en servicios,nacidos vivos,2011-10-01,4,4
LA ASUNTA,atencion de partos en servicios,nacidos vivos,2011-10-01,43,43
LA GUARDIA,atencion de partos en servicios,nacidos vivos,2011-10-01,48,48
LA PAZ,atencion de partos en servicios,nacidos vivos,2011-10-01,1665,1665
LAGUNILLAS,atencion de partos en servicios,nacidos vivos,2011-10-01,9,9
LAJA,atencion de partos en servicios,nacidos vivos,2011-10-01,6,6
LAS CARRERAS,atencion de partos en servicios,nacidos vivos,2011-10-01,7,7
LICOMA PAMPA,atencion de partos en servicios,nacidos vivos,2011-10-01,1,1
LLALLAGUA,atencion de partos en servicios,nacidos vivos,2011-10-01,60,60
LLICA,atencion de partos en servicios,nacidos vivos,2011-10-01,4,4
LURIBAY,atencion de partos en servicios,nacidos vivos,2011-10-01,2,2
MACHACAMARCA,atencion de partos en servicios,nacidos vivos,2011-10-01,2,2
MACHARETI,atencion de partos en servicios,nacidos vivos,2011-10-01,4,4
MAGDALENA,atencion de partos en servicios,nacidos vivos,2011-10-01,16,16
MAIRANA,atencion de partos en servicios,nacidos vivos,2011-10-01,23,23
MAPIRI,atencion de partos en servicios,nacidos vivos,2011-10-01,18,18
MECAPACA,atencion de partos en servicios,nacidos vivos,2011-10-01,3,3
MINEROS,atencion de partos en servicios,nacidos vivos,2011-10-01,20,20
MIZQUE,atencion de partos en servicios,nacidos vivos,2011-10-01,37,37
MOCOMOCO,atencion de partos en servicios,nacidos vivos,2011-10-01,5,5
MOJOCOYA,atencion de partos en servicios,nacidos vivos,2011-10-01,9,9
MONTEAGUDO,atencion de partos en servicios,nacidos vivos,2011-10-01,36,36
MONTERO,atencion de partos en servicios,nacidos vivos,2011-10-01,242,242
MORO MORO,atencion de partos en servicios,nacidos vivos,2011-10-01,1,1
MOROCHATA,atencion de partos en servicios,nacidos vivos,2011-10-01,11,11
OCURI,atencion de partos en servicios,nacidos vivos,2011-10-01,8,8
OKINAWA,atencion de partos en servicios,nacidos vivos,2011-10-01,9,9
OMEREQUE,atencion de partos en servicios,nacidos vivos,2011-10-01,5,5
ORURO,atencion de partos en servicios,nacidos vivos,2011-10-01,600,600
PADCAYA,atencion de partos en servicios,nacidos vivos,2011-10-01,7,7
PADILLA,atencion de partos en servicios,nacidos vivos,2011-10-01,22,22
PAILON,atencion de partos en servicios,nacidos vivos,2011-10-01,29,29
PALCA,atencion de partos en servicios,nacidos vivos,2011-10-01,2,2
PALOS BLANCOS,atencion de partos en servicios,nacidos vivos,2011-10-01,30,30
PAMPA GRANDE,atencion de partos en servicios,nacidos vivos,2011-10-01,6,6
PAPEL PAMPA,atencion de partos en servicios,nacidos vivos,2011-10-01,1,1
PASORAPA,atencion de partos en servicios,nacidos vivos,2011-10-01,2,2
PATACAMAYA,atencion de partos en servicios,nacidos vivos,2011-10-01,36,36
PAZÑA,atencion de partos en servicios,nacidos vivos,2011-10-01,1,1
POCOATA,atencion de partos en servicios,nacidos vivos,2011-10-01,7,7
POCONA,atencion de partos en servicios,nacidos vivos,2011-10-01,10,10
POJO (CBBA),atencion de partos en servicios,nacidos vivos,2011-10-01,14,14
POOPO,atencion de partos en servicios,nacidos vivos,2011-10-01,5,5
PORCO,atencion de partos en servicios,nacidos vivos,2011-10-01,8,8
POROMA,atencion de partos en servicios,nacidos vivos,2011-10-01,6,6
PORONGO,atencion de partos en servicios,nacidos vivos,2011-10-01,3,3
PORTACHUELO,atencion de partos en servicios,nacidos vivos,2011-10-01,44,44
PORVENIR,atencion de partos en servicios,nacidos vivos,2011-10-01,3,3
POTOSI,atencion de partos en servicios,nacidos vivos,2011-10-01,421,421
PRESTO,atencion de partos en servicios,nacidos vivos,2011-10-01,2,2
PUCARANI,atencion de partos en servicios,nacidos vivos,2011-10-01,3,3
PUERTO ACOSTA,atencion de partos en servicios,nacidos vivos,2011-10-01,3,3
PUERTO CARABUCO,atencion de partos en servicios,nacidos vivos,2011-10-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicios,nacidos vivos,2011-10-01,9,9
PUERTO QUIJARRO,atencion de partos en servicios,nacidos vivos,2011-10-01,11,11
PUERTO RICO,atencion de partos en servicios,nacidos vivos,2011-10-01,11,11
PUERTO SILES,atencion de partos en servicios,nacidos vivos,2011-10-01,2,2
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos,2011-10-01,42,42
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos,2011-10-01,105,105
PUNA,atencion de partos en servicios,nacidos vivos,2011-10-01,18,18
PUNATA,atencion de partos en servicios,nacidos vivos,2011-10-01,74,74
QUIABAYA,atencion de partos en servicios,nacidos vivos,2011-10-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos vivos,2011-10-01,175,175
QUIME,atencion de partos en servicios,nacidos vivos,2011-10-01,3,3
QUIRUSILLAS,atencion de partos en servicios,nacidos vivos,2011-10-01,1,1
RAVELO,atencion de partos en servicios,nacidos vivos,2011-10-01,7,7
REYES,atencion de partos en servicios,nacidos vivos,2011-10-01,20,20
RIBERALTA,atencion de partos en servicios,nacidos vivos,2011-10-01,272,272
ROBORE,atencion de partos en servicios,nacidos vivos,2011-10-01,22,22
RURRENABAQUE,atencion de partos en servicios,nacidos vivos,2011-10-01,37,37
SABAYA,atencion de partos en servicios,nacidos vivos,2011-10-01,1,1
SACABA,atencion de partos en servicios,nacidos vivos,2011-10-01,188,188
SACABAMBA,atencion de partos en servicios,nacidos vivos,2011-10-01,3,3
SACACA,atencion de partos en servicios,nacidos vivos,2011-10-01,17,17
SAIPINA,atencion de partos en servicios,nacidos vivos,2011-10-01,5,5
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,nacidos vivos,2011-10-01,6,6
SAMAIPATA,atencion de partos en servicios,nacidos vivos,2011-10-01,12,12
SAN AGUSTIN,atencion de partos en servicios,nacidos vivos,2011-10-01,1,1
SAN ANDRES,atencion de partos en servicios,nacidos vivos,2011-10-01,5,5
SAN ANDRES DE MACHACA,atencion de partos en servicios,nacidos vivos,2011-10-01,4,4
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,nacidos vivos,2011-10-01,5,5
SAN BENITO,atencion de partos en servicios,nacidos vivos,2011-10-01,7,7
SAN BORJA,atencion de partos en servicios,nacidos vivos,2011-10-01,70,70
SAN BUENA VENTURA,atencion de partos en servicios,nacidos vivos,2011-10-01,18,18
SAN CARLOS,atencion de partos en servicios,nacidos vivos,2011-10-01,35,35
SAN IGNACIO,atencion de partos en servicios,nacidos vivos,2011-10-01,28,28
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos,2011-10-01,107,107
SAN JAVIER(BNI),atencion de partos en servicios,nacidos vivos,2011-10-01,3,3
SAN JAVIER(STC),atencion de partos en servicios,nacidos vivos,2011-10-01,25,25
SAN JOAQUIN,atencion de partos en servicios,nacidos vivos,2011-10-01,10,10
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos,2011-10-01,40,40
SAN JUAN DE YAPACANI,atencion de partos en servicios,nacidos vivos,2011-10-01,12,12
SAN JULIAN,atencion de partos en servicios,nacidos vivos,2011-10-01,79,79
SAN LORENZO(PND),atencion de partos en servicios,nacidos vivos,2011-10-01,12,12
SAN LORENZO(TJA),atencion de partos en servicios,nacidos vivos,2011-10-01,5,5
SAN LUCAS,atencion de partos en servicios,nacidos vivos,2011-10-01,34,34
SAN MATIAS,atencion de partos en servicios,nacidos vivos,2011-10-01,13,13
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos vivos,2011-10-01,13,13
SAN PEDRO,atencion de partos en servicios,nacidos vivos,2011-10-01,13,13
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos vivos,2011-10-01,13,13
SAN PEDRO DE TIQUINA,atencion de partos en servicios,nacidos vivos,2011-10-01,3,3
SAN PEDRO(PND),atencion de partos en servicios,nacidos vivos,2011-10-01,1,1
SAN RAFAEL,atencion de partos en servicios,nacidos vivos,2011-10-01,4,4
SAN RAMON BENI,atencion de partos en servicios,nacidos vivos,2011-10-01,10,10
SAN RAMON SCZ,atencion de partos en servicios,nacidos vivos,2011-10-01,14,14
SANTA ANA,atencion de partos en servicios,nacidos vivos,2011-10-01,30,30
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos,2011-10-01,2656,2656
SANTA ROSA,atencion de partos en servicios,nacidos vivos,2011-10-01,24,24
SANTA ROSA DEL SARA,atencion de partos en servicios,nacidos vivos,2011-10-01,29,29
SANTIAGO DE CALLAPA,atencion de partos en servicios,nacidos vivos,2011-10-01,2,2
SANTIAGO DE HUARI,atencion de partos en servicios,nacidos vivos,2011-10-01,14,14
SANTIAGO DE MACHACA,atencion de partos en servicios,nacidos vivos,2011-10-01,2,2
SANTIVAÑES,atencion de partos en servicios,nacidos vivos,2011-10-01,3,3
SANTUARIO DE QUILLACAS,atencion de partos en servicios,nacidos vivos,2011-10-01,1,1
SAPAHAQUI,atencion de partos en servicios,nacidos vivos,2011-10-01,3,3
SENA,atencion de partos en servicios,nacidos vivos,2011-10-01,4,4
SHINAOTA,atencion de partos en servicios,nacidos vivos,2011-10-01,42,42
SICA SICA (VILLA AROMA),atencion de partos en servicios,nacidos vivos,2011-10-01,14,14
SIPE SIPE,atencion de partos en servicios,nacidos vivos,2011-10-01,56,56
SOPACHUY,atencion de partos en servicios,nacidos vivos,2011-10-01,11,11
SORACACHI,atencion de partos en servicios,nacidos vivos,2011-10-01,2,2
SORATA,atencion de partos en servicios,nacidos vivos,2011-10-01,7,7
SUCRE,atencion de partos en servicios,nacidos vivos,2011-10-01,516,516
TACACHI,atencion de partos en servicios,nacidos vivos,2011-10-01,1,1
TACACOMA,atencion de partos en servicios,nacidos vivos,2011-10-01,6,6
TACOBAMBA,atencion de partos en servicios,nacidos vivos,2011-10-01,3,3
TACOPAYA,atencion de partos en servicios,nacidos vivos,2011-10-01,6,6
TAPACARI,atencion de partos en servicios,nacidos vivos,2011-10-01,9,9
TARABUCO,atencion de partos en servicios,nacidos vivos,2011-10-01,15,15
TARACO,atencion de partos en servicios,nacidos vivos,2011-10-01,3,3
TARATA,atencion de partos en servicios,nacidos vivos,2011-10-01,5,5
TARIJA,atencion de partos en servicios,nacidos vivos,2011-10-01,393,393
TARVITA,atencion de partos en servicios,nacidos vivos,2011-10-01,16,16
TEOPONTE,atencion de partos en servicios,nacidos vivos,2011-10-01,5,5
TIAWANACU,atencion de partos en servicios,nacidos vivos,2011-10-01,9,9
TINGUIPAYA,atencion de partos en servicios,nacidos vivos,2011-10-01,5,5
TIPUANI,atencion de partos en servicios,nacidos vivos,2011-10-01,13,13
TIQUIPAYA,atencion de partos en servicios,nacidos vivos,2011-10-01,88,88
TIRAQUE (CBBA),atencion de partos en servicios,nacidos vivos,2011-10-01,31,31
TOCO,atencion de partos en servicios,nacidos vivos,2011-10-01,5,5
TOLATA,atencion de partos en servicios,nacidos vivos,2011-10-01,6,6
TOLEDO,atencion de partos en servicios,nacidos vivos,2011-10-01,2,2
TOMAVE,atencion de partos en servicios,nacidos vivos,2011-10-01,7,7
TOMINA,atencion de partos en servicios,nacidos vivos,2011-10-01,13,13
TORO TORO,atencion de partos en servicios,nacidos vivos,2011-10-01,8,8
TOTORA(CBBA),atencion de partos en servicios,nacidos vivos,2011-10-01,28,28
TOTORA(ORR),atencion de partos en servicios,nacidos vivos,2011-10-01,5,5
TRIGAL,atencion de partos en servicios,nacidos vivos,2011-10-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos vivos,2011-10-01,261,261
TUPIZA,atencion de partos en servicios,nacidos vivos,2011-10-01,66,66
TURCO,atencion de partos en servicios,nacidos vivos,2011-10-01,1,1
UMALA,atencion de partos en servicios,nacidos vivos,2011-10-01,7,7
UNCIA,atencion de partos en servicios,nacidos vivos,2011-10-01,15,15
URIONDO (A. CONCEPCION),atencion de partos en servicios,nacidos vivos,2011-10-01,9,9
URUBICHA,atencion de partos en servicios,nacidos vivos,2011-10-01,10,10
UYUNI,atencion de partos en servicios,nacidos vivos,2011-10-01,49,49
VACAS,atencion de partos en servicios,nacidos vivos,2011-10-01,3,3
VALLEGRANDE,atencion de partos en servicios,nacidos vivos,2011-10-01,30,30
VIACHA,atencion de partos en servicios,nacidos vivos,2011-10-01,39,39
VILA VILA,atencion de partos en servicios,nacidos vivos,2011-10-01,3,3
VILLA CHARCAS,atencion de partos en servicios,nacidos vivos,2011-10-01,13,13
VILLA MONTES,atencion de partos en servicios,nacidos vivos,2011-10-01,60,60
VILLA RIVERO,atencion de partos en servicios,nacidos vivos,2011-10-01,5,5
VILLA SERRANO,atencion de partos en servicios,nacidos vivos,2011-10-01,7,7
VILLA TUNARI,atencion de partos en servicios,nacidos vivos,2011-10-01,151,151
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,nacidos vivos,2011-10-01,7,7
VILLAZON,atencion de partos en servicios,nacidos vivos,2011-10-01,45,45
VINTO,atencion de partos en servicios,nacidos vivos,2011-10-01,83,83
VITICHI,atencion de partos en servicios,nacidos vivos,2011-10-01,6,6
WARNES,atencion de partos en servicios,nacidos vivos,2011-10-01,94,94
YACO,atencion de partos en servicios,nacidos vivos,2011-10-01,4,4
YACUIBA,atencion de partos en servicios,nacidos vivos,2011-10-01,145,145
YAMPARAEZ,atencion de partos en servicios,nacidos vivos,2011-10-01,6,6
YANACACHI,atencion de partos en servicios,nacidos vivos,2011-10-01,3,3
YAPACANI,atencion de partos en servicios,nacidos vivos,2011-10-01,66,66
YOCALLA,atencion de partos en servicios,nacidos vivos,2011-10-01,1,1
YOTALA,atencion de partos en servicios,nacidos vivos,2011-10-01,12,12
ZUDAÑEZ,atencion de partos en servicios,nacidos vivos,2011-10-01,8,8
ACACIO,atencion de partos en servicios,nacidos vivos,2011-11-01,2,2
ACHACACHI,atencion de partos en servicios,nacidos vivos,2011-11-01,35,35
ACHOCALLA,atencion de partos en servicios,nacidos vivos,2011-11-01,10,10
AIQUILE,atencion de partos en servicios,nacidos vivos,2011-11-01,44,44
ALALAY,atencion de partos en servicios,nacidos vivos,2011-11-01,1,1
ALTO BENI,atencion de partos en servicios,nacidos vivos,2011-11-01,12,12
ANCORAIMES,atencion de partos en servicios,nacidos vivos,2011-11-01,4,4
ANTEQUERA,atencion de partos en servicios,nacidos vivos,2011-11-01,1,1
ANZALDO,atencion de partos en servicios,nacidos vivos,2011-11-01,5,5
APOLO,atencion de partos en servicios,nacidos vivos,2011-11-01,12,12
ARAMPAMPA,atencion de partos en servicios,nacidos vivos,2011-11-01,1,1
ARANI,atencion de partos en servicios,nacidos vivos,2011-11-01,11,11
ARBIETO,atencion de partos en servicios,nacidos vivos,2011-11-01,9,9
ARQUE,atencion de partos en servicios,nacidos vivos,2011-11-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos,2011-11-01,53,53
ATOCHA,atencion de partos en servicios,nacidos vivos,2011-11-01,9,9
AYATA,atencion de partos en servicios,nacidos vivos,2011-11-01,4,4
AYO AYO,atencion de partos en servicios,nacidos vivos,2011-11-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos vivos,2011-11-01,24,24
AZURDUY,atencion de partos en servicios,nacidos vivos,2011-11-01,6,6
BATALLAS,atencion de partos en servicios,nacidos vivos,2011-11-01,10,10
BAURES,atencion de partos en servicios,nacidos vivos,2011-11-01,10,10
BELEN DE ANDAMARCA,atencion de partos en servicios,nacidos vivos,2011-11-01,1,1
BELEN DE URMIRI,atencion de partos en servicios,nacidos vivos,2011-11-01,1,1
BERMEJO,atencion de partos en servicios,nacidos vivos,2011-11-01,51,51
BETANZOS,atencion de partos en servicios,nacidos vivos,2011-11-01,21,21
BOLIVAR,atencion de partos en servicios,nacidos vivos,2011-11-01,3,3
BOYUIBE,atencion de partos en servicios,nacidos vivos,2011-11-01,1,1
BUENA VISTA,atencion de partos en servicios,nacidos vivos,2011-11-01,10,10
CABEZAS,atencion de partos en servicios,nacidos vivos,2011-11-01,19,19
CAIROMA,atencion de partos en servicios,nacidos vivos,2011-11-01,2,2
"CAIZA ""D""",atencion de partos en servicios,nacidos vivos,2011-11-01,5,5
CAJUATA,atencion de partos en servicios,nacidos vivos,2011-11-01,9,9
CALAMARCA,atencion de partos en servicios,nacidos vivos,2011-11-01,4,4
CAMARGO,atencion de partos en servicios,nacidos vivos,2011-11-01,31,31
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,nacidos vivos,2011-11-01,5,5
CAMIRI,atencion de partos en servicios,nacidos vivos,2011-11-01,81,81
CAPINOTA,atencion de partos en servicios,nacidos vivos,2011-11-01,29,29
CAQUIAVIRI,atencion de partos en servicios,nacidos vivos,2011-11-01,2,2
CARACOLLO,atencion de partos en servicios,nacidos vivos,2011-11-01,12,12
CARANAVI,atencion de partos en servicios,nacidos vivos,2011-11-01,75,75
CARAPARI,atencion de partos en servicios,nacidos vivos,2011-11-01,4,4
CARIPUYO,atencion de partos en servicios,nacidos vivos,2011-11-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en servicios,nacidos vivos,2011-11-01,5,5
CHALLAPATA,atencion de partos en servicios,nacidos vivos,2011-11-01,39,39
CHAQUI,atencion de partos en servicios,nacidos vivos,2011-11-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos vivos,2011-11-01,51,51
CHAYANTA,atencion de partos en servicios,nacidos vivos,2011-11-01,6,6
CHIMORE,atencion de partos en servicios,nacidos vivos,2011-11-01,15,15
CHIPAYA,atencion de partos en servicios,nacidos vivos,2011-11-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos,2011-11-01,31,31
CHUMA,atencion de partos en servicios,nacidos vivos,2011-11-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,nacidos vivos,2011-11-01,11,11
CKOCHAS,atencion de partos en servicios,nacidos vivos,2011-11-01,5,5
CLIZA,atencion de partos en servicios,nacidos vivos,2011-11-01,22,22
COBIJA,atencion de partos en servicios,nacidos vivos,2011-11-01,149,149
COCAPATA,atencion de partos en servicios,nacidos vivos,2011-11-01,8,8
COCHABAMBA,atencion de partos en servicios,nacidos vivos,2011-11-01,1637,1637
COIPASA,atencion de partos en servicios,nacidos vivos,2011-11-01,1,1
COLCAPIRHUA,atencion de partos en servicios,nacidos vivos,2011-11-01,52,52
"COLCHA ""K""",atencion de partos en servicios,nacidos vivos,2011-11-01,2,2
COLOMI,atencion de partos en servicios,nacidos vivos,2011-11-01,26,26
COLPA BELGICA,atencion de partos en servicios,nacidos vivos,2011-11-01,3,3
COLQUECHACA,atencion de partos en servicios,nacidos vivos,2011-11-01,13,13
COLQUENCHA,atencion de partos en servicios,nacidos vivos,2011-11-01,6,6
COLQUIRI,atencion de partos en servicios,nacidos vivos,2011-11-01,13,13
