municipality,group,variable,month,Mujeres con primer control post parto,TOTAL
PUERTO CARABUCO,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,26,26
PUERTO GONZALO MORENO,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,3,3
PUERTO PEREZ,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,6,6
PUERTO QUIJARRO,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,15,15
PUERTO RICO,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,2,2
PUERTO SUAREZ,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,22,22
PUERTO VILLARROEL,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,77,77
PUNA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,47,47
PUNATA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,28,28
QUIABAYA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,2,2
QUILLACOLLO,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,42,42
QUIME,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,9,9
QUIRUSILLAS,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,1,1
RAVELO,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,22,22
REYES,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,11,11
RIBERALTA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,5,5
ROBORE,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,12,12
RURRENABAQUE,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,12,12
SABAYA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,1,1
SACABA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,185,185
SACABAMBA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,10,10
SACACA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,26,26
SAIPINA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,10,10
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,15,15
SAMAIPATA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,7,7
SAN AGUSTIN,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,2,2
SAN ANDRES,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,18,18
SAN ANDRES DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,3,3
SAN ANTONIO DE ESMORUCO,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,8,8
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,6,6
SAN BENITO,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,4,4
SAN BORJA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,58,58
SAN BUENA VENTURA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,29,29
SAN CARLOS,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,25,25
SAN IGNACIO,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,33,33
SAN IGNACIO DE VELASCO,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,58,58
SAN JAVIER(BNI),atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,4,4
SAN JOAQUIN,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,4,4
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,30,30
SAN JUAN DE YAPACANI,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,8,8
SAN JULIAN,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,36,36
SAN LORENZO(PND),atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,7,7
SAN LORENZO(TJA),atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,11,11
SAN LUCAS,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,67,67
SAN MATIAS,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,18,18
SAN MIGUEL DE VELASCO,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,12,12
SAN PABLO DE LIPEZ,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,4,4
SAN PEDRO,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,21,21
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,34,34
SAN PEDRO DE TIQUINA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,6,6
SAN PEDRO(PND),atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,4,4
SAN RAFAEL,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,8,8
SAN RAMON,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,17,17
SANTA ANA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,18,18
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,1064,1064
SANTA ROSA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,15,15
SANTA ROSA DEL SARA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,27,27
SANTIAGO DE HUARI,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,6,6
SANTIAGO DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,5,5
SANTIVAÑES,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,2,2
SAPAHAQUI,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,9,9
SENA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,7,7
SICA SICA (VILLA AROMA),atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,20,20
SICAYA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,1,1
SIPE SIPE,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,39,39
SOPACHUY,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,23,23
SORACACHI,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,19,19
SORATA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,21,21
SUCRE,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,282,282
TACACHI,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,1,1
TACACOMA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,9,9
TACOBAMBA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,18,18
TACOPAYA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,22,22
TAHUA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,1,1
TAPACARI,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,58,58
TARABUCO,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,52,52
TARACO,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,5,5
TARATA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,6,6
TARIJA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,157,157
TARVITA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,35,35
TEOPONTE,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,8,8
TIAWANACU,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,13,13
TINGUIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,33,33
TIPUANI,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,27,27
TIQUIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,5,5
TIRAQUE (CBBA),atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,65,65
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,5,5
TOCO,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,5,5
TODOS SANTOS,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,2,2
TOLATA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,4,4
TOLEDO,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,6,6
TOMAVE,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,13,13
TOMINA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,17,17
TORO TORO,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,6,6
TOTORA(CBBA),atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,17,17
TOTORA(ORR),atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,33,33
TRIGAL,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,1,1
TRINIDAD,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,298,298
TUPIZA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,78,78
TURCO,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,7,7
UMALA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,9,9
UNCIA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,30,30
URIONDO (A. CONCEPCION),atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,19,19
URUBICHA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,15,15
UYUNI,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,16,16
VACAS,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,28,28
VALLEGRANDE,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,14,14
VIACHA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,32,32
VILA VILA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,12,12
VILLA MONTES,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,21,21
VILLA NUEVA (LOMA ALTA),atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,6,6
VILLA RIVERO,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,3,3
VILLA SERRANO,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,7,7
VILLA TUNARI,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,81,81
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,19,19
VILLAZON,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,39,39
VINTO,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,22,22
VITICHI,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,6,6
WALDO BALLIVIAN,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,2,2
WARNES,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,64,64
YACO,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,12,12
YACUIBA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,125,125
YAMPARAEZ,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,11,11
YAPACANI,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,40,40
YOCALLA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,4,4
YUNCHARA,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,4,4
ZUDAÑEZ,atencion de partos en servicio,mujeres con primer control post parto,2007-07-01,13,13
ACACIO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,8,8
ACHACACHI,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,61,61
ACHOCALLA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,20,20
AIQUILE,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,49,49
ALALAY,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,3,3
ANCORAIMES,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,13,13
ANDAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,5,5
ANTEQUERA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,1,1
ANZALDO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,4,4
APOLO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,24,24
ARAMPAMPA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,10,10
ARANI,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,5,5
ARBIETO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,7,7
ARQUE,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,22,22
ASCENCION DE GUARAYOS,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,48,48
ATOCHA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,10,10
AUCAPATA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,1,1
AYATA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,15,15
AYO AYO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,13,13
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,48,48
AZURDUY,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,26,26
BATALLAS,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,13,13
BAURES,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,11,11
BELEN DE ANDAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,2,2
BELLA FLOR,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,5,5
BERMEJO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,41,41
BETANZOS,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,58,58
BOLIVAR,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,17,17
BOYUIBE,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,2,2
BUENA VISTA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,16,16
CABEZAS,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,27,27
CAIROMA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,17,17
"CAIZA ""D""",atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,8,8
CAJUATA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,12,12
CALACOTO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,3,3
CALAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,19,19
CAMARGO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,37,37
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,5,5
CAMIRI,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,41,41
CAPINOTA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,32,32
CAQUIAVIRI,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,5,5
CARACOLLO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,42,42
CARANAVI,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,55,55
CARAPARI,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,6,6
CARIPUYO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,18,18
CARMEN RIVERO TORREZ,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,6,6
CATACORA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,2,2
CHALLAPATA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,41,41
CHAQUI,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,16,16
CHARAGUA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,38,38
CHARAÑA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,1,1
CHAYANTA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,34,34
CHIMORE,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,9,9
CHIPAYA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,4,4
CHOQUE COTA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,16,16
CHUMA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,11,11
CLIZA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,16,16
COBIJA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,40,40
COCHABAMBA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,744,744
COIPASA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,1,1
COLCAPIRHUA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,60,60
"COLCHA ""K""",atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,5,5
COLLANA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,3,3
COLOMI,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,48,48
COLPA BELGICA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,10,10
COLQUECHACA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,64,64
COLQUENCHA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,11,11
COLQUIRI,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,32,32
COMANCHE,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,2,2
COMARAPA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,25,25
COMBAYA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,5,5
CONCEPCION,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,10,10
COPACABANA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,6,6
CORIPATA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,15,15
CORO CORO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,11,11
COROICO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,21,21
CORQUE,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,12,12
COTAGAITA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,32,32
COTOCA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,49,49
CUATRO CAÑADAS,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,5,5
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,4,4
CUEVO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,6,6
CULPINA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,26,26
CURAHUARA DE CARANGAS,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,11,11
CURVA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,3,3
DESAGUADERO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,1,1
EL ALTO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,661,661
EL CHORO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,10,10
EL PUENTE(STC),atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,8,8
EL PUENTE(TJA),atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,12,12
EL TORNO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,31,31
EL VILLAR,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,4,4
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,25,25
ENTRE RIOS,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,26,26
EUCALIPTUS,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,16,16
EUREKA (SANTOS MERCADO),atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,3,3
EXALTACION,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,20,20
FILADELFIA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,3,3
GENERAL SAAVEDRA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,27,27
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,13,13
GUANAY,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,11,11
GUAQUI,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,10,10
GUAYARAMERIN,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,53,53
GUTIERREZ,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,9,9
HUACARETA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,22,22
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,5,5
HUANUNI,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,18,18
HUARACAJE,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,2,2
HUAYLLAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,7,7
ICHOCA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,9,9
ICLA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,18,18
INCAHUASI,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,48,48
INGAVI (HUMAITA),atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,3,3
INQUISIVI,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,12,12
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,9,9
IXIAMAS,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,5,5
JESUS DE MACHACA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,18,18
LA ASUNTA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,44,44
LA GUARDIA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,86,86
LA PAZ,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,1424,1424
LAGUNILLAS,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,13,13
LAJA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,20,20
LAS CARRERAS,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,6,6
LICOMA PAMPA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,2,2
LLALLAGUA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,39,39
LLICA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,3,3
LURIBAY,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,8,8
MACHACAMARCA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,4,4
MACHARETI,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,5,5
MAGDALENA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,22,22
MAIRANA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,12,12
MALLA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,6,6
MAPIRI,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,20,20
MECAPACA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,11,11
MINEROS,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,33,33
MIZQUE,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,61,61
MOCOMOCO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,21,21
MOJINETE,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,1,1
MOJOCOYA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,13,13
MONTEAGUDO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,61,61
MONTERO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,187,187
MORO MORO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,1,1
MOROCHATA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,59,59
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,4,4
OCURI,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,28,28
OKINAWA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,11,11
OMEREQUE,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,6,6
ORURO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,546,546
PADCAYA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,20,20
PADILLA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,21,21
PAILON,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,2,2
PALCA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,18,18
PALOS BLANCOS,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,51,51
PAMPA AULLAGAS,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,3,3
PAMPA GRANDE,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,8,8
PAPEL PAMPA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,2,2
PASORAPA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,5,5
PATACAMAYA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,24,24
PAZÑA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,5,5
PELECHUCO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,5,5
POCOATA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,48,48
POCONA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,16,16
POJO (CBBA),atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,33,33
POOPO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,6,6
PORCO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,1,1
POROMA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,20,20
PORONGO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,13,13
PORTACHUELO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,34,34
PORVENIR,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,7,7
POSTRER VALLE,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,5,5
POTOSI,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,347,347
PRESTO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,20,20
PUCARANI,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,26,26
PUERTO ACOSTA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,23,23
PUERTO CARABUCO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,16,16
PUERTO GONZALO MORENO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,12,12
PUERTO PEREZ,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,7,7
PUERTO QUIJARRO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,17,17
PUERTO RICO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,21,21
PUERTO SUAREZ,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,27,27
PUERTO VILLARROEL,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,78,78
PUNA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,53,53
PUNATA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,25,25
QUILLACOLLO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,95,95
QUIME,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,6,6
QUIRUSILLAS,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,2,2
RAVELO,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,30,30
REYES,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,1,1
RIBERALTA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,13,13
ROBORE,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,14,14
RURRENABAQUE,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,10,10
SABAYA,atencion de partos en servicio,mujeres con primer control post parto,2007-08-01,1,1
