municipality,group,variable,month,Nacidos vivos,TOTAL
MINEROS,atencion de partos en servicio,nacidos vivos,2007-07-01,38,38
MIZQUE,atencion de partos en servicio,nacidos vivos,2007-07-01,41,41
MOCOMOCO,atencion de partos en servicio,nacidos vivos,2007-07-01,4,4
MOJOCOYA,atencion de partos en servicio,nacidos vivos,2007-07-01,3,3
MONTEAGUDO,atencion de partos en servicio,nacidos vivos,2007-07-01,41,41
MONTERO,atencion de partos en servicio,nacidos vivos,2007-07-01,207,207
MORO MORO,atencion de partos en servicio,nacidos vivos,2007-07-01,3,3
MOROCHATA,atencion de partos en servicio,nacidos vivos,2007-07-01,17,17
OCURI,atencion de partos en servicio,nacidos vivos,2007-07-01,15,15
OKINAWA,atencion de partos en servicio,nacidos vivos,2007-07-01,13,13
OMEREQUE,atencion de partos en servicio,nacidos vivos,2007-07-01,6,6
ORURO,atencion de partos en servicio,nacidos vivos,2007-07-01,550,550
PADCAYA,atencion de partos en servicio,nacidos vivos,2007-07-01,20,20
PADILLA,atencion de partos en servicio,nacidos vivos,2007-07-01,23,23
PAILON,atencion de partos en servicio,nacidos vivos,2007-07-01,27,27
PALCA,atencion de partos en servicio,nacidos vivos,2007-07-01,4,4
PALOS BLANCOS,atencion de partos en servicio,nacidos vivos,2007-07-01,43,43
PAMPA GRANDE,atencion de partos en servicio,nacidos vivos,2007-07-01,7,7
PAPEL PAMPA,atencion de partos en servicio,nacidos vivos,2007-07-01,2,2
PASORAPA,atencion de partos en servicio,nacidos vivos,2007-07-01,2,2
PATACAMAYA,atencion de partos en servicio,nacidos vivos,2007-07-01,24,24
PAZÑA,atencion de partos en servicio,nacidos vivos,2007-07-01,2,2
POCOATA,atencion de partos en servicio,nacidos vivos,2007-07-01,8,8
POCONA,atencion de partos en servicio,nacidos vivos,2007-07-01,17,17
POJO (CBBA),atencion de partos en servicio,nacidos vivos,2007-07-01,16,16
POOPO,atencion de partos en servicio,nacidos vivos,2007-07-01,10,10
PORCO,atencion de partos en servicio,nacidos vivos,2007-07-01,5,5
POROMA,atencion de partos en servicio,nacidos vivos,2007-07-01,15,15
PORONGO,atencion de partos en servicio,nacidos vivos,2007-07-01,1,1
PORTACHUELO,atencion de partos en servicio,nacidos vivos,2007-07-01,36,36
PORVENIR,atencion de partos en servicio,nacidos vivos,2007-07-01,3,3
POSTRER VALLE,atencion de partos en servicio,nacidos vivos,2007-07-01,3,3
POTOSI,atencion de partos en servicio,nacidos vivos,2007-07-01,329,329
PRESTO,atencion de partos en servicio,nacidos vivos,2007-07-01,3,3
PUCARA,atencion de partos en servicio,nacidos vivos,2007-07-01,2,2
PUCARANI,atencion de partos en servicio,nacidos vivos,2007-07-01,3,3
PUERTO ACOSTA,atencion de partos en servicio,nacidos vivos,2007-07-01,7,7
PUERTO CARABUCO,atencion de partos en servicio,nacidos vivos,2007-07-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicio,nacidos vivos,2007-07-01,1,1
PUERTO QUIJARRO,atencion de partos en servicio,nacidos vivos,2007-07-01,13,13
PUERTO RICO,atencion de partos en servicio,nacidos vivos,2007-07-01,2,2
PUERTO SUAREZ,atencion de partos en servicio,nacidos vivos,2007-07-01,21,21
PUERTO VILLARROEL,atencion de partos en servicio,nacidos vivos,2007-07-01,95,95
PUNA,atencion de partos en servicio,nacidos vivos,2007-07-01,25,25
PUNATA,atencion de partos en servicio,nacidos vivos,2007-07-01,64,64
QUILLACOLLO,atencion de partos en servicio,nacidos vivos,2007-07-01,132,132
QUIME,atencion de partos en servicio,nacidos vivos,2007-07-01,4,4
QUIRUSILLAS,atencion de partos en servicio,nacidos vivos,2007-07-01,1,1
RAVELO,atencion de partos en servicio,nacidos vivos,2007-07-01,12,12
REYES,atencion de partos en servicio,nacidos vivos,2007-07-01,18,18
RIBERALTA,atencion de partos en servicio,nacidos vivos,2007-07-01,233,233
ROBORE,atencion de partos en servicio,nacidos vivos,2007-07-01,21,21
RURRENABAQUE,atencion de partos en servicio,nacidos vivos,2007-07-01,29,29
SABAYA,atencion de partos en servicio,nacidos vivos,2007-07-01,1,1
SACABA,atencion de partos en servicio,nacidos vivos,2007-07-01,147,147
SACABAMBA,atencion de partos en servicio,nacidos vivos,2007-07-01,3,3
SACACA,atencion de partos en servicio,nacidos vivos,2007-07-01,9,9
SAIPINA,atencion de partos en servicio,nacidos vivos,2007-07-01,7,7
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,nacidos vivos,2007-07-01,5,5
SAMAIPATA,atencion de partos en servicio,nacidos vivos,2007-07-01,11,11
SAN ANDRES,atencion de partos en servicio,nacidos vivos,2007-07-01,9,9
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,nacidos vivos,2007-07-01,7,7
SAN BENITO,atencion de partos en servicio,nacidos vivos,2007-07-01,5,5
SAN BORJA,atencion de partos en servicio,nacidos vivos,2007-07-01,59,59
SAN BUENA VENTURA,atencion de partos en servicio,nacidos vivos,2007-07-01,18,18
SAN CARLOS,atencion de partos en servicio,nacidos vivos,2007-07-01,72,72
SAN IGNACIO,atencion de partos en servicio,nacidos vivos,2007-07-01,35,35
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos vivos,2007-07-01,111,111
SAN JAVIER(STC),atencion de partos en servicio,nacidos vivos,2007-07-01,24,24
SAN JOAQUIN,atencion de partos en servicio,nacidos vivos,2007-07-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos vivos,2007-07-01,39,39
SAN JUAN DE YAPACANI,atencion de partos en servicio,nacidos vivos,2007-07-01,11,11
SAN JULIAN,atencion de partos en servicio,nacidos vivos,2007-07-01,72,72
SAN LORENZO(PND),atencion de partos en servicio,nacidos vivos,2007-07-01,2,2
SAN LORENZO(TJA),atencion de partos en servicio,nacidos vivos,2007-07-01,5,5
SAN LUCAS,atencion de partos en servicio,nacidos vivos,2007-07-01,41,41
SAN MATIAS,atencion de partos en servicio,nacidos vivos,2007-07-01,19,19
SAN MIGUEL DE VELASCO,atencion de partos en servicio,nacidos vivos,2007-07-01,10,10
SAN PEDRO,atencion de partos en servicio,nacidos vivos,2007-07-01,19,19
SAN PEDRO DE BUENA VISTA,atencion de partos en servicio,nacidos vivos,2007-07-01,13,13
SAN PEDRO(PND),atencion de partos en servicio,nacidos vivos,2007-07-01,2,2
SAN RAFAEL,atencion de partos en servicio,nacidos vivos,2007-07-01,6,6
SAN RAMON,atencion de partos en servicio,nacidos vivos,2007-07-01,24,24
SANTA ANA,atencion de partos en servicio,nacidos vivos,2007-07-01,40,40
SANTA CRUZ DE LA SIERRA,atencion de partos en servicio,nacidos vivos,2007-07-01,2521,2521
SANTA ROSA,atencion de partos en servicio,nacidos vivos,2007-07-01,11,11
SANTA ROSA DEL SARA,atencion de partos en servicio,nacidos vivos,2007-07-01,25,25
SANTIAGO DE HUARI,atencion de partos en servicio,nacidos vivos,2007-07-01,3,3
SANTIAGO DE MACHACA,atencion de partos en servicio,nacidos vivos,2007-07-01,2,2
SANTIVAÑES,atencion de partos en servicio,nacidos vivos,2007-07-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en servicio,nacidos vivos,2007-07-01,1,1
SENA,atencion de partos en servicio,nacidos vivos,2007-07-01,3,3
SICA SICA (VILLA AROMA),atencion de partos en servicio,nacidos vivos,2007-07-01,10,10
SICAYA,atencion de partos en servicio,nacidos vivos,2007-07-01,1,1
SIPE SIPE,atencion de partos en servicio,nacidos vivos,2007-07-01,32,32
SOPACHUY,atencion de partos en servicio,nacidos vivos,2007-07-01,16,16
SORACACHI,atencion de partos en servicio,nacidos vivos,2007-07-01,6,6
SORATA,atencion de partos en servicio,nacidos vivos,2007-07-01,10,10
SUCRE,atencion de partos en servicio,nacidos vivos,2007-07-01,456,456
TACACHI,atencion de partos en servicio,nacidos vivos,2007-07-01,2,2
TACACOMA,atencion de partos en servicio,nacidos vivos,2007-07-01,5,5
TACOBAMBA,atencion de partos en servicio,nacidos vivos,2007-07-01,2,2
TACOPAYA,atencion de partos en servicio,nacidos vivos,2007-07-01,3,3
TAPACARI,atencion de partos en servicio,nacidos vivos,2007-07-01,17,17
TARABUCO,atencion de partos en servicio,nacidos vivos,2007-07-01,37,37
TARACO,atencion de partos en servicio,nacidos vivos,2007-07-01,3,3
TARATA,atencion de partos en servicio,nacidos vivos,2007-07-01,7,7
TARIJA,atencion de partos en servicio,nacidos vivos,2007-07-01,371,371
TARVITA,atencion de partos en servicio,nacidos vivos,2007-07-01,27,27
TEOPONTE,atencion de partos en servicio,nacidos vivos,2007-07-01,6,6
TIAWANACU,atencion de partos en servicio,nacidos vivos,2007-07-01,4,4
TIPUANI,atencion de partos en servicio,nacidos vivos,2007-07-01,26,26
TIQUIPAYA,atencion de partos en servicio,nacidos vivos,2007-07-01,51,51
TIRAQUE (CBBA),atencion de partos en servicio,nacidos vivos,2007-07-01,76,76
TOCO,atencion de partos en servicio,nacidos vivos,2007-07-01,3,3
TOLATA,atencion de partos en servicio,nacidos vivos,2007-07-01,4,4
TOLEDO,atencion de partos en servicio,nacidos vivos,2007-07-01,5,5
TOMAVE,atencion de partos en servicio,nacidos vivos,2007-07-01,3,3
TOMINA,atencion de partos en servicio,nacidos vivos,2007-07-01,12,12
TORO TORO,atencion de partos en servicio,nacidos vivos,2007-07-01,3,3
TOTORA(CBBA),atencion de partos en servicio,nacidos vivos,2007-07-01,18,18
TOTORA(ORR),atencion de partos en servicio,nacidos vivos,2007-07-01,5,5
TRIGAL,atencion de partos en servicio,nacidos vivos,2007-07-01,1,1
TRINIDAD,atencion de partos en servicio,nacidos vivos,2007-07-01,241,241
TUPIZA,atencion de partos en servicio,nacidos vivos,2007-07-01,71,71
TURCO,atencion de partos en servicio,nacidos vivos,2007-07-01,5,5
UNCIA,atencion de partos en servicio,nacidos vivos,2007-07-01,34,34
URIONDO (A. CONCEPCION),atencion de partos en servicio,nacidos vivos,2007-07-01,17,17
URUBICHA,atencion de partos en servicio,nacidos vivos,2007-07-01,13,13
UYUNI,atencion de partos en servicio,nacidos vivos,2007-07-01,43,43
VACAS,atencion de partos en servicio,nacidos vivos,2007-07-01,12,12
VALLEGRANDE,atencion de partos en servicio,nacidos vivos,2007-07-01,20,20
VIACHA,atencion de partos en servicio,nacidos vivos,2007-07-01,25,25
VILA VILA,atencion de partos en servicio,nacidos vivos,2007-07-01,1,1
VILLA MONTES,atencion de partos en servicio,nacidos vivos,2007-07-01,52,52
VILLA NUEVA (LOMA ALTA),atencion de partos en servicio,nacidos vivos,2007-07-01,2,2
VILLA RIVERO,atencion de partos en servicio,nacidos vivos,2007-07-01,2,2
VILLA SERRANO,atencion de partos en servicio,nacidos vivos,2007-07-01,10,10
VILLA TUNARI,atencion de partos en servicio,nacidos vivos,2007-07-01,101,101
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicio,nacidos vivos,2007-07-01,8,8
VILLAZON,atencion de partos en servicio,nacidos vivos,2007-07-01,43,43
VINTO,atencion de partos en servicio,nacidos vivos,2007-07-01,53,53
VITICHI,atencion de partos en servicio,nacidos vivos,2007-07-01,4,4
WARNES,atencion de partos en servicio,nacidos vivos,2007-07-01,63,63
YACUIBA,atencion de partos en servicio,nacidos vivos,2007-07-01,138,138
YAMPARAEZ,atencion de partos en servicio,nacidos vivos,2007-07-01,10,10
YANACACHI,atencion de partos en servicio,nacidos vivos,2007-07-01,1,1
YAPACANI,atencion de partos en servicio,nacidos vivos,2007-07-01,33,33
YOCALLA,atencion de partos en servicio,nacidos vivos,2007-07-01,6,6
YUNCHARA,atencion de partos en servicio,nacidos vivos,2007-07-01,2,2
ZUDAÑEZ,atencion de partos en servicio,nacidos vivos,2007-07-01,6,6
ACACIO,atencion de partos en servicio,nacidos vivos,2007-08-01,4,4
ACHACACHI,atencion de partos en servicio,nacidos vivos,2007-08-01,22,22
ACHOCALLA,atencion de partos en servicio,nacidos vivos,2007-08-01,17,17
AIQUILE,atencion de partos en servicio,nacidos vivos,2007-08-01,43,43
ALCALA,atencion de partos en servicio,nacidos vivos,2007-08-01,1,1
ANDAMARCA,atencion de partos en servicio,nacidos vivos,2007-08-01,1,1
ANTEQUERA,atencion de partos en servicio,nacidos vivos,2007-08-01,2,2
ANZALDO,atencion de partos en servicio,nacidos vivos,2007-08-01,1,1
APOLO,atencion de partos en servicio,nacidos vivos,2007-08-01,9,9
ARAMPAMPA,atencion de partos en servicio,nacidos vivos,2007-08-01,4,4
ARANI,atencion de partos en servicio,nacidos vivos,2007-08-01,4,4
ARBIETO,atencion de partos en servicio,nacidos vivos,2007-08-01,6,6
ARQUE,atencion de partos en servicio,nacidos vivos,2007-08-01,5,5
ASCENCION DE GUARAYOS,atencion de partos en servicio,nacidos vivos,2007-08-01,42,42
ATOCHA,atencion de partos en servicio,nacidos vivos,2007-08-01,17,17
AUCAPATA,atencion de partos en servicio,nacidos vivos,2007-08-01,1,1
AYATA,atencion de partos en servicio,nacidos vivos,2007-08-01,2,2
AYO AYO,atencion de partos en servicio,nacidos vivos,2007-08-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicio,nacidos vivos,2007-08-01,21,21
AZURDUY,atencion de partos en servicio,nacidos vivos,2007-08-01,7,7
BATALLAS,atencion de partos en servicio,nacidos vivos,2007-08-01,5,5
BAURES,atencion de partos en servicio,nacidos vivos,2007-08-01,7,7
BERMEJO,atencion de partos en servicio,nacidos vivos,2007-08-01,51,51
BETANZOS,atencion de partos en servicio,nacidos vivos,2007-08-01,23,23
BOYUIBE,atencion de partos en servicio,nacidos vivos,2007-08-01,2,2
BUENA VISTA,atencion de partos en servicio,nacidos vivos,2007-08-01,12,12
CABEZAS,atencion de partos en servicio,nacidos vivos,2007-08-01,24,24
CAIROMA,atencion de partos en servicio,nacidos vivos,2007-08-01,5,5
"CAIZA ""D""",atencion de partos en servicio,nacidos vivos,2007-08-01,5,5
CAJUATA,atencion de partos en servicio,nacidos vivos,2007-08-01,11,11
CALAMARCA,atencion de partos en servicio,nacidos vivos,2007-08-01,7,7
CAMARGO,atencion de partos en servicio,nacidos vivos,2007-08-01,24,24
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicio,nacidos vivos,2007-08-01,2,2
CAMIRI,atencion de partos en servicio,nacidos vivos,2007-08-01,70,70
CAPINOTA,atencion de partos en servicio,nacidos vivos,2007-08-01,17,17
CAQUIAVIRI,atencion de partos en servicio,nacidos vivos,2007-08-01,2,2
CARACOLLO,atencion de partos en servicio,nacidos vivos,2007-08-01,26,26
CARANAVI,atencion de partos en servicio,nacidos vivos,2007-08-01,80,80
CARAPARI,atencion de partos en servicio,nacidos vivos,2007-08-01,1,1
CARIPUYO,atencion de partos en servicio,nacidos vivos,2007-08-01,3,3
CARMEN RIVERO TORREZ,atencion de partos en servicio,nacidos vivos,2007-08-01,2,2
CHALLAPATA,atencion de partos en servicio,nacidos vivos,2007-08-01,21,21
CHAQUI,atencion de partos en servicio,nacidos vivos,2007-08-01,10,10
CHARAGUA,atencion de partos en servicio,nacidos vivos,2007-08-01,50,50
CHARAÑA,atencion de partos en servicio,nacidos vivos,2007-08-01,1,1
CHAYANTA,atencion de partos en servicio,nacidos vivos,2007-08-01,9,9
CHIMORE,atencion de partos en servicio,nacidos vivos,2007-08-01,14,14
CHIPAYA,atencion de partos en servicio,nacidos vivos,2007-08-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicio,nacidos vivos,2007-08-01,31,31
CHUMA,atencion de partos en servicio,nacidos vivos,2007-08-01,6,6
CLIZA,atencion de partos en servicio,nacidos vivos,2007-08-01,16,16
COBIJA,atencion de partos en servicio,nacidos vivos,2007-08-01,103,103
COCHABAMBA,atencion de partos en servicio,nacidos vivos,2007-08-01,1387,1387
COIPASA,atencion de partos en servicio,nacidos vivos,2007-08-01,1,1
COLCAPIRHUA,atencion de partos en servicio,nacidos vivos,2007-08-01,44,44
"COLCHA ""K""",atencion de partos en servicio,nacidos vivos,2007-08-01,3,3
COLLANA,atencion de partos en servicio,nacidos vivos,2007-08-01,3,3
COLOMI,atencion de partos en servicio,nacidos vivos,2007-08-01,36,36
COLPA BELGICA,atencion de partos en servicio,nacidos vivos,2007-08-01,3,3
COLQUECHACA,atencion de partos en servicio,nacidos vivos,2007-08-01,11,11
COLQUIRI,atencion de partos en servicio,nacidos vivos,2007-08-01,9,9
COMARAPA,atencion de partos en servicio,nacidos vivos,2007-08-01,31,31
CONCEPCION,atencion de partos en servicio,nacidos vivos,2007-08-01,32,32
COPACABANA,atencion de partos en servicio,nacidos vivos,2007-08-01,4,4
CORIPATA,atencion de partos en servicio,nacidos vivos,2007-08-01,7,7
CORO CORO,atencion de partos en servicio,nacidos vivos,2007-08-01,6,6
COROICO,atencion de partos en servicio,nacidos vivos,2007-08-01,23,23
COTAGAITA,atencion de partos en servicio,nacidos vivos,2007-08-01,17,17
COTOCA,atencion de partos en servicio,nacidos vivos,2007-08-01,48,48
CUATRO CAÑADAS,atencion de partos en servicio,nacidos vivos,2007-08-01,10,10
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicio,nacidos vivos,2007-08-01,2,2
CUEVO,atencion de partos en servicio,nacidos vivos,2007-08-01,4,4
CULPINA,atencion de partos en servicio,nacidos vivos,2007-08-01,22,22
CURAHUARA DE CARANGAS,atencion de partos en servicio,nacidos vivos,2007-08-01,10,10
DESAGUADERO,atencion de partos en servicio,nacidos vivos,2007-08-01,1,1
EL ALTO,atencion de partos en servicio,nacidos vivos,2007-08-01,1058,1058
EL CHORO,atencion de partos en servicio,nacidos vivos,2007-08-01,5,5
EL PUENTE(STC),atencion de partos en servicio,nacidos vivos,2007-08-01,8,8
EL PUENTE(TJA),atencion de partos en servicio,nacidos vivos,2007-08-01,6,6
EL TORNO,atencion de partos en servicio,nacidos vivos,2007-08-01,57,57
EL VILLAR,atencion de partos en servicio,nacidos vivos,2007-08-01,4,4
ENTRE RIOS,atencion de partos en servicio,nacidos vivos,2007-08-01,27,27
ENTRE RIOS,atencion de partos en servicio,nacidos vivos,2007-08-01,23,23
EUCALIPTUS,atencion de partos en servicio,nacidos vivos,2007-08-01,9,9
EXALTACION,atencion de partos en servicio,nacidos vivos,2007-08-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicio,nacidos vivos,2007-08-01,27,27
FILADELFIA,atencion de partos en servicio,nacidos vivos,2007-08-01,4,4
GENERAL SAAVEDRA,atencion de partos en servicio,nacidos vivos,2007-08-01,25,25
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicio,nacidos vivos,2007-08-01,1,1
GUANAY,atencion de partos en servicio,nacidos vivos,2007-08-01,16,16
GUAQUI,atencion de partos en servicio,nacidos vivos,2007-08-01,1,1
GUAYARAMERIN,atencion de partos en servicio,nacidos vivos,2007-08-01,88,88
GUTIERREZ,atencion de partos en servicio,nacidos vivos,2007-08-01,8,8
HUACARETA,atencion de partos en servicio,nacidos vivos,2007-08-01,14,14
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicio,nacidos vivos,2007-08-01,1,1
HUANUNI,atencion de partos en servicio,nacidos vivos,2007-08-01,23,23
HUARACAJE,atencion de partos en servicio,nacidos vivos,2007-08-01,2,2
HUAYLLAMARCA,atencion de partos en servicio,nacidos vivos,2007-08-01,3,3
ICHOCA,atencion de partos en servicio,nacidos vivos,2007-08-01,1,1
ICLA,atencion de partos en servicio,nacidos vivos,2007-08-01,7,7
INCAHUASI,atencion de partos en servicio,nacidos vivos,2007-08-01,18,18
INQUISIVI,atencion de partos en servicio,nacidos vivos,2007-08-01,2,2
IRUPANA (VILLA DE LANZA),atencion de partos en servicio,nacidos vivos,2007-08-01,6,6
IXIAMAS,atencion de partos en servicio,nacidos vivos,2007-08-01,4,4
JESUS DE MACHACA,atencion de partos en servicio,nacidos vivos,2007-08-01,3,3
LA ASUNTA,atencion de partos en servicio,nacidos vivos,2007-08-01,23,23
LA GUARDIA,atencion de partos en servicio,nacidos vivos,2007-08-01,40,40
LA PAZ,atencion de partos en servicio,nacidos vivos,2007-08-01,1479,1479
LAGUNILLAS,atencion de partos en servicio,nacidos vivos,2007-08-01,8,8
LAJA,atencion de partos en servicio,nacidos vivos,2007-08-01,8,8
LAS CARRERAS,atencion de partos en servicio,nacidos vivos,2007-08-01,4,4
LICOMA PAMPA,atencion de partos en servicio,nacidos vivos,2007-08-01,2,2
LLALLAGUA,atencion de partos en servicio,nacidos vivos,2007-08-01,64,64
LLICA,atencion de partos en servicio,nacidos vivos,2007-08-01,5,5
LURIBAY,atencion de partos en servicio,nacidos vivos,2007-08-01,3,3
MACHACAMARCA,atencion de partos en servicio,nacidos vivos,2007-08-01,4,4
MACHARETI,atencion de partos en servicio,nacidos vivos,2007-08-01,2,2
MAGDALENA,atencion de partos en servicio,nacidos vivos,2007-08-01,14,14
MAIRANA,atencion de partos en servicio,nacidos vivos,2007-08-01,18,18
MAPIRI,atencion de partos en servicio,nacidos vivos,2007-08-01,17,17
MECAPACA,atencion de partos en servicio,nacidos vivos,2007-08-01,5,5
MINEROS,atencion de partos en servicio,nacidos vivos,2007-08-01,31,31
MIZQUE,atencion de partos en servicio,nacidos vivos,2007-08-01,38,38
MOCOMOCO,atencion de partos en servicio,nacidos vivos,2007-08-01,5,5
MOJOCOYA,atencion de partos en servicio,nacidos vivos,2007-08-01,7,7
MONTEAGUDO,atencion de partos en servicio,nacidos vivos,2007-08-01,39,39
MONTERO,atencion de partos en servicio,nacidos vivos,2007-08-01,223,223
MORO MORO,atencion de partos en servicio,nacidos vivos,2007-08-01,1,1
MOROCHATA,atencion de partos en servicio,nacidos vivos,2007-08-01,24,24
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicio,nacidos vivos,2007-08-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicio,nacidos vivos,2007-08-01,3,3
OCURI,atencion de partos en servicio,nacidos vivos,2007-08-01,5,5
OKINAWA,atencion de partos en servicio,nacidos vivos,2007-08-01,11,11
OMEREQUE,atencion de partos en servicio,nacidos vivos,2007-08-01,7,7
ORURO,atencion de partos en servicio,nacidos vivos,2007-08-01,500,500
PADCAYA,atencion de partos en servicio,nacidos vivos,2007-08-01,18,18
PADILLA,atencion de partos en servicio,nacidos vivos,2007-08-01,16,16
PAILON,atencion de partos en servicio,nacidos vivos,2007-08-01,18,18
PALCA,atencion de partos en servicio,nacidos vivos,2007-08-01,6,6
PALOS BLANCOS,atencion de partos en servicio,nacidos vivos,2007-08-01,41,41
PAMPA AULLAGAS,atencion de partos en servicio,nacidos vivos,2007-08-01,1,1
PAMPA GRANDE,atencion de partos en servicio,nacidos vivos,2007-08-01,9,9
PAPEL PAMPA,atencion de partos en servicio,nacidos vivos,2007-08-01,1,1
PASORAPA,atencion de partos en servicio,nacidos vivos,2007-08-01,2,2
PATACAMAYA,atencion de partos en servicio,nacidos vivos,2007-08-01,15,15
PAZÑA,atencion de partos en servicio,nacidos vivos,2007-08-01,2,2
POCOATA,atencion de partos en servicio,nacidos vivos,2007-08-01,9,9
POCONA,atencion de partos en servicio,nacidos vivos,2007-08-01,13,13
POJO (CBBA),atencion de partos en servicio,nacidos vivos,2007-08-01,21,21
POOPO,atencion de partos en servicio,nacidos vivos,2007-08-01,6,6
PORCO,atencion de partos en servicio,nacidos vivos,2007-08-01,12,12
POROMA,atencion de partos en servicio,nacidos vivos,2007-08-01,9,9
PORONGO,atencion de partos en servicio,nacidos vivos,2007-08-01,7,7
PORTACHUELO,atencion de partos en servicio,nacidos vivos,2007-08-01,33,33
PORVENIR,atencion de partos en servicio,nacidos vivos,2007-08-01,3,3
POSTRER VALLE,atencion de partos en servicio,nacidos vivos,2007-08-01,3,3
POTOSI,atencion de partos en servicio,nacidos vivos,2007-08-01,352,352
PRESTO,atencion de partos en servicio,nacidos vivos,2007-08-01,5,5
PUCARANI,atencion de partos en servicio,nacidos vivos,2007-08-01,12,12
PUERTO ACOSTA,atencion de partos en servicio,nacidos vivos,2007-08-01,13,13
PUERTO CARABUCO,atencion de partos en servicio,nacidos vivos,2007-08-01,6,6
PUERTO GONZALO MORENO,atencion de partos en servicio,nacidos vivos,2007-08-01,3,3
PUERTO PEREZ,atencion de partos en servicio,nacidos vivos,2007-08-01,1,1
PUERTO QUIJARRO,atencion de partos en servicio,nacidos vivos,2007-08-01,15,15
PUERTO RICO,atencion de partos en servicio,nacidos vivos,2007-08-01,10,10
PUERTO SILES,atencion de partos en servicio,nacidos vivos,2007-08-01,1,1
PUERTO SUAREZ,atencion de partos en servicio,nacidos vivos,2007-08-01,26,26
PUERTO VILLARROEL,atencion de partos en servicio,nacidos vivos,2007-08-01,98,98
PUNA,atencion de partos en servicio,nacidos vivos,2007-08-01,26,26
PUNATA,atencion de partos en servicio,nacidos vivos,2007-08-01,65,65
QUILLACOLLO,atencion de partos en servicio,nacidos vivos,2007-08-01,152,152
QUIME,atencion de partos en servicio,nacidos vivos,2007-08-01,3,3
QUIRUSILLAS,atencion de partos en servicio,nacidos vivos,2007-08-01,2,2
RAVELO,atencion de partos en servicio,nacidos vivos,2007-08-01,7,7
REYES,atencion de partos en servicio,nacidos vivos,2007-08-01,18,18
RIBERALTA,atencion de partos en servicio,nacidos vivos,2007-08-01,198,198
ROBORE,atencion de partos en servicio,nacidos vivos,2007-08-01,25,25
RURRENABAQUE,atencion de partos en servicio,nacidos vivos,2007-08-01,33,33
SABAYA,atencion de partos en servicio,nacidos vivos,2007-08-01,1,1
SACABA,atencion de partos en servicio,nacidos vivos,2007-08-01,151,151
SACABAMBA,atencion de partos en servicio,nacidos vivos,2007-08-01,8,8
SACACA,atencion de partos en servicio,nacidos vivos,2007-08-01,7,7
SAIPINA,atencion de partos en servicio,nacidos vivos,2007-08-01,1,1
SALINAS DE GARCI MENDOZA,atencion de partos en servicio,nacidos vivos,2007-08-01,9,9
SAMAIPATA,atencion de partos en servicio,nacidos vivos,2007-08-01,11,11
SAN ANDRES,atencion de partos en servicio,nacidos vivos,2007-08-01,6,6
SAN ANDRES DE MACHACA,atencion de partos en servicio,nacidos vivos,2007-08-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en servicio,nacidos vivos,2007-08-01,9,9
SAN BENITO,atencion de partos en servicio,nacidos vivos,2007-08-01,5,5
SAN BORJA,atencion de partos en servicio,nacidos vivos,2007-08-01,60,60
SAN BUENA VENTURA,atencion de partos en servicio,nacidos vivos,2007-08-01,22,22
SAN CARLOS,atencion de partos en servicio,nacidos vivos,2007-08-01,51,51
SAN IGNACIO,atencion de partos en servicio,nacidos vivos,2007-08-01,27,27
SAN IGNACIO DE VELASCO,atencion de partos en servicio,nacidos vivos,2007-08-01,105,105
SAN JAVIER(BNI),atencion de partos en servicio,nacidos vivos,2007-08-01,2,2
SAN JAVIER(STC),atencion de partos en servicio,nacidos vivos,2007-08-01,16,16
SAN JOAQUIN,atencion de partos en servicio,nacidos vivos,2007-08-01,5,5
SAN JOSE DE CHIQUITOS,atencion de partos en servicio,nacidos vivos,2007-08-01,34,34
SAN JUAN DE YAPACANI,atencion de partos en servicio,nacidos vivos,2007-08-01,21,21
SAN JULIAN,atencion de partos en servicio,nacidos vivos,2007-08-01,88,88
SAN LORENZO(PND),atencion de partos en servicio,nacidos vivos,2007-08-01,2,2
SAN LORENZO(TJA),atencion de partos en servicio,nacidos vivos,2007-08-01,4,4
SAN LUCAS,atencion de partos en servicio,nacidos vivos,2007-08-01,43,43
SAN MATIAS,atencion de partos en servicio,nacidos vivos,2007-08-01,3,3
SAN MIGUEL DE VELASCO,atencion de partos en servicio,nacidos vivos,2007-08-01,17,17
SAN PEDRO,atencion de partos en servicio,nacidos vivos,2007-08-01,25,25
