municipality,group,variable,month,N° de perros y gatos con vacuna antirrábica,TOTAL
SANTIAGO DE HUATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,55,55
SANTIAGO DE MACHACA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,10,10
SANTIVAÑES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,14,14
SAPAHAQUI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,20,20
SHINAOTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,31,31
SICAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,37,37
SIPE SIPE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,214,214
SORACACHI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,4,4
SORATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,57,57
SUCRE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,121,121
TACACOMA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,66,66
TACOBAMBA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,31,31
TAPACARI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,207,207
TARACO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,38,38
TARATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,61,61
TARIJA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,97,97
TEOPONTE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,60,60
TIAWANACU,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,58,58
TIPUANI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,8,8
TIQUIPAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,418,418
TITO YUPANQUI (PARQUIPUJIO),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,9,9
TOCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,251,251
TOMAVE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,13,13
TORO TORO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,96,96
TOTORA(CBBA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,150,150
TOTORA(ORR),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,26,26
TUPIZA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,50,50
UYUNI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,249,249
VACAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,163,163
VALLEGRANDE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,100,100
VIACHA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,310,310
VILA VILA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,35,35
VILLA MONTES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,153,153
VILLA TUNARI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,176,176
VILLA VACA GUZMAN (MUYUPAMPA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,50,50
VILLAZON,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,290,290
VINTO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,182,182
WALDO BALLIVIAN,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,6,6
WARNES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,56,56
YACO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,174,174
YANACACHI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,10,10
YAPACANI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,68,68
ZUDAÑEZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-09-01,30,30
ACHACACHI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,30,30
AIQUILE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,361,361
ANZALDO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,360,360
APOLO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,40,40
ARBIETO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,4916,4916
ARQUE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,279,279
ATOCHA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,10,10
AYOPAYA (V. DE INDEPENDENCIA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,40,40
BAURES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,131,131
BETANZOS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,57,57
BOLIVAR,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,20,20
CABEZAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,41,41
"CAIZA ""D""",n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,75,75
CAPINOTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,530,530
CARACOLLO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,508,508
CARANAVI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,30,30
CHALLAPATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,10,10
CHAQUI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,30,30
CKOCHAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,140,140
CLIZA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,5264,5264
COCAPATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,230,230
COCHABAMBA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,1351,1351
COLCAPIRHUA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,168,168
COLOMI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,358,358
COLQUENCHA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,16,16
COMBAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,63,63
CORO CORO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,20,20
COROICO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,19,19
COTAGAITA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,57,57
CUCHUMUELA (V. G. VILLARROEL),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,8,8
CURAHUARA DE CARANGAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,14,14
EL ALTO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,622,622
EL PUENTE(TJA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,23,23
EL TORNO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,349,349
ESCOMA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,5,5
FERNANDEZ ALONSO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,10,10
GUTIERREZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,14,14
HUANUNI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,5,5
HUATAJATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,30,30
IRUPANA (VILLA DE LANZA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,31,31
LA GUARDIA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,1765,1765
LA PAZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,1438,1438
LAS CARRERAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,20,20
MINEROS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,25,25
MIZQUE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,68,68
MOJOCOYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,10,10
MONTERO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,141,141
MOROCHATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,20,20
OCURI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,1,1
OKINAWA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,67,67
OMEREQUE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,126,126
ORURO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,88,88
PAILON,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,28,28
PALOS BLANCOS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,5,5
PASORAPA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,38,38
POCONA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,50,50
POJO (CBBA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,48,48
POOPO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,3,3
PUERTO VILLARROEL,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,10,10
PUNA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,228,228
PUNATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,227,227
QUILLACOLLO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,3269,3269
QUIME,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,38,38
RIBERALTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,1802,1802
ROBORE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,110,110
SACABA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,2081,2081
SACABAMBA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,1150,1150
SAIPINA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,118,118
SAN ANDRES DE MACHACA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,66,66
SAN BENITO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,82,82
SAN CARLOS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,21,21
SAN IGNACIO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,210,210
SAN IGNACIO DE VELASCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,3959,3959
SAN JULIAN,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,45,45
SAN LUCAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,46,46
SAN MIGUEL DE VELASCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,9,9
SAN PEDRO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,1,1
SAN PEDRO DE QUEMES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,46,46
SAN RAMON SCZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,21,21
SANTA CRUZ DE LA SIERRA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,1937,1937
SANTIAGO DE HUARI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,10,10
SANTIAGO DE MACHACA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,6,6
SANTIVAÑES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,2,2
SICAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,1,1
SIPE SIPE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,398,398
SORACACHI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,883,883
SORATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,36,36
TACACOMA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,32,32
TACOBAMBA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,61,61
TAPACARI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,149,149
TARACO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,8,8
TARATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,2651,2651
TEOPONTE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,14,14
TIPUANI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,7,7
TIQUIPAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,666,666
TOCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,2098,2098
TOLATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,2141,2141
TORO TORO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,30,30
TOTORA(CBBA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,330,330
TUPIZA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,1,1
URIONDO (A. CONCEPCION),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,57,57
URUBICHA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,220,220
UYUNI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,3,3
VACAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,41,41
VALLEGRANDE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,2,2
VILA VILA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,17,17
VILLA RIVERO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,11,11
VILLA TUNARI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,263,263
VILLAZON,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,30,30
VINTO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,461,461
VITICHI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,30,30
WARNES,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,231,231
YANACACHI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,36,36
YAPACANI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-10-01,407,407
ACHACACHI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,10,10
AIQUILE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,54,54
ANZALDO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,70,70
APOLO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,56,56
ARBIETO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,589,589
ARQUE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,46,46
AYOPAYA (V. DE INDEPENDENCIA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,20,20
BELEN DE ANDAMARCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,2,2
BELEN DE URMIRI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,1,1
BERMEJO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,546,546
BETANZOS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,871,871
BUENA VISTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,10,10
CABEZAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,613,613
"CAIZA ""D""",n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,13,13
CAPINOTA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,170,170
CARACOLLO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,251,251
CARANAVI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,10,10
CHAQUI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,25,25
CHIMORE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,34,34
CHULUMANI (V. DE LA LIBERTAD),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,14,14
CKOCHAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,60,60
CLIZA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,258,258
COCAPATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,110,110
COCHABAMBA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,157693,157693
COLCAPIRHUA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,12068,12068
COLOMI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,1094,1094
COLQUENCHA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,19,19
COMBAYA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,42,42
CONCEPCION,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,20,20
CORIPATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,40,40
COTAGAITA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,95,95
COTOCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,8500,8500
CUCHUMUELA (V. G. VILLARROEL),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,2,2
CURAHUARA DE CARANGAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,97,97
CURVA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,6,6
EL ALTO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,2050,2050
EL PUENTE(STC),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,50,50
EL TORNO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,14337,14337
ESCOMA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,5,5
FERNANDEZ ALONSO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,2964,2964
GENERAL SAAVEDRA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,5,5
GUANAY,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,10,10
HUARINA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,20,20
HUAYLLAMARCA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,10,10
INQUISIVI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,30,30
IRUPANA (VILLA DE LANZA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,112,112
LA GUARDIA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,6473,6473
LA PAZ,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,1311,1311
LURIBAY,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,8,8
MIZQUE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,93,93
MONTERO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,18326,18326
MOROCHATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,9,9
OCURI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,5,5
OMEREQUE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,52,52
ORURO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,163,163
PAILON,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,1407,1407
PASORAPA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,7,7
POCONA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,652,652
POJO (CBBA),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,48,48
POOPO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,6,6
PORCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,40,40
PORONGO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,2005,2005
PORTACHUELO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,33,33
POTOSI,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,34422,34422
PUERTO CARABUCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,10,10
PUERTO VILLARROEL,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,637,637
PUNA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,94,94
PUNATA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,306,306
QUILLACOLLO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,29890,29890
QUIME,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,17,17
RAVELO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,5,5
ROBORE,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,120,120
SACABA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,51677,51677
SACABAMBA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,18,18
SAN ANDRES DE MACHACA,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,20,20
SAN BENITO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,123,123
SAN IGNACIO DE VELASCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,741,741
SAN JAVIER(STC),n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,2,2
SAN JOSE DE CHIQUITOS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,4801,4801
SAN JULIAN,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,132,132
SAN LUCAS,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,26,26
SAN MIGUEL DE VELASCO,n de perros y gatos con vacuna antirrabica,n de perros y gatos con vacuna antirrabica,2016-11-01,410,410
