,group,variable,month,EGRESOS CANTIDAD,EGRESOS CANTIDAD,TOTALES,TOTALES,TOTALES
ARQUE,internaciones,egresos,2022-10-01,0,3,0,3,3
ASCENCION DE GUARAYOS,internaciones,egresos,2022-10-01,62,199,62,199,261
ATOCHA,internaciones,egresos,2022-10-01,51,63,51,63,114
AYATA,internaciones,egresos,2022-10-01,0,1,0,1,1
AYO AYO,internaciones,egresos,2022-10-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2022-10-01,6,31,6,31,37
AZURDUY,internaciones,egresos,2022-10-01,6,13,6,13,19
BATALLAS,internaciones,egresos,2022-10-01,0,8,0,8,8
BAURES,internaciones,egresos,2022-10-01,8,19,8,19,27
BERMEJO,internaciones,egresos,2022-10-01,109,123,109,123,232
BETANZOS,internaciones,egresos,2022-10-01,0,18,0,18,18
BOLIVAR,internaciones,egresos,2022-10-01,2,3,2,3,5
BOYUIBE,internaciones,egresos,2022-10-01,3,12,3,12,15
BUENA VISTA,internaciones,egresos,2022-10-01,15,18,15,18,33
CABEZAS,internaciones,egresos,2022-10-01,1,10,1,10,11
CAIROMA,internaciones,egresos,2022-10-01,0,1,0,1,1
"CAIZA ""D""",internaciones,egresos,2022-10-01,0,3,0,3,3
CAJUATA,internaciones,egresos,2022-10-01,3,13,3,13,16
CALACOTO,internaciones,egresos,2022-10-01,0,3,0,3,3
CALAMARCA,internaciones,egresos,2022-10-01,0,1,0,1,1
CAMARGO,internaciones,egresos,2022-10-01,34,51,34,51,85
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2022-10-01,0,3,0,3,3
CAMIRI,internaciones,egresos,2022-10-01,109,222,109,222,331
CAPINOTA,internaciones,egresos,2022-10-01,5,31,5,31,36
CAQUIAVIRI,internaciones,egresos,2022-10-01,1,1,1,1,2
CARACOLLO,internaciones,egresos,2022-10-01,0,15,0,15,15
CARANAVI,internaciones,egresos,2022-10-01,48,165,48,165,213
CARMEN RIVERO TORREZ,internaciones,egresos,2022-10-01,20,27,20,27,47
CHALLAPATA,internaciones,egresos,2022-10-01,21,86,21,86,107
CHAQUI,internaciones,egresos,2022-10-01,0,3,0,3,3
CHARAGUA,internaciones,egresos,2022-10-01,22,61,22,61,83
CHAYANTA,internaciones,egresos,2022-10-01,0,5,0,5,5
CHIMORE,internaciones,egresos,2022-10-01,18,56,18,56,74
CHIPAYA,internaciones,egresos,2022-10-01,0,2,0,2,2
CHUA COCANI,internaciones,egresos,2022-10-01,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2022-10-01,15,45,15,45,60
CHUMA,internaciones,egresos,2022-10-01,1,2,1,2,3
CHUQUIHUTA AYLLU JUCUMANI,internaciones,egresos,2022-10-01,0,3,0,3,3
CKOCHAS,internaciones,egresos,2022-10-01,0,4,0,4,4
CLIZA,internaciones,egresos,2022-10-01,5,22,5,22,27
COBIJA,internaciones,egresos,2022-10-01,242,439,242,439,681
COCAPATA,internaciones,egresos,2022-10-01,2,8,2,8,10
COCHABAMBA,internaciones,egresos,2022-10-01,3098,5049,3098,5049,8147
COIPASA,internaciones,egresos,2022-10-01,0,6,0,6,6
COLCAPIRHUA,internaciones,egresos,2022-10-01,20,112,20,112,132
"COLCHA ""K""",internaciones,egresos,2022-10-01,2,8,2,8,10
COLOMI,internaciones,egresos,2022-10-01,0,22,0,22,22
COLPA BELGICA,internaciones,egresos,2022-10-01,0,4,0,4,4
COLQUECHACA,internaciones,egresos,2022-10-01,1,8,1,8,9
COLQUENCHA,internaciones,egresos,2022-10-01,0,6,0,6,6
COLQUIRI,internaciones,egresos,2022-10-01,0,4,0,4,4
COMANCHE,internaciones,egresos,2022-10-01,0,1,0,1,1
COMARAPA,internaciones,egresos,2022-10-01,10,42,10,42,52
CONCEPCION,internaciones,egresos,2022-10-01,11,45,11,45,56
COPACABANA,internaciones,egresos,2022-10-01,0,1,0,1,1
CORIPATA,internaciones,egresos,2022-10-01,0,14,0,14,14
COROICO,internaciones,egresos,2022-10-01,35,51,35,51,86
CORQUE,internaciones,egresos,2022-10-01,0,1,0,1,1
COTAGAITA,internaciones,egresos,2022-10-01,4,22,4,22,26
COTOCA,internaciones,egresos,2022-10-01,132,312,132,312,444
CUCHUMUELA (V. G. VILLARROEL),internaciones,egresos,2022-10-01,1,2,1,2,3
CULPINA,internaciones,egresos,2022-10-01,7,26,7,26,33
DESAGUADERO,internaciones,egresos,2022-10-01,0,3,0,3,3
EL ALTO,internaciones,egresos,2022-10-01,942,2333,942,2333,3275
EL CHORO,internaciones,egresos,2022-10-01,0,2,0,2,2
EL PUENTE(STC),internaciones,egresos,2022-10-01,26,43,26,43,69
EL PUENTE(TJA),internaciones,egresos,2022-10-01,0,2,0,2,2
EL TORNO,internaciones,egresos,2022-10-01,55,147,55,147,202
ENTRE RIOS TRJ,internaciones,egresos,2022-10-01,18,29,18,29,47
ENTRE RIOS CBBA,internaciones,egresos,2022-10-01,12,41,12,41,53
ESCOMA,internaciones,egresos,2022-10-01,8,11,8,11,19
EXALTACION,internaciones,egresos,2022-10-01,0,2,0,2,2
FERNANDEZ ALONSO,internaciones,egresos,2022-10-01,5,24,5,24,29
FILADELFIA,internaciones,egresos,2022-10-01,0,1,0,1,1
GAIOC JATUN AYLLU YURA,internaciones,egresos,2022-10-01,0,1,0,1,1
GENERAL SAAVEDRA,internaciones,egresos,2022-10-01,4,17,4,17,21
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2022-10-01,0,1,0,1,1
GUANAY,internaciones,egresos,2022-10-01,8,34,8,34,42
GUAQUI,internaciones,egresos,2022-10-01,0,1,0,1,1
GUAYARAMERIN,internaciones,egresos,2022-10-01,82,224,82,224,306
GUTIERREZ,internaciones,egresos,2022-10-01,14,42,14,42,56
HUACARETA,internaciones,egresos,2022-10-01,5,11,5,11,16
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2022-10-01,1,0,1,0,1
HUACHACALLA,internaciones,egresos,2022-10-01,0,1,0,1,1
HUANUNI,internaciones,egresos,2022-10-01,62,93,62,93,155
HUARACAJE,internaciones,egresos,2022-10-01,5,12,5,12,17
HUARINA,internaciones,egresos,2022-10-01,0,8,0,8,8
HUATAJATA,internaciones,egresos,2022-10-01,0,2,0,2,2
ICLA,internaciones,egresos,2022-10-01,2,14,2,14,16
INCAHUASI,internaciones,egresos,2022-10-01,0,3,0,3,3
INQUISIVI,internaciones,egresos,2022-10-01,0,3,0,3,3
IRUPANA (VILLA DE LANZA),internaciones,egresos,2022-10-01,8,18,8,18,26
IXIAMAS,internaciones,egresos,2022-10-01,4,18,4,18,22
JESUS DE MACHACA,internaciones,egresos,2022-10-01,1,3,1,3,4
LA ASUNTA,internaciones,egresos,2022-10-01,3,41,3,41,44
LA GUARDIA,internaciones,egresos,2022-10-01,77,126,77,126,203
LA PAZ,internaciones,egresos,2022-10-01,3111,5234,3111,5234,8345
LAGUNILLAS,internaciones,egresos,2022-10-01,1,10,1,10,11
LAJA,internaciones,egresos,2022-10-01,0,5,0,5,5
LAS CARRERAS,internaciones,egresos,2022-10-01,0,1,0,1,1
LICOMA PAMPA,internaciones,egresos,2022-10-01,0,1,0,1,1
LLALLAGUA,internaciones,egresos,2022-10-01,120,261,120,261,381
LORETO,internaciones,egresos,2022-10-01,0,1,0,1,1
LURIBAY,internaciones,egresos,2022-10-01,0,2,0,2,2
MACHACAMARCA,internaciones,egresos,2022-10-01,0,1,0,1,1
MACHARETI,internaciones,egresos,2022-10-01,9,17,9,17,26
MAGDALENA,internaciones,egresos,2022-10-01,38,60,38,60,98
MAIRANA,internaciones,egresos,2022-10-01,13,31,13,31,44
MAPIRI,internaciones,egresos,2022-10-01,0,31,0,31,31
MECAPACA,internaciones,egresos,2022-10-01,0,3,0,3,3
MINEROS,internaciones,egresos,2022-10-01,9,20,9,20,29
MIZQUE,internaciones,egresos,2022-10-01,17,50,17,50,67
MOJOCOYA,internaciones,egresos,2022-10-01,1,6,1,6,7
MONTEAGUDO,internaciones,egresos,2022-10-01,71,119,71,119,190
MONTERO,internaciones,egresos,2022-10-01,510,1251,510,1251,1761
MORO MORO,internaciones,egresos,2022-10-01,0,1,0,1,1
MOROCHATA,internaciones,egresos,2022-10-01,0,7,0,7,7
OCURI,internaciones,egresos,2022-10-01,0,9,0,9,9
OKINAWA,internaciones,egresos,2022-10-01,0,7,0,7,7
OMEREQUE,internaciones,egresos,2022-10-01,4,14,4,14,18
ORURO,internaciones,egresos,2022-10-01,1214,1883,1214,1883,3097
PADILLA,internaciones,egresos,2022-10-01,17,52,17,52,69
PAILON,internaciones,egresos,2022-10-01,36,82,36,82,118
PALCA,internaciones,egresos,2022-10-01,0,3,0,3,3
PALOS BLANCOS,internaciones,egresos,2022-10-01,5,35,5,35,40
PAMPA AULLAGAS,internaciones,egresos,2022-10-01,2,6,2,6,8
PAMPA GRANDE,internaciones,egresos,2022-10-01,0,7,0,7,7
PASORAPA,internaciones,egresos,2022-10-01,0,2,0,2,2
PATACAMAYA,internaciones,egresos,2022-10-01,1,50,1,50,51
PELECHUCO,internaciones,egresos,2022-10-01,0,1,0,1,1
POCOATA,internaciones,egresos,2022-10-01,1,14,1,14,15
POCONA,internaciones,egresos,2022-10-01,0,5,0,5,5
POJO (CBBA),internaciones,egresos,2022-10-01,0,11,0,11,11
POOPO,internaciones,egresos,2022-10-01,0,1,0,1,1
PORCO,internaciones,egresos,2022-10-01,0,3,0,3,3
POROMA,internaciones,egresos,2022-10-01,0,6,0,6,6
PORTACHUELO,internaciones,egresos,2022-10-01,50,83,50,83,133
POTOSI,internaciones,egresos,2022-10-01,586,1203,586,1203,1789
PRESTO,internaciones,egresos,2022-10-01,7,10,7,10,17
PUCARA,internaciones,egresos,2022-10-01,1,2,1,2,3
PUCARANI,internaciones,egresos,2022-10-01,1,15,1,15,16
PUERTO CARABUCO,internaciones,egresos,2022-10-01,0,3,0,3,3
PUERTO GONZALO MORENO,internaciones,egresos,2022-10-01,0,2,0,2,2
PUERTO QUIJARRO,internaciones,egresos,2022-10-01,21,33,21,33,54
PUERTO RICO,internaciones,egresos,2022-10-01,6,18,6,18,24
PUERTO SUAREZ,internaciones,egresos,2022-10-01,60,59,60,59,119
PUERTO VILLARROEL,internaciones,egresos,2022-10-01,111,253,111,253,364
PUNA,internaciones,egresos,2022-10-01,0,7,0,7,7
PUNATA,internaciones,egresos,2022-10-01,106,231,106,231,337
QUIABAYA,internaciones,egresos,2022-10-01,0,6,0,6,6
QUILLACOLLO,internaciones,egresos,2022-10-01,156,492,156,492,648
QUIME,internaciones,egresos,2022-10-01,0,1,0,1,1
QUIRUSILLAS,internaciones,egresos,2022-10-01,1,1,1,1,2
RAQAYPAMPA(ETA),internaciones,egresos,2022-10-01,4,8,4,8,12
RAVELO,internaciones,egresos,2022-10-01,0,6,0,6,6
REYES,internaciones,egresos,2022-10-01,13,29,13,29,42
RIBERALTA,internaciones,egresos,2022-10-01,159,406,159,406,565
ROBORE,internaciones,egresos,2022-10-01,29,87,29,87,116
RURRENABAQUE,internaciones,egresos,2022-10-01,32,79,32,79,111
SABAYA,internaciones,egresos,2022-10-01,2,2,2,2,4
SACABA,internaciones,egresos,2022-10-01,224,589,224,589,813
SACABAMBA,internaciones,egresos,2022-10-01,3,4,3,4,7
SACACA,internaciones,egresos,2022-10-01,0,5,0,5,5
SAIPINA,internaciones,egresos,2022-10-01,1,10,1,10,11
SALINAS DE GARCI MENDOZA,internaciones,egresos,2022-10-01,0,7,0,7,7
SAMAIPATA,internaciones,egresos,2022-10-01,2,7,2,7,9
SAN ANDRES DE MACHACA,internaciones,egresos,2022-10-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,internaciones,egresos,2022-10-01,7,9,7,9,16
SAN BENITO,internaciones,egresos,2022-10-01,0,5,0,5,5
SAN BORJA,internaciones,egresos,2022-10-01,107,169,107,169,276
SAN BUENA VENTURA,internaciones,egresos,2022-10-01,19,42,19,42,61
SAN IGNACIO,internaciones,egresos,2022-10-01,17,53,17,53,70
SAN IGNACIO DE VELASCO,internaciones,egresos,2022-10-01,128,242,128,242,370
SAN JAVIER(BNI),internaciones,egresos,2022-10-01,2,4,2,4,6
SAN JAVIER(STC),internaciones,egresos,2022-10-01,5,36,5,36,41
SAN JOAQUIN,internaciones,egresos,2022-10-01,1,0,1,0,1
SAN JOSE DE CHIQUITOS,internaciones,egresos,2022-10-01,51,111,51,111,162
SAN JUAN DE YAPACANI,internaciones,egresos,2022-10-01,2,2,2,2,4
SAN JULIAN,internaciones,egresos,2022-10-01,86,146,86,146,232
SAN LORENZO(PND),internaciones,egresos,2022-10-01,0,2,0,2,2
SAN LORENZO(TJA),internaciones,egresos,2022-10-01,0,5,0,5,5
SAN LUCAS,internaciones,egresos,2022-10-01,17,54,17,54,71
SAN MATIAS,internaciones,egresos,2022-10-01,20,67,20,67,87
SAN MIGUEL DE VELASCO,internaciones,egresos,2022-10-01,11,21,11,21,32
SAN PEDRO,internaciones,egresos,2022-10-01,11,21,11,21,32
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2022-10-01,0,7,0,7,7
SAN PEDRO DE CURAHUARA,internaciones,egresos,2022-10-01,0,2,0,2,2
SAN PEDRO DE MACHA,internaciones,egresos,2022-10-01,0,9,0,9,9
SAN PEDRO DE TIQUINA,internaciones,egresos,2022-10-01,0,1,0,1,1
SAN RAFAEL,internaciones,egresos,2022-10-01,1,26,1,26,27
SAN RAMON BENI,internaciones,egresos,2022-10-01,4,15,4,15,19
SAN RAMON SCZ,internaciones,egresos,2022-10-01,12,33,12,33,45
SANTA ANA,internaciones,egresos,2022-10-01,25,75,25,75,100
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2022-10-01,4110,7423,4110,7423,11533
SANTA ROSA,internaciones,egresos,2022-10-01,40,45,40,45,85
SANTA ROSA DEL SARA,internaciones,egresos,2022-10-01,7,7,7,7,14
SANTIAGO DE HUARI,internaciones,egresos,2022-10-01,0,3,0,3,3
SANTIAGO DE HUATA,internaciones,egresos,2022-10-01,0,1,0,1,1
SANTIAGO DE MACHACA,internaciones,egresos,2022-10-01,0,3,0,3,3
SANTIVAÑES,internaciones,egresos,2022-10-01,0,2,0,2,2
SAPAHAQUI,internaciones,egresos,2022-10-01,0,6,0,6,6
SHINAOTA,internaciones,egresos,2022-10-01,28,74,28,74,102
SICA SICA (VILLA AROMA),internaciones,egresos,2022-10-01,0,10,0,10,10
SICAYA,internaciones,egresos,2022-10-01,0,2,0,2,2
SIPE SIPE,internaciones,egresos,2022-10-01,0,36,0,36,36
SOPACHUY,internaciones,egresos,2022-10-01,4,9,4,9,13
SORATA,internaciones,egresos,2022-10-01,1,8,1,8,9
SUCRE,internaciones,egresos,2022-10-01,898,1748,898,1748,2646
TACACOMA,internaciones,egresos,2022-10-01,0,7,0,7,7
TACOPAYA,internaciones,egresos,2022-10-01,3,6,3,6,9
TAPACARI,internaciones,egresos,2022-10-01,0,2,0,2,2
TARABUCO,internaciones,egresos,2022-10-01,43,66,43,66,109
TARACO,internaciones,egresos,2022-10-01,0,3,0,3,3
TARATA,internaciones,egresos,2022-10-01,0,4,0,4,4
TARIJA,internaciones,egresos,2022-10-01,822,1393,822,1393,2215
TARVITA,internaciones,egresos,2022-10-01,13,39,13,39,52
TEOPONTE,internaciones,egresos,2022-10-01,0,5,0,5,5
TIAHUANACU,internaciones,egresos,2022-10-01,0,4,0,4,4
TINGUIPAYA,internaciones,egresos,2022-10-01,0,2,0,2,2
TIPUANI,internaciones,egresos,2022-10-01,2,6,2,6,8
TIQUIPAYA,internaciones,egresos,2022-10-01,33,186,33,186,219
TIRAQUE (CBBA),internaciones,egresos,2022-10-01,0,14,0,14,14
TOCO,internaciones,egresos,2022-10-01,0,4,0,4,4
TODOS SANTOS,internaciones,egresos,2022-10-01,0,1,0,1,1
TOLATA,internaciones,egresos,2022-10-01,0,2,0,2,2
TOLEDO,internaciones,egresos,2022-10-01,0,2,0,2,2
TOMINA,internaciones,egresos,2022-10-01,0,7,0,7,7
TORO TORO,internaciones,egresos,2022-10-01,0,9,0,9,9
TOTORA(CBBA),internaciones,egresos,2022-10-01,1,37,1,37,38
TOTORA(ORR),internaciones,egresos,2022-10-01,0,1,0,1,1
TRIGAL,internaciones,egresos,2022-10-01,0,3,0,3,3
TRINIDAD,internaciones,egresos,2022-10-01,206,425,206,425,631
TUPIZA,internaciones,egresos,2022-10-01,75,180,75,180,255
TURCO,internaciones,egresos,2022-10-01,0,1,0,1,1
UNCIA,internaciones,egresos,2022-10-01,1,8,1,8,9
URUBICHA,internaciones,egresos,2022-10-01,1,13,1,13,14
UYUNI,internaciones,egresos,2022-10-01,49,124,49,124,173
VACAS,internaciones,egresos,2022-10-01,0,7,0,7,7
VALLEGRANDE,internaciones,egresos,2022-10-01,74,116,74,116,190
VIACHA,internaciones,egresos,2022-10-01,54,189,54,189,243
VILA VILA,internaciones,egresos,2022-10-01,0,3,0,3,3
VILLA CHARCAS,internaciones,egresos,2022-10-01,0,7,0,7,7
VILLA MONTES,internaciones,egresos,2022-10-01,45,139,45,139,184
VILLA NUEVA (LOMA ALTA),internaciones,egresos,2022-10-01,0,1,0,1,1
VILLA RIVERO,internaciones,egresos,2022-10-01,0,6,0,6,6
VILLA SERRANO,internaciones,egresos,2022-10-01,0,2,0,2,2
VILLA TUNARI,internaciones,egresos,2022-10-01,96,215,96,215,311
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2022-10-01,4,6,4,6,10
VILLAZON,internaciones,egresos,2022-10-01,41,53,41,53,94
VINTO,internaciones,egresos,2022-10-01,41,108,41,108,149
VITICHI,internaciones,egresos,2022-10-01,0,3,0,3,3
WALDO BALLIVIAN,internaciones,egresos,2022-10-01,0,1,0,1,1
WARNES,internaciones,egresos,2022-10-01,60,184,60,184,244
YACUIBA,internaciones,egresos,2022-10-01,250,420,250,420,670
YAMPARAEZ,internaciones,egresos,2022-10-01,0,8,0,8,8
YAPACANI,internaciones,egresos,2022-10-01,121,178,121,178,299
YUNGUYO DE LITORAL,internaciones,egresos,2022-10-01,0,2,0,2,2
ZUDAÑEZ,internaciones,egresos,2022-10-01,2,8,2,8,10
ACACIO,internaciones,egresos,2022-11-01,0,4,0,4,4
ACHACACHI,internaciones,egresos,2022-11-01,9,59,9,59,68
ACHOCALLA,internaciones,egresos,2022-11-01,0,14,0,14,14
AIQUILE,internaciones,egresos,2022-11-01,23,54,23,54,77
ALCALA,internaciones,egresos,2022-11-01,0,2,0,2,2
ALTO BENI,internaciones,egresos,2022-11-01,0,8,0,8,8
ANCORAIMES,internaciones,egresos,2022-11-01,0,1,0,1,1
ANZALDO,internaciones,egresos,2022-11-01,12,8,12,8,20
APOLO,internaciones,egresos,2022-11-01,0,15,0,15,15
ARANI,internaciones,egresos,2022-11-01,0,1,0,1,1
ARBIETO,internaciones,egresos,2022-11-01,0,3,0,3,3
ARQUE,internaciones,egresos,2022-11-01,0,2,0,2,2
ASCENCION DE GUARAYOS,internaciones,egresos,2022-11-01,112,217,112,217,329
ATOCHA,internaciones,egresos,2022-11-01,44,62,44,62,106
AYATA,internaciones,egresos,2022-11-01,0,2,0,2,2
AYO AYO,internaciones,egresos,2022-11-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2022-11-01,3,21,3,21,24
AZURDUY,internaciones,egresos,2022-11-01,12,20,12,20,32
BATALLAS,internaciones,egresos,2022-11-01,0,6,0,6,6
BAURES,internaciones,egresos,2022-11-01,11,14,11,14,25
BERMEJO,internaciones,egresos,2022-11-01,93,135,93,135,228
BETANZOS,internaciones,egresos,2022-11-01,0,20,0,20,20
BOLIVAR,internaciones,egresos,2022-11-01,0,1,0,1,1
BOYUIBE,internaciones,egresos,2022-11-01,5,14,5,14,19
BUENA VISTA,internaciones,egresos,2022-11-01,14,24,14,24,38
CABEZAS,internaciones,egresos,2022-11-01,3,13,3,13,16
CAIROMA,internaciones,egresos,2022-11-01,0,2,0,2,2
"CAIZA ""D""",internaciones,egresos,2022-11-01,0,5,0,5,5
CAJUATA,internaciones,egresos,2022-11-01,3,10,3,10,13
CALAMARCA,internaciones,egresos,2022-11-01,0,8,0,8,8
CAMARGO,internaciones,egresos,2022-11-01,42,71,42,71,113
CAMATAQUI (C. VILLA ABECIA),internaciones,egresos,2022-11-01,1,1,1,1,2
CAMIRI,internaciones,egresos,2022-11-01,117,267,117,267,384
CAPINOTA,internaciones,egresos,2022-11-01,10,31,10,31,41
CAQUIAVIRI,internaciones,egresos,2022-11-01,0,4,0,4,4
CARACOLLO,internaciones,egresos,2022-11-01,1,20,1,20,21
CARANAVI,internaciones,egresos,2022-11-01,46,171,46,171,217
CARMEN RIVERO TORREZ,internaciones,egresos,2022-11-01,23,39,23,39,62
CHALLAPATA,internaciones,egresos,2022-11-01,20,82,20,82,102
CHAQUI,internaciones,egresos,2022-11-01,0,6,0,6,6
CHARAGUA,internaciones,egresos,2022-11-01,34,80,34,80,114
CHAYANTA,internaciones,egresos,2022-11-01,0,5,0,5,5
CHIMORE,internaciones,egresos,2022-11-01,11,44,11,44,55
CHIPAYA,internaciones,egresos,2022-11-01,0,1,0,1,1
CHUA COCANI,internaciones,egresos,2022-11-01,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2022-11-01,25,45,25,45,70
CHUMA,internaciones,egresos,2022-11-01,1,7,1,7,8
CHUQUIHUTA AYLLU JUCUMANI,internaciones,egresos,2022-11-01,0,2,0,2,2
CKOCHAS,internaciones,egresos,2022-11-01,0,2,0,2,2
CLIZA,internaciones,egresos,2022-11-01,6,44,6,44,50
COBIJA,internaciones,egresos,2022-11-01,256,445,256,445,701
COCAPATA,internaciones,egresos,2022-11-01,3,18,3,18,21
COCHABAMBA,internaciones,egresos,2022-11-01,3093,5161,3093,5161,8254
COIPASA,internaciones,egresos,2022-11-01,0,2,0,2,2
COLCAPIRHUA,internaciones,egresos,2022-11-01,39,125,39,125,164
"COLCHA ""K""",internaciones,egresos,2022-11-01,6,12,6,12,18
COLLANA,internaciones,egresos,2022-11-01,0,1,0,1,1
COLOMI,internaciones,egresos,2022-11-01,0,28,0,28,28
COLPA BELGICA,internaciones,egresos,2022-11-01,12,15,12,15,27
COLQUECHACA,internaciones,egresos,2022-11-01,1,12,1,12,13
COLQUENCHA,internaciones,egresos,2022-11-01,0,8,0,8,8
COLQUIRI,internaciones,egresos,2022-11-01,0,1,0,1,1
COMARAPA,internaciones,egresos,2022-11-01,11,40,11,40,51
CONCEPCION,internaciones,egresos,2022-11-01,5,54,5,54,59
COPACABANA,internaciones,egresos,2022-11-01,0,1,0,1,1
CORIPATA,internaciones,egresos,2022-11-01,0,14,0,14,14
CORO CORO,internaciones,egresos,2022-11-01,0,1,0,1,1
COROICO,internaciones,egresos,2022-11-01,30,55,30,55,85
CORQUE,internaciones,egresos,2022-11-01,0,1,0,1,1
COTAGAITA,internaciones,egresos,2022-11-01,7,22,7,22,29
COTOCA,internaciones,egresos,2022-11-01,74,223,74,223,297
CUATRO CAÑADAS,internaciones,egresos,2022-11-01,18,36,18,36,54
CUCHUMUELA (V. G. VILLARROEL),internaciones,egresos,2022-11-01,0,1,0,1,1
CULPINA,internaciones,egresos,2022-11-01,11,34,11,34,45
CURAHUARA DE CARANGAS,internaciones,egresos,2022-11-01,0,2,0,2,2
DESAGUADERO,internaciones,egresos,2022-11-01,0,2,0,2,2
EL ALTO,internaciones,egresos,2022-11-01,1008,2623,1008,2623,3631
EL CHORO,internaciones,egresos,2022-11-01,0,1,0,1,1
EL PUENTE(STC),internaciones,egresos,2022-11-01,19,26,19,26,45
EL PUENTE(TJA),internaciones,egresos,2022-11-01,0,2,0,2,2
EL TORNO,internaciones,egresos,2022-11-01,46,127,46,127,173
ENTRE RIOS TRJ,internaciones,egresos,2022-11-01,17,30,17,30,47
ENTRE RIOS CBBA,internaciones,egresos,2022-11-01,8,46,8,46,54
ESCOMA,internaciones,egresos,2022-11-01,7,24,7,24,31
EUCALIPTUS,internaciones,egresos,2022-11-01,0,2,0,2,2
EXALTACION,internaciones,egresos,2022-11-01,2,9,2,9,11
FERNANDEZ ALONSO,internaciones,egresos,2022-11-01,4,16,4,16,20
GENERAL SAAVEDRA,internaciones,egresos,2022-11-01,5,21,5,21,26
GUANAY,internaciones,egresos,2022-11-01,14,28,14,28,42
GUAQUI,internaciones,egresos,2022-11-01,0,2,0,2,2
GUAYARAMERIN,internaciones,egresos,2022-11-01,49,47,49,47,96
GUTIERREZ,internaciones,egresos,2022-11-01,19,42,19,42,61
HUACARETA,internaciones,egresos,2022-11-01,1,13,1,13,14
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2022-11-01,1,1,1,1,2
HUACHACALLA,internaciones,egresos,2022-11-01,0,1,0,1,1
HUANUNI,internaciones,egresos,2022-11-01,71,91,71,91,162
HUARACAJE,internaciones,egresos,2022-11-01,3,6,3,6,9
HUARINA,internaciones,egresos,2022-11-01,1,2,1,2,3
HUATAJATA,internaciones,egresos,2022-11-01,0,1,0,1,1
ICLA,internaciones,egresos,2022-11-01,6,12,6,12,18
INCAHUASI,internaciones,egresos,2022-11-01,0,8,0,8,8
INQUISIVI,internaciones,egresos,2022-11-01,0,2,0,2,2
IRUPANA (VILLA DE LANZA),internaciones,egresos,2022-11-01,6,15,6,15,21
IXIAMAS,internaciones,egresos,2022-11-01,2,16,2,16,18
JESUS DE MACHACA,internaciones,egresos,2022-11-01,0,2,0,2,2
LA ASUNTA,internaciones,egresos,2022-11-01,16,66,16,66,82
LA GUARDIA,internaciones,egresos,2022-11-01,67,137,67,137,204
LA PAZ,internaciones,egresos,2022-11-01,2983,5107,2983,5107,8090
LAGUNILLAS,internaciones,egresos,2022-11-01,3,2,3,2,5
LAJA,internaciones,egresos,2022-11-01,0,7,0,7,7
LICOMA PAMPA,internaciones,egresos,2022-11-01,0,1,0,1,1
LLALLAGUA,internaciones,egresos,2022-11-01,116,250,116,250,366
LURIBAY,internaciones,egresos,2022-11-01,0,3,0,3,3
MACHACAMARCA,internaciones,egresos,2022-11-01,0,3,0,3,3
MACHARETI,internaciones,egresos,2022-11-01,6,17,6,17,23
MAGDALENA,internaciones,egresos,2022-11-01,27,49,27,49,76
MAIRANA,internaciones,egresos,2022-11-01,9,34,9,34,43
MAPIRI,internaciones,egresos,2022-11-01,1,31,1,31,32
MECAPACA,internaciones,egresos,2022-11-01,0,2,0,2,2
MINEROS,internaciones,egresos,2022-11-01,19,33,19,33,52
MIZQUE,internaciones,egresos,2022-11-01,18,50,18,50,68
MOCOMOCO,internaciones,egresos,2022-11-01,2,2,2,2,4
MOJOCOYA,internaciones,egresos,2022-11-01,0,1,0,1,1
MONTEAGUDO,internaciones,egresos,2022-11-01,68,131,68,131,199
MONTERO,internaciones,egresos,2022-11-01,308,584,308,584,892
MOROCHATA,internaciones,egresos,2022-11-01,0,3,0,3,3
OCURI,internaciones,egresos,2022-11-01,0,6,0,6,6
OKINAWA,internaciones,egresos,2022-11-01,0,9,0,9,9
OMEREQUE,internaciones,egresos,2022-11-01,6,13,6,13,19
ORURO,internaciones,egresos,2022-11-01,945,1939,945,1939,2884
PADILLA,internaciones,egresos,2022-11-01,28,32,28,32,60
PAILON,internaciones,egresos,2022-11-01,49,87,49,87,136
PALCA,internaciones,egresos,2022-11-01,1,2,1,2,3
PALOS BLANCOS,internaciones,egresos,2022-11-01,12,39,12,39,51
PAMPA GRANDE,internaciones,egresos,2022-11-01,0,4,0,4,4
PAPEL PAMPA,internaciones,egresos,2022-11-01,0,2,0,2,2
PASORAPA,internaciones,egresos,2022-11-01,0,1,0,1,1
