,group,variable,month,FALLECIDOS ANTES DE LAS 48 HRS. CANTIDAD,FALLECIDOS ANTES DE LAS 48 HRS. CANTIDAD,TOTALES,TOTALES,TOTALES
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,5,5,5,5,10
YAPACANI,internaciones,fallecidos antes de las 48 hrs.,2022-11-01,2,0,2,0,2
ACHACACHI,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,1,0,1,0,1
AIQUILE,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,0,0,0,0,0
ASCENCION DE GUARAYOS,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,2,2,2,2,4
BAURES,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,0,1,0,1,1
BERMEJO,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,4,2,4,2,6
BOYUIBE,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,0,1,0,1,1
CAMIRI,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,1,1,1,1,2
CARANAVI,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,0,1,0,1,1
CHALLAPATA,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,1,0,1,0,1
CHARAGUA,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,0,1,0,1,1
COBIJA,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,6,1,6,1,7
COCHABAMBA,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,32,29,32,29,61
COLCAPIRHUA,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,0,1,0,1,1
CURAHUARA DE CARANGAS,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,1,0,1,0,1
EL ALTO,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,19,10,19,10,29
EL TORNO,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,1,3,1,3,4
GUANAY,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,1,0,1,0,1
GUAYARAMERIN,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,1,2,1,2,3
IRUPANA (VILLA DE LANZA),internaciones,fallecidos antes de las 48 hrs.,2022-12-01,1,0,1,0,1
LA GUARDIA,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,1,3,1,3,4
LA PAZ,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,16,15,16,15,31
MAGDALENA,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,0,1,0,1,1
MONTERO,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,13,5,13,5,18
ORURO,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,19,13,19,13,32
PORTACHUELO,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,1,1,1,1,2
POTOSI,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,7,9,7,9,16
PUERTO QUIJARRO,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,1,0,1,0,1
PUERTO SUAREZ,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,3,0,3,0,3
PUERTO VILLARROEL,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,2,0,2,0,2
PUNATA,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,2,2,2,2,4
QUILLACOLLO,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,2,1,2,1,3
REYES,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,0,2,0,2,2
RIBERALTA,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,6,3,6,3,9
SACABA,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,5,1,5,1,6
SAN IGNACIO DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,1,3,1,3,4
SAN JAVIER(STC),internaciones,fallecidos antes de las 48 hrs.,2022-12-01,2,0,2,0,2
SAN MIGUEL DE VELASCO,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,30,34,30,34,64
SANTA ROSA,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,1,0,1,0,1
SUCRE,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,8,11,8,11,19
TARABUCO,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,0,0,0,0,0
TARIJA,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,17,13,17,13,30
TARVITA,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,1,0,1,0,1
TRINIDAD,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,7,5,7,5,12
TUPIZA,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,5,1,5,1,6
UNCIA,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,1,1,1,1,2
VILLA MONTES,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,2,5,2,5,7
VILLA TUNARI,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,0,1,0,1,1
VILLAZON,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,3,0,3,0,3
WARNES,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,1,0,1,0,1
YACUIBA,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,7,1,7,1,8
YAPACANI,internaciones,fallecidos antes de las 48 hrs.,2022-12-01,1,2,1,2,3
