,group,variable,month,FALLECIDOS A PARTIR DE LAS 48 HRS. CANTIDAD,FALLECIDOS A PARTIR DE LAS 48 HRS. CANTIDAD,TOTALES,TOTALES,TOTALES
PUERTO VILLARROEL,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,1,0,1,0,1
PUNATA,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,1,2,1,2,3
QUILLACOLLO,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,2,4,2,4,6
RIBERALTA,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,4,5,4,5,9
RURRENABAQUE,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,1,0,1,0,1
SACABA,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,2,5,2,5,7
SAN BORJA,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,0,1,0,1,1
SAN BUENA VENTURA,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,1,1,1,1,2
SAN IGNACIO DE VELASCO,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,3,1,3,1,4
SAN JAVIER(STC),internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,1,0,1,0,1
SAN JULIAN,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,1,0,1,0,1
SAN LUCAS,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,1,0,1,0,1
SAN PEDRO,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,1,0,1,0,1
SANTA ANA,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,80,87,80,87,167
SUCRE,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,37,33,37,33,70
TARABUCO,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,0,0,0,0,0
TARIJA,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,20,25,20,25,45
TRINIDAD,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,12,11,12,11,23
VALLEGRANDE,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,2,1,2,1,3
VILLA MONTES,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,2,2,2,2,4
VILLA TUNARI,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,0,0,0,0,0
WARNES,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,1,1,1,1,2
YACUIBA,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,4,3,4,3,7
YAPACANI,internaciones,fallecidos a partir de las 48 hrs.,2022-12-01,3,0,3,0,3
