,group,variable,month,INGRESOS ESPONTÁNEOS CANTIDAD,INGRESOS ESPONTÁNEOS CANTIDAD,TOTALES,TOTALES,TOTALES
POTOSI,internaciones,ingresos espontaneos,2022-10-01,544,933,544,933,1477
PRESTO,internaciones,ingresos espontaneos,2022-10-01,7,8,7,8,15
PUCARA,internaciones,ingresos espontaneos,2022-10-01,1,2,1,2,3
PUCARANI,internaciones,ingresos espontaneos,2022-10-01,1,15,1,15,16
PUERTO CARABUCO,internaciones,ingresos espontaneos,2022-10-01,0,3,0,3,3
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2022-10-01,0,2,0,2,2
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2022-10-01,21,34,21,34,55
PUERTO RICO,internaciones,ingresos espontaneos,2022-10-01,4,13,4,13,17
PUERTO SUAREZ,internaciones,ingresos espontaneos,2022-10-01,60,59,60,59,119
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2022-10-01,76,158,76,158,234
PUNA,internaciones,ingresos espontaneos,2022-10-01,0,7,0,7,7
PUNATA,internaciones,ingresos espontaneos,2022-10-01,83,153,83,153,236
QUIABAYA,internaciones,ingresos espontaneos,2022-10-01,0,6,0,6,6
QUILLACOLLO,internaciones,ingresos espontaneos,2022-10-01,143,410,143,410,553
QUIRUSILLAS,internaciones,ingresos espontaneos,2022-10-01,1,1,1,1,2
RAQAYPAMPA(ETA),internaciones,ingresos espontaneos,2022-10-01,4,8,4,8,12
RAVELO,internaciones,ingresos espontaneos,2022-10-01,0,6,0,6,6
REYES,internaciones,ingresos espontaneos,2022-10-01,15,30,15,30,45
RIBERALTA,internaciones,ingresos espontaneos,2022-10-01,144,291,144,291,435
ROBORE,internaciones,ingresos espontaneos,2022-10-01,30,73,30,73,103
RURRENABAQUE,internaciones,ingresos espontaneos,2022-10-01,30,74,30,74,104
SABAYA,internaciones,ingresos espontaneos,2022-10-01,2,2,2,2,4
SACABA,internaciones,ingresos espontaneos,2022-10-01,234,599,234,599,833
SACABAMBA,internaciones,ingresos espontaneos,2022-10-01,3,3,3,3,6
SACACA,internaciones,ingresos espontaneos,2022-10-01,0,5,0,5,5
SAIPINA,internaciones,ingresos espontaneos,2022-10-01,1,12,1,12,13
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2022-10-01,0,5,0,5,5
SAMAIPATA,internaciones,ingresos espontaneos,2022-10-01,2,7,2,7,9
SAN ANDRES,internaciones,ingresos espontaneos,2022-10-01,4,0,4,0,4
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2022-10-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2022-10-01,7,9,7,9,16
SAN BENITO,internaciones,ingresos espontaneos,2022-10-01,0,5,0,5,5
SAN BORJA,internaciones,ingresos espontaneos,2022-10-01,105,167,105,167,272
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2022-10-01,16,28,16,28,44
SAN IGNACIO,internaciones,ingresos espontaneos,2022-10-01,16,53,16,53,69
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2022-10-01,104,218,104,218,322
SAN JAVIER(BNI),internaciones,ingresos espontaneos,2022-10-01,3,4,3,4,7
SAN JAVIER(STC),internaciones,ingresos espontaneos,2022-10-01,7,36,7,36,43
SAN JOAQUIN,internaciones,ingresos espontaneos,2022-10-01,1,0,1,0,1
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2022-10-01,61,124,61,124,185
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2022-10-01,15,19,15,19,34
SAN JULIAN,internaciones,ingresos espontaneos,2022-10-01,88,148,88,148,236
SAN LORENZO(PND),internaciones,ingresos espontaneos,2022-10-01,0,1,0,1,1
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2022-10-01,0,5,0,5,5
SAN LUCAS,internaciones,ingresos espontaneos,2022-10-01,12,38,12,38,50
SAN MATIAS,internaciones,ingresos espontaneos,2022-10-01,20,67,20,67,87
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2022-10-01,10,21,10,21,31
SAN PEDRO,internaciones,ingresos espontaneos,2022-10-01,9,21,9,21,30
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2022-10-01,0,7,0,7,7
SAN PEDRO DE CURAHUARA,internaciones,ingresos espontaneos,2022-10-01,0,2,0,2,2
SAN PEDRO DE MACHA,internaciones,ingresos espontaneos,2022-10-01,0,9,0,9,9
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2022-10-01,0,1,0,1,1
SAN RAFAEL,internaciones,ingresos espontaneos,2022-10-01,1,26,1,26,27
SAN RAMON BENI,internaciones,ingresos espontaneos,2022-10-01,4,15,4,15,19
SAN RAMON SCZ,internaciones,ingresos espontaneos,2022-10-01,10,33,10,33,43
SANTA ANA,internaciones,ingresos espontaneos,2022-10-01,25,74,25,74,99
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2022-10-01,3181,5634,3181,5634,8815
SANTA ROSA,internaciones,ingresos espontaneos,2022-10-01,37,46,37,46,83
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2022-10-01,14,26,14,26,40
SANTIAGO DE HUARI,internaciones,ingresos espontaneos,2022-10-01,0,3,0,3,3
SANTIAGO DE HUATA,internaciones,ingresos espontaneos,2022-10-01,0,1,0,1,1
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2022-10-01,0,3,0,3,3
SANTIVAÑES,internaciones,ingresos espontaneos,2022-10-01,0,2,0,2,2
SAPAHAQUI,internaciones,ingresos espontaneos,2022-10-01,0,6,0,6,6
SENA,internaciones,ingresos espontaneos,2022-10-01,0,6,0,6,6
SHINAOTA,internaciones,ingresos espontaneos,2022-10-01,28,74,28,74,102
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2022-10-01,0,10,0,10,10
SICAYA,internaciones,ingresos espontaneos,2022-10-01,0,2,0,2,2
SIPE SIPE,internaciones,ingresos espontaneos,2022-10-01,0,36,0,36,36
SOPACHUY,internaciones,ingresos espontaneos,2022-10-01,4,9,4,9,13
SORATA,internaciones,ingresos espontaneos,2022-10-01,1,8,1,8,9
SUCRE,internaciones,ingresos espontaneos,2022-10-01,827,1588,827,1588,2415
TACACOMA,internaciones,ingresos espontaneos,2022-10-01,0,7,0,7,7
TACOPAYA,internaciones,ingresos espontaneos,2022-10-01,3,4,3,4,7
TAPACARI,internaciones,ingresos espontaneos,2022-10-01,0,2,0,2,2
TARABUCO,internaciones,ingresos espontaneos,2022-10-01,41,48,41,48,89
TARACO,internaciones,ingresos espontaneos,2022-10-01,0,3,0,3,3
TARATA,internaciones,ingresos espontaneos,2022-10-01,0,4,0,4,4
TARIJA,internaciones,ingresos espontaneos,2022-10-01,618,871,618,871,1489
TARVITA,internaciones,ingresos espontaneos,2022-10-01,3,17,3,17,20
TEOPONTE,internaciones,ingresos espontaneos,2022-10-01,0,5,0,5,5
TIAHUANACU,internaciones,ingresos espontaneos,2022-10-01,0,3,0,3,3
TINGUIPAYA,internaciones,ingresos espontaneos,2022-10-01,0,1,0,1,1
TIPUANI,internaciones,ingresos espontaneos,2022-10-01,2,6,2,6,8
TIQUIPAYA,internaciones,ingresos espontaneos,2022-10-01,30,184,30,184,214
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2022-10-01,0,14,0,14,14
TOCO,internaciones,ingresos espontaneos,2022-10-01,0,4,0,4,4
TODOS SANTOS,internaciones,ingresos espontaneos,2022-10-01,0,1,0,1,1
TOLATA,internaciones,ingresos espontaneos,2022-10-01,0,2,0,2,2
TOLEDO,internaciones,ingresos espontaneos,2022-10-01,0,2,0,2,2
TOMINA,internaciones,ingresos espontaneos,2022-10-01,0,5,0,5,5
TORO TORO,internaciones,ingresos espontaneos,2022-10-01,0,9,0,9,9
TOTORA(CBBA),internaciones,ingresos espontaneos,2022-10-01,1,37,1,37,38
TOTORA(ORR),internaciones,ingresos espontaneos,2022-10-01,0,1,0,1,1
TRIGAL,internaciones,ingresos espontaneos,2022-10-01,0,2,0,2,2
TRINIDAD,internaciones,ingresos espontaneos,2022-10-01,164,380,164,380,544
TUPIZA,internaciones,ingresos espontaneos,2022-10-01,50,99,50,99,149
TURCO,internaciones,ingresos espontaneos,2022-10-01,0,1,0,1,1
UNCIA,internaciones,ingresos espontaneos,2022-10-01,1,8,1,8,9
URUBICHA,internaciones,ingresos espontaneos,2022-10-01,1,13,1,13,14
UYUNI,internaciones,ingresos espontaneos,2022-10-01,47,116,47,116,163
VACAS,internaciones,ingresos espontaneos,2022-10-01,0,7,0,7,7
VALLEGRANDE,internaciones,ingresos espontaneos,2022-10-01,74,114,74,114,188
VIACHA,internaciones,ingresos espontaneos,2022-10-01,24,116,24,116,140
VILA VILA,internaciones,ingresos espontaneos,2022-10-01,0,3,0,3,3
VILLA CHARCAS,internaciones,ingresos espontaneos,2022-10-01,0,7,0,7,7
VILLA MONTES,internaciones,ingresos espontaneos,2022-10-01,46,124,46,124,170
VILLA NUEVA (LOMA ALTA),internaciones,ingresos espontaneos,2022-10-01,0,1,0,1,1
VILLA RIVERO,internaciones,ingresos espontaneos,2022-10-01,0,6,0,6,6
VILLA SERRANO,internaciones,ingresos espontaneos,2022-10-01,0,2,0,2,2
VILLA TUNARI,internaciones,ingresos espontaneos,2022-10-01,64,143,64,143,207
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2022-10-01,4,5,4,5,9
VILLAZON,internaciones,ingresos espontaneos,2022-10-01,41,66,41,66,107
VINTO,internaciones,ingresos espontaneos,2022-10-01,44,103,44,103,147
VITICHI,internaciones,ingresos espontaneos,2022-10-01,0,3,0,3,3
WALDO BALLIVIAN,internaciones,ingresos espontaneos,2022-10-01,0,1,0,1,1
WARNES,internaciones,ingresos espontaneos,2022-10-01,58,167,58,167,225
YACUIBA,internaciones,ingresos espontaneos,2022-10-01,223,424,223,424,647
YAMPARAEZ,internaciones,ingresos espontaneos,2022-10-01,0,6,0,6,6
YAPACANI,internaciones,ingresos espontaneos,2022-10-01,142,199,142,199,341
YUNGUYO DE LITORAL,internaciones,ingresos espontaneos,2022-10-01,0,2,0,2,2
ZUDAÑEZ,internaciones,ingresos espontaneos,2022-10-01,2,8,2,8,10
ACACIO,internaciones,ingresos espontaneos,2022-11-01,0,4,0,4,4
ACHACACHI,internaciones,ingresos espontaneos,2022-11-01,5,30,5,30,35
ACHOCALLA,internaciones,ingresos espontaneos,2022-11-01,0,13,0,13,13
AIQUILE,internaciones,ingresos espontaneos,2022-11-01,25,49,25,49,74
ALCALA,internaciones,ingresos espontaneos,2022-11-01,0,2,0,2,2
ALTO BENI,internaciones,ingresos espontaneos,2022-11-01,0,8,0,8,8
ANCORAIMES,internaciones,ingresos espontaneos,2022-11-01,0,1,0,1,1
ANZALDO,internaciones,ingresos espontaneos,2022-11-01,12,8,12,8,20
APOLO,internaciones,ingresos espontaneos,2022-11-01,0,15,0,15,15
ARANI,internaciones,ingresos espontaneos,2022-11-01,0,1,0,1,1
ARBIETO,internaciones,ingresos espontaneos,2022-11-01,0,3,0,3,3
ARQUE,internaciones,ingresos espontaneos,2022-11-01,0,2,0,2,2
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2022-11-01,126,206,126,206,332
ATOCHA,internaciones,ingresos espontaneos,2022-11-01,9,21,9,21,30
AYATA,internaciones,ingresos espontaneos,2022-11-01,0,2,0,2,2
AYO AYO,internaciones,ingresos espontaneos,2022-11-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2022-11-01,0,20,0,20,20
AZURDUY,internaciones,ingresos espontaneos,2022-11-01,12,20,12,20,32
BATALLAS,internaciones,ingresos espontaneos,2022-11-01,0,6,0,6,6
BAURES,internaciones,ingresos espontaneos,2022-11-01,10,14,10,14,24
BERMEJO,internaciones,ingresos espontaneos,2022-11-01,54,75,54,75,129
BETANZOS,internaciones,ingresos espontaneos,2022-11-01,0,20,0,20,20
BOLIVAR,internaciones,ingresos espontaneos,2022-11-01,0,1,0,1,1
BOYUIBE,internaciones,ingresos espontaneos,2022-11-01,5,14,5,14,19
BUENA VISTA,internaciones,ingresos espontaneos,2022-11-01,17,27,17,27,44
CABEZAS,internaciones,ingresos espontaneos,2022-11-01,3,13,3,13,16
CAIROMA,internaciones,ingresos espontaneos,2022-11-01,0,2,0,2,2
"CAIZA ""D""",internaciones,ingresos espontaneos,2022-11-01,0,5,0,5,5
CAJUATA,internaciones,ingresos espontaneos,2022-11-01,3,10,3,10,13
CALAMARCA,internaciones,ingresos espontaneos,2022-11-01,0,8,0,8,8
CAMARGO,internaciones,ingresos espontaneos,2022-11-01,39,59,39,59,98
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2022-11-01,1,1,1,1,2
CAMIRI,internaciones,ingresos espontaneos,2022-11-01,98,208,98,208,306
CAPINOTA,internaciones,ingresos espontaneos,2022-11-01,10,33,10,33,43
CAQUIAVIRI,internaciones,ingresos espontaneos,2022-11-01,0,4,0,4,4
CARACOLLO,internaciones,ingresos espontaneos,2022-11-01,0,20,0,20,20
CARANAVI,internaciones,ingresos espontaneos,2022-11-01,29,118,29,118,147
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2022-11-01,23,41,23,41,64
CHALLAPATA,internaciones,ingresos espontaneos,2022-11-01,22,76,22,76,98
CHAQUI,internaciones,ingresos espontaneos,2022-11-01,0,6,0,6,6
CHARAGUA,internaciones,ingresos espontaneos,2022-11-01,28,61,28,61,89
CHAYANTA,internaciones,ingresos espontaneos,2022-11-01,0,5,0,5,5
CHIMORE,internaciones,ingresos espontaneos,2022-11-01,11,43,11,43,54
CHIPAYA,internaciones,ingresos espontaneos,2022-11-01,0,1,0,1,1
CHUA COCANI,internaciones,ingresos espontaneos,2022-11-01,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2022-11-01,9,36,9,36,45
CHUMA,internaciones,ingresos espontaneos,2022-11-01,1,7,1,7,8
CHUQUIHUTA AYLLU JUCUMANI,internaciones,ingresos espontaneos,2022-11-01,0,1,0,1,1
CKOCHAS,internaciones,ingresos espontaneos,2022-11-01,0,2,0,2,2
CLIZA,internaciones,ingresos espontaneos,2022-11-01,6,39,6,39,45
COBIJA,internaciones,ingresos espontaneos,2022-11-01,245,383,245,383,628
COCAPATA,internaciones,ingresos espontaneos,2022-11-01,3,18,3,18,21
COCHABAMBA,internaciones,ingresos espontaneos,2022-11-01,2862,4566,2862,4566,7428
COIPASA,internaciones,ingresos espontaneos,2022-11-01,0,2,0,2,2
COLCAPIRHUA,internaciones,ingresos espontaneos,2022-11-01,15,38,15,38,53
"COLCHA ""K""",internaciones,ingresos espontaneos,2022-11-01,6,12,6,12,18
COLLANA,internaciones,ingresos espontaneos,2022-11-01,0,1,0,1,1
COLOMI,internaciones,ingresos espontaneos,2022-11-01,0,27,0,27,27
COLPA BELGICA,internaciones,ingresos espontaneos,2022-11-01,12,15,12,15,27
COLQUECHACA,internaciones,ingresos espontaneos,2022-11-01,1,12,1,12,13
COLQUENCHA,internaciones,ingresos espontaneos,2022-11-01,0,8,0,8,8
COLQUIRI,internaciones,ingresos espontaneos,2022-11-01,0,1,0,1,1
COMARAPA,internaciones,ingresos espontaneos,2022-11-01,6,36,6,36,42
CONCEPCION,internaciones,ingresos espontaneos,2022-11-01,7,59,7,59,66
COPACABANA,internaciones,ingresos espontaneos,2022-11-01,0,1,0,1,1
CORIPATA,internaciones,ingresos espontaneos,2022-11-01,0,14,0,14,14
CORO CORO,internaciones,ingresos espontaneos,2022-11-01,0,1,0,1,1
COROICO,internaciones,ingresos espontaneos,2022-11-01,23,36,23,36,59
CORQUE,internaciones,ingresos espontaneos,2022-11-01,0,1,0,1,1
COTAGAITA,internaciones,ingresos espontaneos,2022-11-01,7,20,7,20,27
COTOCA,internaciones,ingresos espontaneos,2022-11-01,127,332,127,332,459
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2022-11-01,22,39,22,39,61
CUCHUMUELA (V. G. VILLARROEL),internaciones,ingresos espontaneos,2022-11-01,0,1,0,1,1
CULPINA,internaciones,ingresos espontaneos,2022-11-01,9,25,9,25,34
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2022-11-01,0,2,0,2,2
DESAGUADERO,internaciones,ingresos espontaneos,2022-11-01,0,2,0,2,2
EL ALTO,internaciones,ingresos espontaneos,2022-11-01,805,1872,805,1872,2677
EL CHORO,internaciones,ingresos espontaneos,2022-11-01,0,1,0,1,1
EL PUENTE(STC),internaciones,ingresos espontaneos,2022-11-01,19,26,19,26,45
EL PUENTE(TJA),internaciones,ingresos espontaneos,2022-11-01,0,1,0,1,1
EL TORNO,internaciones,ingresos espontaneos,2022-11-01,60,155,60,155,215
ENTRE RIOS TRJ,internaciones,ingresos espontaneos,2022-11-01,18,28,18,28,46
ENTRE RIOS CBBA,internaciones,ingresos espontaneos,2022-11-01,8,47,8,47,55
ESCOMA,internaciones,ingresos espontaneos,2022-11-01,7,24,7,24,31
EUCALIPTUS,internaciones,ingresos espontaneos,2022-11-01,0,2,0,2,2
EXALTACION,internaciones,ingresos espontaneos,2022-11-01,1,6,1,6,7
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2022-11-01,4,16,4,16,20
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2022-11-01,5,21,5,21,26
GUANAY,internaciones,ingresos espontaneos,2022-11-01,11,27,11,27,38
GUAQUI,internaciones,ingresos espontaneos,2022-11-01,0,2,0,2,2
GUAYARAMERIN,internaciones,ingresos espontaneos,2022-11-01,54,56,54,56,110
GUTIERREZ,internaciones,ingresos espontaneos,2022-11-01,19,39,19,39,58
HUACARETA,internaciones,ingresos espontaneos,2022-11-01,1,11,1,11,12
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2022-11-01,1,1,1,1,2
HUACHACALLA,internaciones,ingresos espontaneos,2022-11-01,0,1,0,1,1
HUANUNI,internaciones,ingresos espontaneos,2022-11-01,73,83,73,83,156
HUARACAJE,internaciones,ingresos espontaneos,2022-11-01,3,6,3,6,9
HUARINA,internaciones,ingresos espontaneos,2022-11-01,1,2,1,2,3
HUATAJATA,internaciones,ingresos espontaneos,2022-11-01,0,1,0,1,1
ICLA,internaciones,ingresos espontaneos,2022-11-01,6,12,6,12,18
INCAHUASI,internaciones,ingresos espontaneos,2022-11-01,0,8,0,8,8
INQUISIVI,internaciones,ingresos espontaneos,2022-11-01,0,2,0,2,2
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2022-11-01,6,12,6,12,18
IXIAMAS,internaciones,ingresos espontaneos,2022-11-01,2,16,2,16,18
JESUS DE MACHACA,internaciones,ingresos espontaneos,2022-11-01,0,2,0,2,2
LA ASUNTA,internaciones,ingresos espontaneos,2022-11-01,9,54,9,54,63
LA GUARDIA,internaciones,ingresos espontaneos,2022-11-01,70,134,70,134,204
LA PAZ,internaciones,ingresos espontaneos,2022-11-01,2866,4693,2866,4693,7559
LAGUNILLAS,internaciones,ingresos espontaneos,2022-11-01,1,2,1,2,3
LAJA,internaciones,ingresos espontaneos,2022-11-01,0,7,0,7,7
LICOMA PAMPA,internaciones,ingresos espontaneos,2022-11-01,0,1,0,1,1
LLALLAGUA,internaciones,ingresos espontaneos,2022-11-01,116,252,116,252,368
LURIBAY,internaciones,ingresos espontaneos,2022-11-01,0,3,0,3,3
MACHACAMARCA,internaciones,ingresos espontaneos,2022-11-01,0,3,0,3,3
MACHARETI,internaciones,ingresos espontaneos,2022-11-01,6,17,6,17,23
MAGDALENA,internaciones,ingresos espontaneos,2022-11-01,27,50,27,50,77
MAIRANA,internaciones,ingresos espontaneos,2022-11-01,11,34,11,34,45
MAPIRI,internaciones,ingresos espontaneos,2022-11-01,1,31,1,31,32
MECAPACA,internaciones,ingresos espontaneos,2022-11-01,0,2,0,2,2
MINEROS,internaciones,ingresos espontaneos,2022-11-01,17,29,17,29,46
MIZQUE,internaciones,ingresos espontaneos,2022-11-01,19,47,19,47,66
MOCOMOCO,internaciones,ingresos espontaneos,2022-11-01,2,2,2,2,4
MOJOCOYA,internaciones,ingresos espontaneos,2022-11-01,0,1,0,1,1
MONTEAGUDO,internaciones,ingresos espontaneos,2022-11-01,51,96,51,96,147
MONTERO,internaciones,ingresos espontaneos,2022-11-01,268,397,268,397,665
MOROCHATA,internaciones,ingresos espontaneos,2022-11-01,0,3,0,3,3
OCURI,internaciones,ingresos espontaneos,2022-11-01,0,6,0,6,6
OKINAWA,internaciones,ingresos espontaneos,2022-11-01,0,1,0,1,1
OMEREQUE,internaciones,ingresos espontaneos,2022-11-01,6,13,6,13,19
ORURO,internaciones,ingresos espontaneos,2022-11-01,849,1422,849,1422,2271
PADILLA,internaciones,ingresos espontaneos,2022-11-01,19,18,19,18,37
PAILON,internaciones,ingresos espontaneos,2022-11-01,49,87,49,87,136
PALCA,internaciones,ingresos espontaneos,2022-11-01,1,2,1,2,3
PALOS BLANCOS,internaciones,ingresos espontaneos,2022-11-01,8,31,8,31,39
PAMPA GRANDE,internaciones,ingresos espontaneos,2022-11-01,0,4,0,4,4
PAPEL PAMPA,internaciones,ingresos espontaneos,2022-11-01,0,2,0,2,2
PASORAPA,internaciones,ingresos espontaneos,2022-11-01,0,1,0,1,1
PATACAMAYA,internaciones,ingresos espontaneos,2022-11-01,8,39,8,39,47
PAZÑA,internaciones,ingresos espontaneos,2022-11-01,0,2,0,2,2
PELECHUCO,internaciones,ingresos espontaneos,2022-11-01,0,3,0,3,3
POCOATA,internaciones,ingresos espontaneos,2022-11-01,0,18,0,18,18
POCONA,internaciones,ingresos espontaneos,2022-11-01,0,10,0,10,10
POJO (CBBA),internaciones,ingresos espontaneos,2022-11-01,1,13,1,13,14
PORCO,internaciones,ingresos espontaneos,2022-11-01,0,8,0,8,8
POROMA,internaciones,ingresos espontaneos,2022-11-01,1,8,1,8,9
PORONGO,internaciones,ingresos espontaneos,2022-11-01,20,47,20,47,67
PORTACHUELO,internaciones,ingresos espontaneos,2022-11-01,38,72,38,72,110
PORVENIR,internaciones,ingresos espontaneos,2022-11-01,0,1,0,1,1
POSTRER VALLE,internaciones,ingresos espontaneos,2022-11-01,0,2,0,2,2
POTOSI,internaciones,ingresos espontaneos,2022-11-01,563,893,563,893,1456
PRESTO,internaciones,ingresos espontaneos,2022-11-01,7,8,7,8,15
PUCARANI,internaciones,ingresos espontaneos,2022-11-01,2,14,2,14,16
PUERTO ACOSTA,internaciones,ingresos espontaneos,2022-11-01,0,1,0,1,1
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2022-11-01,0,4,0,4,4
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2022-11-01,31,51,31,51,82
PUERTO RICO,internaciones,ingresos espontaneos,2022-11-01,3,14,3,14,17
PUERTO SUAREZ,internaciones,ingresos espontaneos,2022-11-01,42,74,42,74,116
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2022-11-01,57,125,57,125,182
PUNA,internaciones,ingresos espontaneos,2022-11-01,0,5,0,5,5
PUNATA,internaciones,ingresos espontaneos,2022-11-01,98,161,98,161,259
QUIABAYA,internaciones,ingresos espontaneos,2022-11-01,0,1,0,1,1
QUILLACOLLO,internaciones,ingresos espontaneos,2022-11-01,127,377,127,377,504
QUIME,internaciones,ingresos espontaneos,2022-11-01,0,4,0,4,4
RAQAYPAMPA(ETA),internaciones,ingresos espontaneos,2022-11-01,0,2,0,2,2
RAVELO,internaciones,ingresos espontaneos,2022-11-01,0,9,0,9,9
REYES,internaciones,ingresos espontaneos,2022-11-01,6,27,6,27,33
RIBERALTA,internaciones,ingresos espontaneos,2022-11-01,150,313,150,313,463
ROBORE,internaciones,ingresos espontaneos,2022-11-01,34,92,34,92,126
RURRENABAQUE,internaciones,ingresos espontaneos,2022-11-01,39,67,39,67,106
SABAYA,internaciones,ingresos espontaneos,2022-11-01,2,6,2,6,8
SACABA,internaciones,ingresos espontaneos,2022-11-01,217,571,217,571,788
SACABAMBA,internaciones,ingresos espontaneos,2022-11-01,1,7,1,7,8
SACACA,internaciones,ingresos espontaneos,2022-11-01,1,7,1,7,8
SAIPINA,internaciones,ingresos espontaneos,2022-11-01,5,15,5,15,20
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2022-11-01,2,5,2,5,7
SAMAIPATA,internaciones,ingresos espontaneos,2022-11-01,1,11,1,11,12
SAN ANDRES,internaciones,ingresos espontaneos,2022-11-01,20,31,20,31,51
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2022-11-01,6,11,6,11,17
SAN BENITO,internaciones,ingresos espontaneos,2022-11-01,0,1,0,1,1
SAN BORJA,internaciones,ingresos espontaneos,2022-11-01,63,142,63,142,205
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2022-11-01,18,48,18,48,66
SAN IGNACIO,internaciones,ingresos espontaneos,2022-11-01,71,126,71,126,197
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2022-11-01,130,230,130,230,360
SAN JAVIER(BNI),internaciones,ingresos espontaneos,2022-11-01,2,3,2,3,5
SAN JAVIER(STC),internaciones,ingresos espontaneos,2022-11-01,10,35,10,35,45
SAN JOAQUIN,internaciones,ingresos espontaneos,2022-11-01,0,2,0,2,2
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2022-11-01,73,158,73,158,231
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2022-11-01,16,37,16,37,53
SAN JULIAN,internaciones,ingresos espontaneos,2022-11-01,101,191,101,191,292
SAN LORENZO(PND),internaciones,ingresos espontaneos,2022-11-01,0,4,0,4,4
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2022-11-01,0,7,0,7,7
SAN LUCAS,internaciones,ingresos espontaneos,2022-11-01,9,43,9,43,52
SAN MATIAS,internaciones,ingresos espontaneos,2022-11-01,26,71,26,71,97
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2022-11-01,7,26,7,26,33
SAN PEDRO,internaciones,ingresos espontaneos,2022-11-01,18,34,18,34,52
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2022-11-01,0,11,0,11,11
SAN PEDRO DE MACHA,internaciones,ingresos espontaneos,2022-11-01,0,12,0,12,12
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2022-11-01,1,1,1,1,2
SAN RAFAEL,internaciones,ingresos espontaneos,2022-11-01,8,29,8,29,37
SAN RAMON BENI,internaciones,ingresos espontaneos,2022-11-01,8,7,8,7,15
SANTA ANA,internaciones,ingresos espontaneos,2022-11-01,19,91,19,91,110
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2022-11-01,2532,5323,2532,5323,7855
SANTA ROSA,internaciones,ingresos espontaneos,2022-11-01,26,28,26,28,54
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2022-11-01,14,23,14,23,37
SANTIAGO DE CALLAPA,internaciones,ingresos espontaneos,2022-11-01,0,1,0,1,1
SANTIAGO DE HUARI,internaciones,ingresos espontaneos,2022-11-01,0,2,0,2,2
SANTIVAÑES,internaciones,ingresos espontaneos,2022-11-01,0,5,0,5,5
SAPAHAQUI,internaciones,ingresos espontaneos,2022-11-01,0,7,0,7,7
SENA,internaciones,ingresos espontaneos,2022-11-01,0,5,0,5,5
SHINAOTA,internaciones,ingresos espontaneos,2022-11-01,19,61,19,61,80
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2022-11-01,0,12,0,12,12
SICAYA,internaciones,ingresos espontaneos,2022-11-01,0,2,0,2,2
SIPE SIPE,internaciones,ingresos espontaneos,2022-11-01,0,40,0,40,40
