,group,variable,month,EGRESOS CANTIDAD,EGRESOS CANTIDAD,TOTALES,TOTALES,TOTALES
PUERTO SILES,internaciones,egresos,2019-05-01,2,0,2,0,2
PUERTO SUAREZ,internaciones,egresos,2019-05-01,53,78,53,78,131
PUERTO VILLARROEL,internaciones,egresos,2019-05-01,74,265,74,265,339
PUNA,internaciones,egresos,2019-05-01,0,2,0,2,2
PUNATA,internaciones,egresos,2019-05-01,86,206,86,206,292
QUIABAYA,internaciones,egresos,2019-05-01,0,1,0,1,1
QUILLACOLLO,internaciones,egresos,2019-05-01,68,391,68,391,459
QUIME,internaciones,egresos,2019-05-01,0,1,0,1,1
QUIRUSILLAS,internaciones,egresos,2019-05-01,0,1,0,1,1
RAQAYPAMPA(ETA),internaciones,egresos,2019-05-01,2,6,2,6,8
RAVELO,internaciones,egresos,2019-05-01,0,7,0,7,7
REYES,internaciones,egresos,2019-05-01,16,23,16,23,39
RIBERALTA,internaciones,egresos,2019-05-01,229,610,229,610,839
ROBORE,internaciones,egresos,2019-05-01,45,91,45,91,136
RURRENABAQUE,internaciones,egresos,2019-05-01,59,91,59,91,150
SACABA,internaciones,egresos,2019-05-01,131,497,131,497,628
SACABAMBA,internaciones,egresos,2019-05-01,1,6,1,6,7
SACACA,internaciones,egresos,2019-05-01,0,14,0,14,14
SAIPINA,internaciones,egresos,2019-05-01,1,9,1,9,10
SALINAS DE GARCI MENDOZA,internaciones,egresos,2019-05-01,1,14,1,14,15
SAMAIPATA,internaciones,egresos,2019-05-01,0,12,0,12,12
SAN ANDRES,internaciones,egresos,2019-05-01,0,5,0,5,5
SAN ANDRES DE MACHACA,internaciones,egresos,2019-05-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,internaciones,egresos,2019-05-01,4,3,4,3,7
SAN BENITO,internaciones,egresos,2019-05-01,0,3,0,3,3
SAN BORJA,internaciones,egresos,2019-05-01,44,141,44,141,185
SAN BUENA VENTURA,internaciones,egresos,2019-05-01,12,42,12,42,54
SAN CARLOS,internaciones,egresos,2019-05-01,0,7,0,7,7
SAN IGNACIO,internaciones,egresos,2019-05-01,32,76,32,76,108
SAN IGNACIO DE VELASCO,internaciones,egresos,2019-05-01,128,304,128,304,432
SAN JAVIER(STC),internaciones,egresos,2019-05-01,4,51,4,51,55
SAN JOSE DE CHIQUITOS,internaciones,egresos,2019-05-01,86,177,86,177,263
SAN JUAN DE YAPACANI,internaciones,egresos,2019-05-01,2,4,2,4,6
SAN JULIAN,internaciones,egresos,2019-05-01,84,169,84,169,253
SAN LORENZO(TJA),internaciones,egresos,2019-05-01,0,7,0,7,7
SAN LUCAS,internaciones,egresos,2019-05-01,6,41,6,41,47
SAN MATIAS,internaciones,egresos,2019-05-01,12,28,12,28,40
SAN MIGUEL DE VELASCO,internaciones,egresos,2019-05-01,5,23,5,23,28
SAN PEDRO,internaciones,egresos,2019-05-01,13,26,13,26,39
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2019-05-01,0,16,0,16,16
SAN PEDRO DE CURAHUARA,internaciones,egresos,2019-05-01,0,1,0,1,1
SAN RAFAEL,internaciones,egresos,2019-05-01,7,17,7,17,24
SAN RAMON BENI,internaciones,egresos,2019-05-01,8,19,8,19,27
SAN RAMON SCZ,internaciones,egresos,2019-05-01,5,30,5,30,35
SANTA ANA,internaciones,egresos,2019-05-01,30,78,30,78,108
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2019-05-01,4383,8452,4383,8452,12835
SANTA ROSA,internaciones,egresos,2019-05-01,3,36,3,36,39
SANTA ROSA DEL SARA,internaciones,egresos,2019-05-01,35,55,35,55,90
SANTIAGO DE HUATA,internaciones,egresos,2019-05-01,1,3,1,3,4
SANTIAGO DE MACHACA,internaciones,egresos,2019-05-01,1,1,1,1,2
SANTIVAÑES,internaciones,egresos,2019-05-01,0,4,0,4,4
SAPAHAQUI,internaciones,egresos,2019-05-01,0,4,0,4,4
SENA,internaciones,egresos,2019-05-01,0,5,0,5,5
SHINAOTA,internaciones,egresos,2019-05-01,14,54,14,54,68
SICA SICA (VILLA AROMA),internaciones,egresos,2019-05-01,0,11,0,11,11
SIPE SIPE,internaciones,egresos,2019-05-01,0,43,0,43,43
SOPACHUY,internaciones,egresos,2019-05-01,12,20,12,20,32
SORACACHI,internaciones,egresos,2019-05-01,0,1,0,1,1
SORATA,internaciones,egresos,2019-05-01,4,11,4,11,15
SUCRE,internaciones,egresos,2019-05-01,1318,2225,1318,2225,3543
TACACOMA,internaciones,egresos,2019-05-01,0,4,0,4,4
TACOPAYA,internaciones,egresos,2019-05-01,2,6,2,6,8
TARABUCO,internaciones,egresos,2019-05-01,41,75,41,75,116
TARACO,internaciones,egresos,2019-05-01,0,5,0,5,5
TARIJA,internaciones,egresos,2019-05-01,597,1533,597,1533,2130
TARVITA,internaciones,egresos,2019-05-01,2,24,2,24,26
TEOPONTE,internaciones,egresos,2019-05-01,0,2,0,2,2
TIAHUANACU,internaciones,egresos,2019-05-01,0,8,0,8,8
TINGUIPAYA,internaciones,egresos,2019-05-01,0,1,0,1,1
TIPUANI,internaciones,egresos,2019-05-01,3,16,3,16,19
TIQUIPAYA,internaciones,egresos,2019-05-01,12,70,12,70,82
TIRAQUE (CBBA),internaciones,egresos,2019-05-01,0,14,0,14,14
TOLATA,internaciones,egresos,2019-05-01,0,2,0,2,2
TOLEDO,internaciones,egresos,2019-05-01,0,2,0,2,2
TOMAVE,internaciones,egresos,2019-05-01,1,3,1,3,4
TOMINA,internaciones,egresos,2019-05-01,1,6,1,6,7
TORO TORO,internaciones,egresos,2019-05-01,0,5,0,5,5
TOTORA(CBBA),internaciones,egresos,2019-05-01,4,37,4,37,41
TOTORA(ORR),internaciones,egresos,2019-05-01,0,3,0,3,3
TRIGAL,internaciones,egresos,2019-05-01,2,0,2,0,2
TRINIDAD,internaciones,egresos,2019-05-01,422,911,422,911,1333
TUPIZA,internaciones,egresos,2019-05-01,115,215,115,215,330
UMALA,internaciones,egresos,2019-05-01,0,5,0,5,5
UNCIA,internaciones,egresos,2019-05-01,1,13,1,13,14
URUBICHA,internaciones,egresos,2019-05-01,10,13,10,13,23
UYUNI,internaciones,egresos,2019-05-01,41,130,41,130,171
VACAS,internaciones,egresos,2019-05-01,0,5,0,5,5
VALLEGRANDE,internaciones,egresos,2019-05-01,50,99,50,99,149
VIACHA,internaciones,egresos,2019-05-01,70,147,70,147,217
VILA VILA,internaciones,egresos,2019-05-01,0,7,0,7,7
VILLA CHARCAS,internaciones,egresos,2019-05-01,0,12,0,12,12
VILLA MONTES,internaciones,egresos,2019-05-01,47,148,47,148,195
VILLA RIVERO,internaciones,egresos,2019-05-01,0,5,0,5,5
VILLA SERRANO,internaciones,egresos,2019-05-01,0,2,0,2,2
VILLA TUNARI,internaciones,egresos,2019-05-01,84,228,84,228,312
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2019-05-01,8,19,8,19,27
VILLAZON,internaciones,egresos,2019-05-01,41,178,41,178,219
VINTO,internaciones,egresos,2019-05-01,40,77,40,77,117
WALDO BALLIVIAN,internaciones,egresos,2019-05-01,0,2,0,2,2
WARNES,internaciones,egresos,2019-05-01,40,165,40,165,205
YACUIBA,internaciones,egresos,2019-05-01,208,482,208,482,690
YAMPARAEZ,internaciones,egresos,2019-05-01,0,3,0,3,3
YANACACHI,internaciones,egresos,2019-05-01,0,1,0,1,1
YAPACANI,internaciones,egresos,2019-05-01,103,240,103,240,343
YOTALA,internaciones,egresos,2019-05-01,1,10,1,10,11
YUNCHARA,internaciones,egresos,2019-05-01,1,1,1,1,2
ZUDAÑEZ,internaciones,egresos,2019-05-01,4,5,4,5,9
ACACIO,internaciones,egresos,2019-06-01,0,2,0,2,2
ACHACACHI,internaciones,egresos,2019-06-01,7,48,7,48,55
AIQUILE,internaciones,egresos,2019-06-01,20,45,20,45,65
ALALAY,internaciones,egresos,2019-06-01,3,0,3,0,3
ALCALA,internaciones,egresos,2019-06-01,0,1,0,1,1
ALTO BENI,internaciones,egresos,2019-06-01,0,6,0,6,6
ANTEQUERA,internaciones,egresos,2019-06-01,0,1,0,1,1
ANZALDO,internaciones,egresos,2019-06-01,10,1,10,1,11
APOLO,internaciones,egresos,2019-06-01,0,18,0,18,18
ARAMPAMPA,internaciones,egresos,2019-06-01,0,1,0,1,1
ARANI,internaciones,egresos,2019-06-01,0,2,0,2,2
ARBIETO,internaciones,egresos,2019-06-01,0,10,0,10,10
ARQUE,internaciones,egresos,2019-06-01,0,2,0,2,2
ASCENCION DE GUARAYOS,internaciones,egresos,2019-06-01,61,139,61,139,200
ATOCHA,internaciones,egresos,2019-06-01,47,63,47,63,110
AUCAPATA,internaciones,egresos,2019-06-01,0,1,0,1,1
AYATA,internaciones,egresos,2019-06-01,0,1,0,1,1
AYO AYO,internaciones,egresos,2019-06-01,0,3,0,3,3
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2019-06-01,8,29,8,29,37
AZURDUY,internaciones,egresos,2019-06-01,10,21,10,21,31
BATALLAS,internaciones,egresos,2019-06-01,0,4,0,4,4
BAURES,internaciones,egresos,2019-06-01,11,13,11,13,24
BELLA FLOR,internaciones,egresos,2019-06-01,0,1,0,1,1
BERMEJO,internaciones,egresos,2019-06-01,80,165,80,165,245
BETANZOS,internaciones,egresos,2019-06-01,0,12,0,12,12
BOYUIBE,internaciones,egresos,2019-06-01,5,10,5,10,15
BUENA VISTA,internaciones,egresos,2019-06-01,16,14,16,14,30
CABEZAS,internaciones,egresos,2019-06-01,3,18,3,18,21
CAIROMA,internaciones,egresos,2019-06-01,1,0,1,0,1
"CAIZA ""D""",internaciones,egresos,2019-06-01,0,1,0,1,1
CAJUATA,internaciones,egresos,2019-06-01,0,19,0,19,19
CALAMARCA,internaciones,egresos,2019-06-01,0,9,0,9,9
CAMARGO,internaciones,egresos,2019-06-01,20,43,20,43,63
CAMIRI,internaciones,egresos,2019-06-01,123,305,123,305,428
CAPINOTA,internaciones,egresos,2019-06-01,14,39,14,39,53
CAQUIAVIRI,internaciones,egresos,2019-06-01,1,1,1,1,2
CARACOLLO,internaciones,egresos,2019-06-01,0,19,0,19,19
CARANAVI,internaciones,egresos,2019-06-01,37,136,37,136,173
CARMEN RIVERO TORREZ,internaciones,egresos,2019-06-01,7,16,7,16,23
CHALLAPATA,internaciones,egresos,2019-06-01,31,120,31,120,151
CHAQUI,internaciones,egresos,2019-06-01,0,3,0,3,3
CHARAGUA,internaciones,egresos,2019-06-01,37,92,37,92,129
CHAYANTA,internaciones,egresos,2019-06-01,0,6,0,6,6
CHIMORE,internaciones,egresos,2019-06-01,7,27,7,27,34
CHULUMANI (V. DE LA LIBERTAD),internaciones,egresos,2019-06-01,26,40,26,40,66
CHUMA,internaciones,egresos,2019-06-01,0,4,0,4,4
CKOCHAS,internaciones,egresos,2019-06-01,2,7,2,7,9
CLIZA,internaciones,egresos,2019-06-01,11,75,11,75,86
COBIJA,internaciones,egresos,2019-06-01,188,435,188,435,623
COCAPATA,internaciones,egresos,2019-06-01,0,5,0,5,5
COCHABAMBA,internaciones,egresos,2019-06-01,3138,5370,3138,5370,8508
COLCAPIRHUA,internaciones,egresos,2019-06-01,55,163,55,163,218
COLOMI,internaciones,egresos,2019-06-01,0,37,0,37,37
COLPA BELGICA,internaciones,egresos,2019-06-01,8,9,8,9,17
COLQUECHACA,internaciones,egresos,2019-06-01,2,23,2,23,25
COLQUENCHA,internaciones,egresos,2019-06-01,0,4,0,4,4
COLQUIRI,internaciones,egresos,2019-06-01,2,8,2,8,10
COMARAPA,internaciones,egresos,2019-06-01,2,41,2,41,43
CONCEPCION,internaciones,egresos,2019-06-01,5,54,5,54,59
COPACABANA,internaciones,egresos,2019-06-01,0,11,0,11,11
CORIPATA,internaciones,egresos,2019-06-01,0,11,0,11,11
CORO CORO,internaciones,egresos,2019-06-01,0,1,0,1,1
COROICO,internaciones,egresos,2019-06-01,19,50,19,50,69
COTAGAITA,internaciones,egresos,2019-06-01,4,17,4,17,21
COTOCA,internaciones,egresos,2019-06-01,44,135,44,135,179
CUATRO CAÑADAS,internaciones,egresos,2019-06-01,0,5,0,5,5
CUEVO,internaciones,egresos,2019-06-01,1,0,1,0,1
CULPINA,internaciones,egresos,2019-06-01,3,22,3,22,25
CURAHUARA DE CARANGAS,internaciones,egresos,2019-06-01,1,4,1,4,5
DESAGUADERO,internaciones,egresos,2019-06-01,0,4,0,4,4
EL ALTO,internaciones,egresos,2019-06-01,871,2846,871,2846,3717
EL PUENTE(STC),internaciones,egresos,2019-06-01,12,25,12,25,37
EL PUENTE(TJA),internaciones,egresos,2019-06-01,0,3,0,3,3
EL TORNO,internaciones,egresos,2019-06-01,67,297,67,297,364
EL VILLAR,internaciones,egresos,2019-06-01,1,2,1,2,3
ENTRE RIOS TRJ,internaciones,egresos,2019-06-01,3,21,3,21,24
ENTRE RIOS CBBA,internaciones,egresos,2019-06-01,0,48,0,48,48
ESCOMA,internaciones,egresos,2019-06-01,0,8,0,8,8
EUCALIPTUS,internaciones,egresos,2019-06-01,0,1,0,1,1
EXALTACION,internaciones,egresos,2019-06-01,0,5,0,5,5
FERNANDEZ ALONSO,internaciones,egresos,2019-06-01,9,20,9,20,29
FILADELFIA,internaciones,egresos,2019-06-01,3,6,3,6,9
GENERAL SAAVEDRA,internaciones,egresos,2019-06-01,10,22,10,22,32
GRAL. J.J. PEREZ (CHARAZANI),internaciones,egresos,2019-06-01,0,2,0,2,2
GUANAY,internaciones,egresos,2019-06-01,9,28,9,28,37
GUAQUI,internaciones,egresos,2019-06-01,0,4,0,4,4
GUAYARAMERIN,internaciones,egresos,2019-06-01,98,268,98,268,366
GUTIERREZ,internaciones,egresos,2019-06-01,15,44,15,44,59
HUACARETA,internaciones,egresos,2019-06-01,8,15,8,15,23
HUACAYA (VILLA DE HUACAYA),internaciones,egresos,2019-06-01,0,3,0,3,3
HUANUNI,internaciones,egresos,2019-06-01,121,113,121,113,234
HUARACAJE,internaciones,egresos,2019-06-01,1,14,1,14,15
HUARINA,internaciones,egresos,2019-06-01,0,3,0,3,3
HUATAJATA,internaciones,egresos,2019-06-01,0,1,0,1,1
HUAYLLAMARCA,internaciones,egresos,2019-06-01,1,5,1,5,6
ICLA,internaciones,egresos,2019-06-01,14,19,14,19,33
INCAHUASI,internaciones,egresos,2019-06-01,1,6,1,6,7
INQUISIVI,internaciones,egresos,2019-06-01,0,2,0,2,2
IRUPANA (VILLA DE LANZA),internaciones,egresos,2019-06-01,3,14,3,14,17
IXIAMAS,internaciones,egresos,2019-06-01,10,26,10,26,36
JESUS DE MACHACA,internaciones,egresos,2019-06-01,0,2,0,2,2
LA ASUNTA,internaciones,egresos,2019-06-01,7,77,7,77,84
LA GUARDIA,internaciones,egresos,2019-06-01,41,64,41,64,105
LA PAZ,internaciones,egresos,2019-06-01,2764,4965,2764,4965,7729
LAGUNILLAS,internaciones,egresos,2019-06-01,2,2,2,2,4
LAJA,internaciones,egresos,2019-06-01,0,8,0,8,8
LAS CARRERAS,internaciones,egresos,2019-06-01,0,1,0,1,1
LLALLAGUA,internaciones,egresos,2019-06-01,88,216,88,216,304
LLICA,internaciones,egresos,2019-06-01,0,3,0,3,3
LORETO,internaciones,egresos,2019-06-01,0,1,0,1,1
LURIBAY,internaciones,egresos,2019-06-01,0,3,0,3,3
MACHARETI,internaciones,egresos,2019-06-01,3,9,3,9,12
MAGDALENA,internaciones,egresos,2019-06-01,27,65,27,65,92
MAIRANA,internaciones,egresos,2019-06-01,2,19,2,19,21
MAPIRI,internaciones,egresos,2019-06-01,1,29,1,29,30
MINEROS,internaciones,egresos,2019-06-01,12,17,12,17,29
MIZQUE,internaciones,egresos,2019-06-01,14,55,14,55,69
MOCOMOCO,internaciones,egresos,2019-06-01,0,3,0,3,3
MOJOCOYA,internaciones,egresos,2019-06-01,0,6,0,6,6
MONTEAGUDO,internaciones,egresos,2019-06-01,46,116,46,116,162
MONTERO,internaciones,egresos,2019-06-01,318,633,318,633,951
MORO MORO,internaciones,egresos,2019-06-01,1,0,1,0,1
MOROCHATA,internaciones,egresos,2019-06-01,0,4,0,4,4
OCURI,internaciones,egresos,2019-06-01,0,9,0,9,9
OMEREQUE,internaciones,egresos,2019-06-01,0,9,0,9,9
ORURO,internaciones,egresos,2019-06-01,917,1897,917,1897,2814
PADILLA,internaciones,egresos,2019-06-01,27,69,27,69,96
PAILON,internaciones,egresos,2019-06-01,21,91,21,91,112
PALCA,internaciones,egresos,2019-06-01,0,1,0,1,1
PALOS BLANCOS,internaciones,egresos,2019-06-01,15,59,15,59,74
PAMPA AULLAGAS,internaciones,egresos,2019-06-01,0,3,0,3,3
PAMPA GRANDE,internaciones,egresos,2019-06-01,1,8,1,8,9
PAPEL PAMPA,internaciones,egresos,2019-06-01,0,2,0,2,2
PASORAPA,internaciones,egresos,2019-06-01,2,4,2,4,6
PATACAMAYA,internaciones,egresos,2019-06-01,4,36,4,36,40
PELECHUCO,internaciones,egresos,2019-06-01,0,2,0,2,2
POCOATA,internaciones,egresos,2019-06-01,1,9,1,9,10
POCONA,internaciones,egresos,2019-06-01,1,14,1,14,15
POJO (CBBA),internaciones,egresos,2019-06-01,1,20,1,20,21
POOPO,internaciones,egresos,2019-06-01,0,2,0,2,2
PORCO,internaciones,egresos,2019-06-01,0,11,0,11,11
POROMA,internaciones,egresos,2019-06-01,0,8,0,8,8
PORONGO,internaciones,egresos,2019-06-01,4,10,4,10,14
PORTACHUELO,internaciones,egresos,2019-06-01,69,152,69,152,221
PORVENIR,internaciones,egresos,2019-06-01,0,1,0,1,1
POSTRER VALLE,internaciones,egresos,2019-06-01,0,4,0,4,4
POTOSI,internaciones,egresos,2019-06-01,693,1520,693,1520,2213
PRESTO,internaciones,egresos,2019-06-01,7,9,7,9,16
PUCARA,internaciones,egresos,2019-06-01,2,1,2,1,3
PUCARANI,internaciones,egresos,2019-06-01,0,6,0,6,6
PUERTO ACOSTA,internaciones,egresos,2019-06-01,0,2,0,2,2
PUERTO CARABUCO,internaciones,egresos,2019-06-01,0,2,0,2,2
PUERTO GONZALO MORENO,internaciones,egresos,2019-06-01,0,7,0,7,7
PUERTO QUIJARRO,internaciones,egresos,2019-06-01,13,16,13,16,29
PUERTO RICO,internaciones,egresos,2019-06-01,4,18,4,18,22
PUERTO SUAREZ,internaciones,egresos,2019-06-01,31,62,31,62,93
PUERTO VILLARROEL,internaciones,egresos,2019-06-01,101,260,101,260,361
PUNA,internaciones,egresos,2019-06-01,0,3,0,3,3
PUNATA,internaciones,egresos,2019-06-01,76,198,76,198,274
QUIABAYA,internaciones,egresos,2019-06-01,0,2,0,2,2
QUILLACOLLO,internaciones,egresos,2019-06-01,92,416,92,416,508
QUIME,internaciones,egresos,2019-06-01,0,5,0,5,5
QUIRUSILLAS,internaciones,egresos,2019-06-01,0,1,0,1,1
RAQAYPAMPA(ETA),internaciones,egresos,2019-06-01,0,2,0,2,2
RAVELO,internaciones,egresos,2019-06-01,0,9,0,9,9
REYES,internaciones,egresos,2019-06-01,18,24,18,24,42
RIBERALTA,internaciones,egresos,2019-06-01,199,586,199,586,785
ROBORE,internaciones,egresos,2019-06-01,32,63,32,63,95
RURRENABAQUE,internaciones,egresos,2019-06-01,39,81,39,81,120
SACABA,internaciones,egresos,2019-06-01,188,545,188,545,733
SACABAMBA,internaciones,egresos,2019-06-01,2,3,2,3,5
SACACA,internaciones,egresos,2019-06-01,1,7,1,7,8
SAIPINA,internaciones,egresos,2019-06-01,3,5,3,5,8
SALINAS DE GARCI MENDOZA,internaciones,egresos,2019-06-01,3,7,3,7,10
SAMAIPATA,internaciones,egresos,2019-06-01,1,13,1,13,14
SAN ANDRES,internaciones,egresos,2019-06-01,0,3,0,3,3
SAN ANTONIO DE LOMERIO,internaciones,egresos,2019-06-01,2,23,2,23,25
SAN BENITO,internaciones,egresos,2019-06-01,0,4,0,4,4
SAN BORJA,internaciones,egresos,2019-06-01,34,112,34,112,146
SAN BUENA VENTURA,internaciones,egresos,2019-06-01,12,52,12,52,64
SAN CARLOS,internaciones,egresos,2019-06-01,0,4,0,4,4
SAN IGNACIO,internaciones,egresos,2019-06-01,23,68,23,68,91
SAN IGNACIO DE VELASCO,internaciones,egresos,2019-06-01,135,292,135,292,427
SAN JAVIER(STC),internaciones,egresos,2019-06-01,7,53,7,53,60
SAN JOAQUIN,internaciones,egresos,2019-06-01,11,39,11,39,50
SAN JOSE DE CHIQUITOS,internaciones,egresos,2019-06-01,100,140,100,140,240
SAN JUAN DE YAPACANI,internaciones,egresos,2019-06-01,3,3,3,3,6
SAN JULIAN,internaciones,egresos,2019-06-01,80,167,80,167,247
SAN LORENZO(TJA),internaciones,egresos,2019-06-01,0,13,0,13,13
SAN LUCAS,internaciones,egresos,2019-06-01,7,40,7,40,47
SAN MATIAS,internaciones,egresos,2019-06-01,17,39,17,39,56
SAN MIGUEL DE VELASCO,internaciones,egresos,2019-06-01,8,20,8,20,28
SAN PEDRO,internaciones,egresos,2019-06-01,7,24,7,24,31
SAN PEDRO DE BUENA VISTA,internaciones,egresos,2019-06-01,0,14,0,14,14
SAN PEDRO DE CURAHUARA,internaciones,egresos,2019-06-01,0,1,0,1,1
SAN PEDRO DE TIQUINA,internaciones,egresos,2019-06-01,0,6,0,6,6
SAN RAFAEL,internaciones,egresos,2019-06-01,4,19,4,19,23
SAN RAMON BENI,internaciones,egresos,2019-06-01,10,25,10,25,35
SAN RAMON SCZ,internaciones,egresos,2019-06-01,13,26,13,26,39
SANTA ANA,internaciones,egresos,2019-06-01,28,73,28,73,101
SANTA CRUZ DE LA SIERRA,internaciones,egresos,2019-06-01,4004,6752,4004,6752,10756
SANTA ROSA,internaciones,egresos,2019-06-01,8,28,8,28,36
SANTA ROSA DEL SARA,internaciones,egresos,2019-06-01,30,48,30,48,78
SANTIAGO DE CALLAPA,internaciones,egresos,2019-06-01,0,1,0,1,1
SANTIAGO DE HUATA,internaciones,egresos,2019-06-01,0,1,0,1,1
SANTIVAÑES,internaciones,egresos,2019-06-01,0,4,0,4,4
SAPAHAQUI,internaciones,egresos,2019-06-01,0,2,0,2,2
SENA,internaciones,egresos,2019-06-01,0,8,0,8,8
SHINAOTA,internaciones,egresos,2019-06-01,12,36,12,36,48
SICA SICA (VILLA AROMA),internaciones,egresos,2019-06-01,0,10,0,10,10
SICAYA,internaciones,egresos,2019-06-01,0,1,0,1,1
SIPE SIPE,internaciones,egresos,2019-06-01,0,63,0,63,63
SOPACHUY,internaciones,egresos,2019-06-01,3,13,3,13,16
SORATA,internaciones,egresos,2019-06-01,3,16,3,16,19
SUCRE,internaciones,egresos,2019-06-01,1220,2072,1220,2072,3292
TACACHI,internaciones,egresos,2019-06-01,0,1,0,1,1
TACACOMA,internaciones,egresos,2019-06-01,0,3,0,3,3
TACOPAYA,internaciones,egresos,2019-06-01,4,7,4,7,11
TAPACARI,internaciones,egresos,2019-06-01,1,4,1,4,5
TARABUCO,internaciones,egresos,2019-06-01,58,84,58,84,142
TARACO,internaciones,egresos,2019-06-01,0,3,0,3,3
TARIJA,internaciones,egresos,2019-06-01,612,1492,612,1492,2104
TARVITA,internaciones,egresos,2019-06-01,4,22,4,22,26
TEOPONTE,internaciones,egresos,2019-06-01,0,9,0,9,9
TIAHUANACU,internaciones,egresos,2019-06-01,0,7,0,7,7
TIPUANI,internaciones,egresos,2019-06-01,7,12,7,12,19
TIQUIPAYA,internaciones,egresos,2019-06-01,39,188,39,188,227
TIRAQUE (CBBA),internaciones,egresos,2019-06-01,0,23,0,23,23
TOCO,internaciones,egresos,2019-06-01,0,8,0,8,8
TOLATA,internaciones,egresos,2019-06-01,0,2,0,2,2
TOLEDO,internaciones,egresos,2019-06-01,0,3,0,3,3
TOMAVE,internaciones,egresos,2019-06-01,0,2,0,2,2
TOMINA,internaciones,egresos,2019-06-01,0,5,0,5,5
TORO TORO,internaciones,egresos,2019-06-01,0,4,0,4,4
TOTORA(CBBA),internaciones,egresos,2019-06-01,9,33,9,33,42
TOTORA(ORR),internaciones,egresos,2019-06-01,0,2,0,2,2
TRIGAL,internaciones,egresos,2019-06-01,4,3,4,3,7
TRINIDAD,internaciones,egresos,2019-06-01,427,848,427,848,1275
TUPIZA,internaciones,egresos,2019-06-01,105,182,105,182,287
UMALA,internaciones,egresos,2019-06-01,0,3,0,3,3
UNCIA,internaciones,egresos,2019-06-01,0,10,0,10,10
URUBICHA,internaciones,egresos,2019-06-01,8,17,8,17,25
UYUNI,internaciones,egresos,2019-06-01,36,94,36,94,130
VACAS,internaciones,egresos,2019-06-01,0,6,0,6,6
VALLEGRANDE,internaciones,egresos,2019-06-01,45,83,45,83,128
VIACHA,internaciones,egresos,2019-06-01,34,141,34,141,175
VILA VILA,internaciones,egresos,2019-06-01,0,3,0,3,3
VILLA CHARCAS,internaciones,egresos,2019-06-01,0,12,0,12,12
VILLA MONTES,internaciones,egresos,2019-06-01,47,158,47,158,205
VILLA RIVERO,internaciones,egresos,2019-06-01,0,5,0,5,5
VILLA SERRANO,internaciones,egresos,2019-06-01,0,6,0,6,6
VILLA TUNARI,internaciones,egresos,2019-06-01,106,238,106,238,344
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,egresos,2019-06-01,11,22,11,22,33
VILLAZON,internaciones,egresos,2019-06-01,38,117,38,117,155
VINTO,internaciones,egresos,2019-06-01,37,76,37,76,113
VITICHI,internaciones,egresos,2019-06-01,0,1,0,1,1
WALDO BALLIVIAN,internaciones,egresos,2019-06-01,0,1,0,1,1
WARNES,internaciones,egresos,2019-06-01,53,187,53,187,240
YACO,internaciones,egresos,2019-06-01,0,1,0,1,1
YACUIBA,internaciones,egresos,2019-06-01,203,457,203,457,660
YAMPARAEZ,internaciones,egresos,2019-06-01,0,3,0,3,3
YANACACHI,internaciones,egresos,2019-06-01,0,3,0,3,3
YAPACANI,internaciones,egresos,2019-06-01,66,216,66,216,282
YOTALA,internaciones,egresos,2019-06-01,0,6,0,6,6
YUNCHARA,internaciones,egresos,2019-06-01,0,2,0,2,2
ZUDAÑEZ,internaciones,egresos,2019-06-01,4,8,4,8,12
ACACIO,internaciones,egresos,2019-07-01,0,3,0,3,3
ACHACACHI,internaciones,egresos,2019-07-01,10,45,10,45,55
AIQUILE,internaciones,egresos,2019-07-01,24,54,24,54,78
ALALAY,internaciones,egresos,2019-07-01,2,2,2,2,4
ALCALA,internaciones,egresos,2019-07-01,0,1,0,1,1
ALTO BENI,internaciones,egresos,2019-07-01,0,8,0,8,8
ANCORAIMES,internaciones,egresos,2019-07-01,0,2,0,2,2
ANZALDO,internaciones,egresos,2019-07-01,5,8,5,8,13
APOLO,internaciones,egresos,2019-07-01,0,11,0,11,11
ARANI,internaciones,egresos,2019-07-01,0,3,0,3,3
ARBIETO,internaciones,egresos,2019-07-01,0,5,0,5,5
ARQUE,internaciones,egresos,2019-07-01,0,3,0,3,3
ASCENCION DE GUARAYOS,internaciones,egresos,2019-07-01,57,157,57,157,214
ATOCHA,internaciones,egresos,2019-07-01,3,11,3,11,14
AUCAPATA,internaciones,egresos,2019-07-01,0,2,0,2,2
AYATA,internaciones,egresos,2019-07-01,0,2,0,2,2
AYO AYO,internaciones,egresos,2019-07-01,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,egresos,2019-07-01,10,38,10,38,48
AZURDUY,internaciones,egresos,2019-07-01,8,18,8,18,26
BATALLAS,internaciones,egresos,2019-07-01,0,2,0,2,2
BAURES,internaciones,egresos,2019-07-01,10,13,10,13,23
BELLA FLOR,internaciones,egresos,2019-07-01,0,2,0,2,2
BERMEJO,internaciones,egresos,2019-07-01,90,175,90,175,265
BETANZOS,internaciones,egresos,2019-07-01,0,22,0,22,22
