,group,variable,month,INGRESOS ESPONTÁNEOS CANTIDAD,INGRESOS ESPONTÁNEOS CANTIDAD,TOTALES,TOTALES,TOTALES
WARNES,internaciones,ingresos espontaneos,2019-09-01,53,161,53,161,214
YACO,internaciones,ingresos espontaneos,2019-09-01,0,1,0,1,1
YACUIBA,internaciones,ingresos espontaneos,2019-09-01,219,389,219,389,608
YAMPARAEZ,internaciones,ingresos espontaneos,2019-09-01,0,5,0,5,5
YAPACANI,internaciones,ingresos espontaneos,2019-09-01,110,39,110,39,149
YOTALA,internaciones,ingresos espontaneos,2019-09-01,1,6,1,6,7
ZUDAÑEZ,internaciones,ingresos espontaneos,2019-09-01,1,6,1,6,7
ACACIO,internaciones,ingresos espontaneos,2019-10-01,0,2,0,2,2
ACHACACHI,internaciones,ingresos espontaneos,2019-10-01,15,51,15,51,66
AIQUILE,internaciones,ingresos espontaneos,2019-10-01,15,37,15,37,52
ALALAY,internaciones,ingresos espontaneos,2019-10-01,0,2,0,2,2
ALCALA,internaciones,ingresos espontaneos,2019-10-01,0,1,0,1,1
ALTO BENI,internaciones,ingresos espontaneos,2019-10-01,0,2,0,2,2
ANTEQUERA,internaciones,ingresos espontaneos,2019-10-01,1,0,1,0,1
ANZALDO,internaciones,ingresos espontaneos,2019-10-01,7,10,7,10,17
APOLO,internaciones,ingresos espontaneos,2019-10-01,2,11,2,11,13
ARAMPAMPA,internaciones,ingresos espontaneos,2019-10-01,0,1,0,1,1
ARANI,internaciones,ingresos espontaneos,2019-10-01,0,2,0,2,2
ARBIETO,internaciones,ingresos espontaneos,2019-10-01,0,7,0,7,7
ARQUE,internaciones,ingresos espontaneos,2019-10-01,0,3,0,3,3
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2019-10-01,48,151,48,151,199
ATOCHA,internaciones,ingresos espontaneos,2019-10-01,43,61,43,61,104
AUCAPATA,internaciones,ingresos espontaneos,2019-10-01,1,1,1,1,2
AYATA,internaciones,ingresos espontaneos,2019-10-01,1,2,1,2,3
AYO AYO,internaciones,ingresos espontaneos,2019-10-01,0,5,0,5,5
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2019-10-01,1,23,1,23,24
AZURDUY,internaciones,ingresos espontaneos,2019-10-01,8,23,8,23,31
BAURES,internaciones,ingresos espontaneos,2019-10-01,8,13,8,13,21
BELLA FLOR,internaciones,ingresos espontaneos,2019-10-01,0,2,0,2,2
BERMEJO,internaciones,ingresos espontaneos,2019-10-01,95,129,95,129,224
BETANZOS,internaciones,ingresos espontaneos,2019-10-01,0,19,0,19,19
BOLIVAR,internaciones,ingresos espontaneos,2019-10-01,0,4,0,4,4
BOYUIBE,internaciones,ingresos espontaneos,2019-10-01,20,13,20,13,33
BUENA VISTA,internaciones,ingresos espontaneos,2019-10-01,18,21,18,21,39
CABEZAS,internaciones,ingresos espontaneos,2019-10-01,28,19,28,19,47
CAIROMA,internaciones,ingresos espontaneos,2019-10-01,0,1,0,1,1
"CAIZA ""D""",internaciones,ingresos espontaneos,2019-10-01,0,1,0,1,1
CAJUATA,internaciones,ingresos espontaneos,2019-10-01,0,16,0,16,16
CALAMARCA,internaciones,ingresos espontaneos,2019-10-01,0,8,0,8,8
CAMARGO,internaciones,ingresos espontaneos,2019-10-01,31,62,31,62,93
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2019-10-01,1,6,1,6,7
CAMIRI,internaciones,ingresos espontaneos,2019-10-01,68,163,68,163,231
CAPINOTA,internaciones,ingresos espontaneos,2019-10-01,19,35,19,35,54
CAQUIAVIRI,internaciones,ingresos espontaneos,2019-10-01,0,3,0,3,3
CARACOLLO,internaciones,ingresos espontaneos,2019-10-01,2,32,2,32,34
CARANAVI,internaciones,ingresos espontaneos,2019-10-01,14,81,14,81,95
CARIPUYO,internaciones,ingresos espontaneos,2019-10-01,0,2,0,2,2
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2019-10-01,9,5,9,5,14
CHALLAPATA,internaciones,ingresos espontaneos,2019-10-01,30,93,30,93,123
CHAQUI,internaciones,ingresos espontaneos,2019-10-01,0,7,0,7,7
CHARAGUA,internaciones,ingresos espontaneos,2019-10-01,35,68,35,68,103
CHAYANTA,internaciones,ingresos espontaneos,2019-10-01,0,2,0,2,2
CHIMORE,internaciones,ingresos espontaneos,2019-10-01,2,32,2,32,34
CHUA COCANI,internaciones,ingresos espontaneos,2019-10-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2019-10-01,12,28,12,28,40
CHUMA,internaciones,ingresos espontaneos,2019-10-01,1,6,1,6,7
CKOCHAS,internaciones,ingresos espontaneos,2019-10-01,0,9,0,9,9
CLIZA,internaciones,ingresos espontaneos,2019-10-01,4,45,4,45,49
COBIJA,internaciones,ingresos espontaneos,2019-10-01,129,202,129,202,331
COCAPATA,internaciones,ingresos espontaneos,2019-10-01,1,13,1,13,14
COCHABAMBA,internaciones,ingresos espontaneos,2019-10-01,2685,4743,2685,4743,7428
COLCAPIRHUA,internaciones,ingresos espontaneos,2019-10-01,36,156,36,156,192
"COLCHA ""K""",internaciones,ingresos espontaneos,2019-10-01,3,0,3,0,3
COLOMI,internaciones,ingresos espontaneos,2019-10-01,0,16,0,16,16
COLPA BELGICA,internaciones,ingresos espontaneos,2019-10-01,5,27,5,27,32
COLQUECHACA,internaciones,ingresos espontaneos,2019-10-01,3,22,3,22,25
COLQUENCHA,internaciones,ingresos espontaneos,2019-10-01,1,9,1,9,10
COLQUIRI,internaciones,ingresos espontaneos,2019-10-01,0,5,0,5,5
COMARAPA,internaciones,ingresos espontaneos,2019-10-01,7,60,7,60,67
CONCEPCION,internaciones,ingresos espontaneos,2019-10-01,11,62,11,62,73
COPACABANA,internaciones,ingresos espontaneos,2019-10-01,0,5,0,5,5
CORIPATA,internaciones,ingresos espontaneos,2019-10-01,0,10,0,10,10
CORO CORO,internaciones,ingresos espontaneos,2019-10-01,0,1,0,1,1
COROICO,internaciones,ingresos espontaneos,2019-10-01,23,61,23,61,84
COTAGAITA,internaciones,ingresos espontaneos,2019-10-01,4,20,4,20,24
COTOCA,internaciones,ingresos espontaneos,2019-10-01,71,162,71,162,233
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2019-10-01,16,36,16,36,52
CUCHUMUELA (V. G. VILLARROEL),internaciones,ingresos espontaneos,2019-10-01,0,2,0,2,2
CUEVO,internaciones,ingresos espontaneos,2019-10-01,3,7,3,7,10
CULPINA,internaciones,ingresos espontaneos,2019-10-01,9,36,9,36,45
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2019-10-01,0,1,0,1,1
DESAGUADERO,internaciones,ingresos espontaneos,2019-10-01,0,8,0,8,8
EL ALTO,internaciones,ingresos espontaneos,2019-10-01,718,2195,718,2195,2913
EL PUENTE(STC),internaciones,ingresos espontaneos,2019-10-01,25,31,25,31,56
EL PUENTE(TJA),internaciones,ingresos espontaneos,2019-10-01,0,7,0,7,7
EL TORNO,internaciones,ingresos espontaneos,2019-10-01,215,404,215,404,619
ENTRE RIOS TRJ,internaciones,ingresos espontaneos,2019-10-01,5,27,5,27,32
ENTRE RIOS CBBA,internaciones,ingresos espontaneos,2019-10-01,2,37,2,37,39
ESCOMA,internaciones,ingresos espontaneos,2019-10-01,4,15,4,15,19
EUCALIPTUS,internaciones,ingresos espontaneos,2019-10-01,0,1,0,1,1
EXALTACION,internaciones,ingresos espontaneos,2019-10-01,2,4,2,4,6
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2019-10-01,0,13,0,13,13
FILADELFIA,internaciones,ingresos espontaneos,2019-10-01,2,5,2,5,7
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2019-10-01,4,39,4,39,43
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2019-10-01,0,3,0,3,3
GUANAY,internaciones,ingresos espontaneos,2019-10-01,9,16,9,16,25
GUAQUI,internaciones,ingresos espontaneos,2019-10-01,0,2,0,2,2
GUAYARAMERIN,internaciones,ingresos espontaneos,2019-10-01,131,280,131,280,411
GUTIERREZ,internaciones,ingresos espontaneos,2019-10-01,20,53,20,53,73
HUACARETA,internaciones,ingresos espontaneos,2019-10-01,5,19,5,19,24
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2019-10-01,0,2,0,2,2
HUANUNI,internaciones,ingresos espontaneos,2019-10-01,89,142,89,142,231
HUARACAJE,internaciones,ingresos espontaneos,2019-10-01,4,10,4,10,14
HUARINA,internaciones,ingresos espontaneos,2019-10-01,0,1,0,1,1
HUAYLLAMARCA,internaciones,ingresos espontaneos,2019-10-01,2,7,2,7,9
HUMANATA,internaciones,ingresos espontaneos,2019-10-01,0,2,0,2,2
ICLA,internaciones,ingresos espontaneos,2019-10-01,14,27,14,27,41
INCAHUASI,internaciones,ingresos espontaneos,2019-10-01,0,9,0,9,9
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2019-10-01,2,11,2,11,13
IXIAMAS,internaciones,ingresos espontaneos,2019-10-01,11,20,11,20,31
JESUS DE MACHACA,internaciones,ingresos espontaneos,2019-10-01,0,3,0,3,3
LA ASUNTA,internaciones,ingresos espontaneos,2019-10-01,1,64,1,64,65
LA GUARDIA,internaciones,ingresos espontaneos,2019-10-01,79,146,79,146,225
LA PAZ,internaciones,ingresos espontaneos,2019-10-01,2276,3478,2276,3478,5754
LAGUNILLAS,internaciones,ingresos espontaneos,2019-10-01,2,13,2,13,15
LAJA,internaciones,ingresos espontaneos,2019-10-01,0,7,0,7,7
LLALLAGUA,internaciones,ingresos espontaneos,2019-10-01,134,232,134,232,366
LLICA,internaciones,ingresos espontaneos,2019-10-01,0,1,0,1,1
LURIBAY,internaciones,ingresos espontaneos,2019-10-01,0,6,0,6,6
MACHACAMARCA,internaciones,ingresos espontaneos,2019-10-01,0,4,0,4,4
MACHARETI,internaciones,ingresos espontaneos,2019-10-01,3,9,3,9,12
MAGDALENA,internaciones,ingresos espontaneos,2019-10-01,16,52,16,52,68
MAIRANA,internaciones,ingresos espontaneos,2019-10-01,3,36,3,36,39
MAPIRI,internaciones,ingresos espontaneos,2019-10-01,1,24,1,24,25
MINEROS,internaciones,ingresos espontaneos,2019-10-01,12,28,12,28,40
MIZQUE,internaciones,ingresos espontaneos,2019-10-01,7,47,7,47,54
MOCOMOCO,internaciones,ingresos espontaneos,2019-10-01,0,2,0,2,2
MOJOCOYA,internaciones,ingresos espontaneos,2019-10-01,0,7,0,7,7
MONTEAGUDO,internaciones,ingresos espontaneos,2019-10-01,57,100,57,100,157
MONTERO,internaciones,ingresos espontaneos,2019-10-01,359,737,359,737,1096
MOROCHATA,internaciones,ingresos espontaneos,2019-10-01,0,5,0,5,5
NACEBE (SANTA ROSA DEL ABUNA),internaciones,ingresos espontaneos,2019-10-01,0,1,0,1,1
OCURI,internaciones,ingresos espontaneos,2019-10-01,0,14,0,14,14
OKINAWA,internaciones,ingresos espontaneos,2019-10-01,0,2,0,2,2
OMEREQUE,internaciones,ingresos espontaneos,2019-10-01,2,10,2,10,12
ORURO,internaciones,ingresos espontaneos,2019-10-01,1012,1744,1012,1744,2756
PADILLA,internaciones,ingresos espontaneos,2019-10-01,22,41,22,41,63
PAILON,internaciones,ingresos espontaneos,2019-10-01,31,71,31,71,102
PALOS BLANCOS,internaciones,ingresos espontaneos,2019-10-01,9,46,9,46,55
PAMPA AULLAGAS,internaciones,ingresos espontaneos,2019-10-01,0,1,0,1,1
PAMPA GRANDE,internaciones,ingresos espontaneos,2019-10-01,12,0,12,0,12
PAPEL PAMPA,internaciones,ingresos espontaneos,2019-10-01,0,3,0,3,3
PASORAPA,internaciones,ingresos espontaneos,2019-10-01,1,2,1,2,3
PATACAMAYA,internaciones,ingresos espontaneos,2019-10-01,4,62,4,62,66
PELECHUCO,internaciones,ingresos espontaneos,2019-10-01,0,1,0,1,1
POCOATA,internaciones,ingresos espontaneos,2019-10-01,0,5,0,5,5
POCONA,internaciones,ingresos espontaneos,2019-10-01,2,11,2,11,13
POJO (CBBA),internaciones,ingresos espontaneos,2019-10-01,2,12,2,12,14
POOPO,internaciones,ingresos espontaneos,2019-10-01,0,3,0,3,3
PORCO,internaciones,ingresos espontaneos,2019-10-01,3,6,3,6,9
POROMA,internaciones,ingresos espontaneos,2019-10-01,0,5,0,5,5
PORONGO,internaciones,ingresos espontaneos,2019-10-01,9,23,9,23,32
PORTACHUELO,internaciones,ingresos espontaneos,2019-10-01,50,121,50,121,171
PORVENIR,internaciones,ingresos espontaneos,2019-10-01,0,2,0,2,2
POSTRER VALLE,internaciones,ingresos espontaneos,2019-10-01,1,3,1,3,4
POTOSI,internaciones,ingresos espontaneos,2019-10-01,699,1390,699,1390,2089
PRESTO,internaciones,ingresos espontaneos,2019-10-01,5,4,5,4,9
PUCARANI,internaciones,ingresos espontaneos,2019-10-01,0,4,0,4,4
PUERTO ACOSTA,internaciones,ingresos espontaneos,2019-10-01,0,3,0,3,3
PUERTO CARABUCO,internaciones,ingresos espontaneos,2019-10-01,0,3,0,3,3
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2019-10-01,0,1,0,1,1
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2019-10-01,29,38,29,38,67
PUERTO RICO,internaciones,ingresos espontaneos,2019-10-01,2,17,2,17,19
PUERTO SILES,internaciones,ingresos espontaneos,2019-10-01,0,2,0,2,2
PUERTO SUAREZ,internaciones,ingresos espontaneos,2019-10-01,33,58,33,58,91
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2019-10-01,69,178,69,178,247
PUNATA,internaciones,ingresos espontaneos,2019-10-01,74,150,74,150,224
QUILLACOLLO,internaciones,ingresos espontaneos,2019-10-01,118,419,118,419,537
QUIME,internaciones,ingresos espontaneos,2019-10-01,0,9,0,9,9
RAQAYPAMPA(ETA),internaciones,ingresos espontaneos,2019-10-01,0,1,0,1,1
RAVELO,internaciones,ingresos espontaneos,2019-10-01,0,5,0,5,5
REYES,internaciones,ingresos espontaneos,2019-10-01,5,38,5,38,43
RIBERALTA,internaciones,ingresos espontaneos,2019-10-01,228,537,228,537,765
ROBORE,internaciones,ingresos espontaneos,2019-10-01,37,70,37,70,107
RURRENABAQUE,internaciones,ingresos espontaneos,2019-10-01,72,80,72,80,152
SACABA,internaciones,ingresos espontaneos,2019-10-01,205,553,205,553,758
SACABAMBA,internaciones,ingresos espontaneos,2019-10-01,2,4,2,4,6
SACACA,internaciones,ingresos espontaneos,2019-10-01,0,12,0,12,12
SAIPINA,internaciones,ingresos espontaneos,2019-10-01,1,7,1,7,8
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2019-10-01,1,11,1,11,12
SAMAIPATA,internaciones,ingresos espontaneos,2019-10-01,6,14,6,14,20
SAN ANDRES,internaciones,ingresos espontaneos,2019-10-01,0,8,0,8,8
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2019-10-01,3,5,3,5,8
SAN BENITO,internaciones,ingresos espontaneos,2019-10-01,0,1,0,1,1
SAN BORJA,internaciones,ingresos espontaneos,2019-10-01,74,161,74,161,235
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2019-10-01,17,48,17,48,65
SAN CARLOS,internaciones,ingresos espontaneos,2019-10-01,0,5,0,5,5
SAN IGNACIO,internaciones,ingresos espontaneos,2019-10-01,25,63,25,63,88
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2019-10-01,130,241,130,241,371
SAN JAVIER(STC),internaciones,ingresos espontaneos,2019-10-01,27,56,27,56,83
SAN JOAQUIN,internaciones,ingresos espontaneos,2019-10-01,23,35,23,35,58
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2019-10-01,22,15,22,15,37
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2019-10-01,2,7,2,7,9
SAN JULIAN,internaciones,ingresos espontaneos,2019-10-01,125,196,125,196,321
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2019-10-01,0,2,0,2,2
SAN LUCAS,internaciones,ingresos espontaneos,2019-10-01,10,43,10,43,53
SAN MATIAS,internaciones,ingresos espontaneos,2019-10-01,20,52,20,52,72
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2019-10-01,14,23,14,23,37
SAN PEDRO,internaciones,ingresos espontaneos,2019-10-01,22,37,22,37,59
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2019-10-01,1,15,1,15,16
SAN PEDRO DE CURAHUARA,internaciones,ingresos espontaneos,2019-10-01,0,3,0,3,3
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2019-10-01,0,3,0,3,3
SAN RAFAEL,internaciones,ingresos espontaneos,2019-10-01,13,19,13,19,32
SAN RAMON BENI,internaciones,ingresos espontaneos,2019-10-01,11,27,11,27,38
SAN RAMON SCZ,internaciones,ingresos espontaneos,2019-10-01,8,33,8,33,41
SANTA ANA,internaciones,ingresos espontaneos,2019-10-01,32,79,32,79,111
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2019-10-01,3377,5357,3377,5357,8734
SANTA ROSA,internaciones,ingresos espontaneos,2019-10-01,15,37,15,37,52
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2019-10-01,24,43,24,43,67
SANTIAGO DE HUATA,internaciones,ingresos espontaneos,2019-10-01,0,3,0,3,3
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2019-10-01,0,2,0,2,2
SANTIVAÑES,internaciones,ingresos espontaneos,2019-10-01,0,4,0,4,4
SAPAHAQUI,internaciones,ingresos espontaneos,2019-10-01,0,5,0,5,5
SHINAOTA,internaciones,ingresos espontaneos,2019-10-01,9,42,9,42,51
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2019-10-01,0,12,0,12,12
SIPE SIPE,internaciones,ingresos espontaneos,2019-10-01,0,51,0,51,51
SOPACHUY,internaciones,ingresos espontaneos,2019-10-01,2,13,2,13,15
SORATA,internaciones,ingresos espontaneos,2019-10-01,0,12,0,12,12
SUCRE,internaciones,ingresos espontaneos,2019-10-01,892,1739,892,1739,2631
TACACOMA,internaciones,ingresos espontaneos,2019-10-01,0,5,0,5,5
TACOPAYA,internaciones,ingresos espontaneos,2019-10-01,3,7,3,7,10
TAPACARI,internaciones,ingresos espontaneos,2019-10-01,0,3,0,3,3
TARABUCO,internaciones,ingresos espontaneos,2019-10-01,42,64,42,64,106
TARACO,internaciones,ingresos espontaneos,2019-10-01,0,4,0,4,4
TARATA,internaciones,ingresos espontaneos,2019-10-01,0,7,0,7,7
TARIJA,internaciones,ingresos espontaneos,2019-10-01,781,1138,781,1138,1919
TARVITA,internaciones,ingresos espontaneos,2019-10-01,7,19,7,19,26
TEOPONTE,internaciones,ingresos espontaneos,2019-10-01,0,10,0,10,10
TIAHUANACU,internaciones,ingresos espontaneos,2019-10-01,0,8,0,8,8
TIPUANI,internaciones,ingresos espontaneos,2019-10-01,0,5,0,5,5
TIQUIPAYA,internaciones,ingresos espontaneos,2019-10-01,54,191,54,191,245
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2019-10-01,0,14,0,14,14
TOCO,internaciones,ingresos espontaneos,2019-10-01,0,4,0,4,4
TOLATA,internaciones,ingresos espontaneos,2019-10-01,0,3,0,3,3
TOLEDO,internaciones,ingresos espontaneos,2019-10-01,0,1,0,1,1
TOMAVE,internaciones,ingresos espontaneos,2019-10-01,3,10,3,10,13
TOMINA,internaciones,ingresos espontaneos,2019-10-01,0,7,0,7,7
TORO TORO,internaciones,ingresos espontaneos,2019-10-01,0,8,0,8,8
TOTORA(CBBA),internaciones,ingresos espontaneos,2019-10-01,11,47,11,47,58
TOTORA(ORR),internaciones,ingresos espontaneos,2019-10-01,0,1,0,1,1
TRIGAL,internaciones,ingresos espontaneos,2019-10-01,0,1,0,1,1
TRINIDAD,internaciones,ingresos espontaneos,2019-10-01,311,658,311,658,969
TUPIZA,internaciones,ingresos espontaneos,2019-10-01,120,190,120,190,310
UNCIA,internaciones,ingresos espontaneos,2019-10-01,1,5,1,5,6
URUBICHA,internaciones,ingresos espontaneos,2019-10-01,15,15,15,15,30
UYUNI,internaciones,ingresos espontaneos,2019-10-01,60,126,60,126,186
VACAS,internaciones,ingresos espontaneos,2019-10-01,0,3,0,3,3
VALLEGRANDE,internaciones,ingresos espontaneos,2019-10-01,22,101,22,101,123
VIACHA,internaciones,ingresos espontaneos,2019-10-01,33,138,33,138,171
VILA VILA,internaciones,ingresos espontaneos,2019-10-01,0,2,0,2,2
VILLA CHARCAS,internaciones,ingresos espontaneos,2019-10-01,0,18,0,18,18
VILLA MONTES,internaciones,ingresos espontaneos,2019-10-01,42,141,42,141,183
VILLA RIVERO,internaciones,ingresos espontaneos,2019-10-01,0,5,0,5,5
VILLA SERRANO,internaciones,ingresos espontaneos,2019-10-01,0,5,0,5,5
VILLA TUNARI,internaciones,ingresos espontaneos,2019-10-01,67,170,67,170,237
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2019-10-01,0,8,0,8,8
VILLAZON,internaciones,ingresos espontaneos,2019-10-01,38,113,38,113,151
VINTO,internaciones,ingresos espontaneos,2019-10-01,37,106,37,106,143
VITICHI,internaciones,ingresos espontaneos,2019-10-01,0,1,0,1,1
WALDO BALLIVIAN,internaciones,ingresos espontaneos,2019-10-01,0,1,0,1,1
WARNES,internaciones,ingresos espontaneos,2019-10-01,76,162,76,162,238
YACO,internaciones,ingresos espontaneos,2019-10-01,0,2,0,2,2
YACUIBA,internaciones,ingresos espontaneos,2019-10-01,198,348,198,348,546
YAMPARAEZ,internaciones,ingresos espontaneos,2019-10-01,0,6,0,6,6
YAPACANI,internaciones,ingresos espontaneos,2019-10-01,148,220,148,220,368
YOTALA,internaciones,ingresos espontaneos,2019-10-01,2,13,2,13,15
ZUDAÑEZ,internaciones,ingresos espontaneos,2019-10-01,7,15,7,15,22
ACACIO,internaciones,ingresos espontaneos,2019-11-01,0,2,0,2,2
ACHACACHI,internaciones,ingresos espontaneos,2019-11-01,9,36,9,36,45
AIQUILE,internaciones,ingresos espontaneos,2019-11-01,14,48,14,48,62
ALALAY,internaciones,ingresos espontaneos,2019-11-01,3,1,3,1,4
ALCALA,internaciones,ingresos espontaneos,2019-11-01,0,1,0,1,1
ALTO BENI,internaciones,ingresos espontaneos,2019-11-01,0,2,0,2,2
ANCORAIMES,internaciones,ingresos espontaneos,2019-11-01,0,4,0,4,4
ANDAMARCA,internaciones,ingresos espontaneos,2019-11-01,0,1,0,1,1
ANZALDO,internaciones,ingresos espontaneos,2019-11-01,2,4,2,4,6
APOLO,internaciones,ingresos espontaneos,2019-11-01,0,18,0,18,18
ARANI,internaciones,ingresos espontaneos,2019-11-01,0,4,0,4,4
ARBIETO,internaciones,ingresos espontaneos,2019-11-01,0,8,0,8,8
ARQUE,internaciones,ingresos espontaneos,2019-11-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2019-11-01,40,136,40,136,176
ATOCHA,internaciones,ingresos espontaneos,2019-11-01,49,51,49,51,100
AUCAPATA,internaciones,ingresos espontaneos,2019-11-01,2,1,2,1,3
AYATA,internaciones,ingresos espontaneos,2019-11-01,1,3,1,3,4
AYO AYO,internaciones,ingresos espontaneos,2019-11-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2019-11-01,10,26,10,26,36
AZURDUY,internaciones,ingresos espontaneos,2019-11-01,13,26,13,26,39
BATALLAS,internaciones,ingresos espontaneos,2019-11-01,0,6,0,6,6
BAURES,internaciones,ingresos espontaneos,2019-11-01,14,18,14,18,32
BERMEJO,internaciones,ingresos espontaneos,2019-11-01,63,98,63,98,161
BETANZOS,internaciones,ingresos espontaneos,2019-11-01,0,25,0,25,25
BOLIVAR,internaciones,ingresos espontaneos,2019-11-01,0,3,0,3,3
BOYUIBE,internaciones,ingresos espontaneos,2019-11-01,10,20,10,20,30
BUENA VISTA,internaciones,ingresos espontaneos,2019-11-01,18,18,18,18,36
CABEZAS,internaciones,ingresos espontaneos,2019-11-01,29,20,29,20,49
CAIROMA,internaciones,ingresos espontaneos,2019-11-01,0,1,0,1,1
"CAIZA ""D""",internaciones,ingresos espontaneos,2019-11-01,0,4,0,4,4
CAJUATA,internaciones,ingresos espontaneos,2019-11-01,0,26,0,26,26
CALAMARCA,internaciones,ingresos espontaneos,2019-11-01,0,4,0,4,4
CAMARGO,internaciones,ingresos espontaneos,2019-11-01,28,59,28,59,87
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2019-11-01,1,3,1,3,4
CAMIRI,internaciones,ingresos espontaneos,2019-11-01,129,228,129,228,357
CAPINOTA,internaciones,ingresos espontaneos,2019-11-01,7,37,7,37,44
CAQUIAVIRI,internaciones,ingresos espontaneos,2019-11-01,1,1,1,1,2
CARACOLLO,internaciones,ingresos espontaneos,2019-11-01,0,25,0,25,25
CARANAVI,internaciones,ingresos espontaneos,2019-11-01,10,92,10,92,102
CARIPUYO,internaciones,ingresos espontaneos,2019-11-01,0,2,0,2,2
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2019-11-01,9,21,9,21,30
CHALLAPATA,internaciones,ingresos espontaneos,2019-11-01,22,90,22,90,112
CHAQUI,internaciones,ingresos espontaneos,2019-11-01,0,6,0,6,6
CHARAGUA,internaciones,ingresos espontaneos,2019-11-01,42,59,42,59,101
CHAYANTA,internaciones,ingresos espontaneos,2019-11-01,0,6,0,6,6
CHIMORE,internaciones,ingresos espontaneos,2019-11-01,2,39,2,39,41
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2019-11-01,13,14,13,14,27
CHUMA,internaciones,ingresos espontaneos,2019-11-01,2,4,2,4,6
CKOCHAS,internaciones,ingresos espontaneos,2019-11-01,2,8,2,8,10
CLIZA,internaciones,ingresos espontaneos,2019-11-01,9,37,9,37,46
COBIJA,internaciones,ingresos espontaneos,2019-11-01,188,199,188,199,387
COCAPATA,internaciones,ingresos espontaneos,2019-11-01,2,10,2,10,12
COCHABAMBA,internaciones,ingresos espontaneos,2019-11-01,2553,4404,2553,4404,6957
COLCAPIRHUA,internaciones,ingresos espontaneos,2019-11-01,31,133,31,133,164
"COLCHA ""K""",internaciones,ingresos espontaneos,2019-11-01,0,1,0,1,1
COLOMI,internaciones,ingresos espontaneos,2019-11-01,1,10,1,10,11
COLPA BELGICA,internaciones,ingresos espontaneos,2019-11-01,3,17,3,17,20
COLQUECHACA,internaciones,ingresos espontaneos,2019-11-01,0,16,0,16,16
COLQUENCHA,internaciones,ingresos espontaneos,2019-11-01,0,6,0,6,6
COLQUIRI,internaciones,ingresos espontaneos,2019-11-01,0,6,0,6,6
COMARAPA,internaciones,ingresos espontaneos,2019-11-01,5,39,5,39,44
CONCEPCION,internaciones,ingresos espontaneos,2019-11-01,13,72,13,72,85
COPACABANA,internaciones,ingresos espontaneos,2019-11-01,0,3,0,3,3
CORIPATA,internaciones,ingresos espontaneos,2019-11-01,0,13,0,13,13
CORO CORO,internaciones,ingresos espontaneos,2019-11-01,0,1,0,1,1
COROICO,internaciones,ingresos espontaneos,2019-11-01,15,34,15,34,49
COTAGAITA,internaciones,ingresos espontaneos,2019-11-01,8,20,8,20,28
COTOCA,internaciones,ingresos espontaneos,2019-11-01,63,191,63,191,254
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2019-11-01,18,34,18,34,52
CUEVO,internaciones,ingresos espontaneos,2019-11-01,0,2,0,2,2
CULPINA,internaciones,ingresos espontaneos,2019-11-01,13,34,13,34,47
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2019-11-01,0,2,0,2,2
