,group,variable,month,ANTIRRÁBICA EN PERROS Y GATOS CANTIDAD,ANTIRRÁBICA EN PERROS Y GATOS CANTIDAD,TOTALES,TOTALES,TOTALES
CHIPAYA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,10,0,10,10
CHUA COCANI,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,40,0,40,40
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,antirrabica en perros y gatos,2013-08-01,5,121,5,121,126
CHUMA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,11,0,11,11
CLIZA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,189,35,189,35,224
COBIJA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,210,0,210,210
COCAPATA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,34,276,34,276,310
COCHABAMBA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,2678,817,2678,817,3495
COIPASA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,20,0,20,20
COLCAPIRHUA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,6,3586,6,3586,3592
"COLCHA ""K""",otras vacunaciones,antirrabica en perros y gatos,2013-08-01,57,162,57,162,219
COLLANA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,1,3,1,3,4
COLOMI,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,17,125,17,125,142
COLPA BELGICA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,2,35,2,35,37
COLQUENCHA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,25,0,25,25
COLQUIRI,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,154,0,154,154
COMANCHE,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,40,0,40,40
COMBAYA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,38,0,38,38
CONCEPCION,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,320,0,320,320
COPACABANA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,169,0,169,169
CORIPATA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,185,0,185,185
CORO CORO,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,210,0,210,210
COROICO,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,63,0,63,63
CORQUE,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,18,240,18,240,258
COTAGAITA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,29,207,29,207,236
CUATRO CAÑADAS,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,20,0,20,20
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,135,0,135,135
CUEVO,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,300,0,300,300
CURAHUARA DE CARANGAS,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,42,0,42,42
EL ALTO,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,2090,10808,2090,10808,12898
EL CHORO,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,10,0,10,10
EL PUENTE(STC),otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,316,0,316,316
EL PUENTE(TJA),otras vacunaciones,antirrabica en perros y gatos,2013-08-01,39,102,39,102,141
EL VILLAR,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,108,378,108,378,486
ENTRE RIOS TRJ,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,523,0,523,523
ENTRE RIOS CBBA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,25,0,25,0,25
ESCOMA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,33,48,33,48,81
ESMERALDA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,6,0,6,6
EUCALIPTUS,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,127,0,127,127
FERNANDEZ ALONSO,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,40,0,40,40
FILADELFIA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,18,0,18,18
GENERAL SAAVEDRA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,147,0,147,147
GUANAY,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,95,0,95,95
HUACHACALLA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,1,49,1,49,50
HUANUNI,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,494,0,494,494
HUATAJATA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,67,0,67,67
HUAYLLAMARCA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,201,0,201,201
HUMANATA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,63,0,63,63
ICHOCA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,50,70,50,70,120
INQUISIVI,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,52,0,52,52
IRUPANA (VILLA DE LANZA),otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,587,0,587,587
IXIAMAS,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,46,0,46,46
JESUS DE MACHACA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,1,0,1,1
LA ASUNTA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,7,384,7,384,391
LA GUARDIA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,27,20,27,20,47
LA PAZ,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,440,2540,440,2540,2980
LA RIVERA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,10,0,10,10
LAJA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,199,0,199,199
LAS CARRERAS,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,6,0,6,6
LICOMA PAMPA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,100,0,100,100
LLICA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,3,0,3,3
LURIBAY,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,4,228,4,228,232
MACHACAMARCA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,44,0,44,0,44
MAIRANA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,5,0,5,5
MALLA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,97,0,97,97
MINEROS,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,5,5,5,5,10
MIZQUE,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,108,84,108,84,192
MOCOMOCO,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,10,100,10,100,110
MOJOCOYA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,2,0,2,2
MONTEAGUDO,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,10,74,10,74,84
MONTERO,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,77,397,77,397,474
MOROCHATA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,3,659,3,659,662
OCURI,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,52,0,52,52
OKINAWA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,139,0,139,139
OMEREQUE,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,42,0,42,42
ORURO,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,830,5637,830,5637,6467
PADCAYA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,15,243,15,243,258
PADILLA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,30,20,30,20,50
PAILON,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,50,0,50,50
PALCA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,180,0,180,180
PALOS BLANCOS,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,10,176,10,176,186
PAMPA AULLAGAS,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,49,0,49,49
PAMPA GRANDE,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,342,0,342,342
PATACAMAYA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,150,0,150,150
PAZÑA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,2,33,2,33,35
POCONA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,64,0,64,64
POJO (CBBA),otras vacunaciones,antirrabica en perros y gatos,2013-08-01,1,91,1,91,92
POOPO,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,5,169,5,169,174
POROMA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,10,24,10,24,34
PORONGO,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,12,0,12,0,12
PORTACHUELO,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,1756,0,1756,1756
POTOSI,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,4963,3044,4963,3044,8007
PUCARANI,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,200,0,200,200
PUERTO ACOSTA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,50,0,50,50
PUERTO CARABUCO,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,113,0,113,113
PUERTO PEREZ,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,132,0,132,132
PUERTO QUIJARRO,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,92,0,92,92
PUERTO VILLARROEL,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,1,131,1,131,132
PUNATA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,532,0,532,532
QUIABAYA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,50,0,50,50
QUILLACOLLO,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,54,6530,54,6530,6584
QUIME,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,131,0,131,131
QUIRUSILLAS,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,341,0,341,341
RAVELO,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,10,0,10,10
RIBERALTA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,709,0,709,709
ROBORE,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,125,0,125,125
SABAYA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,21,154,21,154,175
SACABA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,93,1135,93,1135,1228
SACACA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,19,0,19,19
SAIPINA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,180,0,180,180
SALINAS DE GARCI MENDOZA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,5,232,5,232,237
SAMAIPATA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,42,0,42,42
SAN AGUSTIN,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,9,31,9,31,40
SAN ANDRES DE MACHACA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,49,0,49,49
SAN ANTONIO DE ESMORUCO,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,20,0,20,20
SAN ANTONIO DE LOMERIO,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,63,262,63,262,325
SAN BENITO,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,4,2347,4,2347,2351
SAN BUENA VENTURA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,2,0,2,2
SAN CARLOS,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,13,585,13,585,598
SAN IGNACIO DE VELASCO,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,287,100,287,100,387
SAN JAVIER(STC),otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,428,0,428,428
SAN JUAN DE YAPACANI,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,3,0,3,3
SAN JULIAN,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,458,329,458,329,787
SAN LORENZO(TJA),otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,3606,0,3606,3606
SAN LUCAS,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,45,409,45,409,454
SAN MATIAS,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,30,2703,30,2703,2733
SAN MIGUEL DE VELASCO,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,7,0,7,7
SAN PEDRO,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,31,82,31,82,113
SAN PEDRO DE BUENA VISTA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,72,142,72,142,214
SAN PEDRO DE TIQUINA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,90,0,90,90
SAN RAFAEL,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,20,2,20,2,22
SAN RAMON SCZ,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,10,0,10,0,10
SANTA CRUZ DE LA SIERRA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,2980,21683,2980,21683,24663
SANTA ROSA DEL SARA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,74,3172,74,3172,3246
SANTIAGO DE HUARI,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,1,255,1,255,256
SANTIAGO DE HUATA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,60,0,60,60
SANTIAGO DE MACHACA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,15,0,15,15
SANTIVAÑES,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,4,12,4,12,16
SANTUARIO DE QUILLACAS,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,107,0,107,107
SAPAHAQUI,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,56,0,56,56
SICAYA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,1,3,1,3,4
SIPE SIPE,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,532,2131,532,2131,2663
SORACACHI,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,25,54,25,54,79
SORATA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,139,0,139,139
SUCRE,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,278,322,278,322,600
TACACHI,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,85,0,85,85
TACACOMA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,393,0,393,393
TACOBAMBA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,10,0,10,10
TACOPAYA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,46,0,46,46
TAPACARI,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,4,170,4,170,174
TARABUCO,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,44,0,44,44
TARATA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,11,335,11,335,346
TARIJA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,231,445,231,445,676
TEOPONTE,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,5,25,5,25,30
TIAWANACU,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,507,0,507,507
TINGUIPAYA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,53,0,53,53
TIQUIPAYA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,131,1479,131,1479,1610
TIRAQUE (CBBA),otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,1649,0,1649,1649
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,10,0,10,10
TOCO,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,116,0,116,116
TOLATA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,15,0,15,15
TOLEDO,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,7,84,7,84,91
TOMAVE,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,135,0,135,135
TOMINA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,2,112,2,112,114
TORO TORO,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,60,203,60,203,263
TOTORA(CBBA),otras vacunaciones,antirrabica en perros y gatos,2013-08-01,8,181,8,181,189
TOTORA(ORR),otras vacunaciones,antirrabica en perros y gatos,2013-08-01,10,85,10,85,95
TRINIDAD,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,1309,1697,1309,1697,3006
TUPIZA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,29,76,29,76,105
TURCO,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,2,87,2,87,89
URUBICHA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,10,0,10,10
UYUNI,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,1223,0,1223,1223
VACAS,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,936,0,936,936
VALLEGRANDE,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,29,0,29,29
VIACHA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,2,849,2,849,851
VILA VILA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,24,0,24,24
VILLA CHARCAS,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,71,0,71,71
VILLA MONTES,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,1,806,1,806,807
VILLA RIVERO,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,381,0,381,381
VILLA TUNARI,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,120,110,120,110,230
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,140,0,140,140
VILLAZON,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,149,4079,149,4079,4228
VINTO,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,286,1490,286,1490,1776
WALDO BALLIVIAN,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,48,0,48,48
WARNES,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,24,550,24,550,574
YACO,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,5,20,5,20,25
YACUIBA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,111,0,111,111
YAMPARAEZ,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,70,15,70,15,85
YANACACHI,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,237,0,237,237
YAPACANI,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,229,4227,229,4227,4456
YOCALLA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,145,0,145,145
YOTALA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,3,29,3,29,32
YUNCHARA,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,20,0,20,20
YUNGUYO DE LITORAL,otras vacunaciones,antirrabica en perros y gatos,2013-08-01,0,3,0,3,3
ACACIO,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,1,19,1,19,20
ACHACACHI,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,1,41,1,41,42
ACHOCALLA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,10,0,10,10
AIQUILE,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,117,0,117,117
ALALAY,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,56,0,56,56
ALTO BENI,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,20,0,20,20
ANDAMARCA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,2,10,2,10,12
ANTEQUERA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,5,0,5,5
ANZALDO,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,4,28,4,28,32
ARBIETO,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,10,450,10,450,460
ARQUE,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,5,75,5,75,80
ASCENCION DE GUARAYOS,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,213,0,213,213
ATOCHA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,10,0,10,10
AYATA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,6,0,6,6
AYO AYO,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,6,0,6,6
AZURDUY,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,120,0,120,0,120
BATALLAS,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,21,0,21,21
BELEN DE ANDAMARCA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,3,0,3,3
BOLIVAR,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,9,0,9,9
CAIROMA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,8,8,8,8,16
"CAIZA ""D""",otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,2,0,2,2
CAJUATA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,30,0,30,30
CALAMARCA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,20,0,20,20
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,98,0,98,98
CAPINOTA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,52,0,52,52
CARACOLLO,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,28,0,28,28
CARANAVI,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,201,0,201,201
CARAPARI,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,1,69,1,69,70
CHALLAPATA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,15,80,15,80,95
CHARAGUA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,110,2174,110,2174,2284
CHAYANTA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,80,0,80,80
CHIMORE,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,3,53,3,53,56
CHUMA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,128,0,128,128
CLIZA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,5,2096,5,2096,2101
COCAPATA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,51,73,51,73,124
COCHABAMBA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,3285,5820,3285,5820,9105
COLCAPIRHUA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,672,0,672,672
"COLCHA ""K""",otras vacunaciones,antirrabica en perros y gatos,2013-09-01,2,0,2,0,2
COLLANA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,20,0,20,20
COLOMI,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,37,19,37,19,56
COLQUECHACA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,60,0,60,60
COLQUIRI,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,30,0,30,30
COMARAPA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,27,109,27,109,136
CONCEPCION,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,147,0,147,147
COPACABANA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,26,0,26,26
CORQUE,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,6,51,6,51,57
COTAGAITA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,246,0,246,246
CUATRO CAÑADAS,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,96,0,96,96
CURAHUARA DE CARANGAS,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,15,8,15,8,23
EL ALTO,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,483,1691,483,1691,2174
EL PUENTE(STC),otras vacunaciones,antirrabica en perros y gatos,2013-09-01,10,0,10,0,10
EL TORNO,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,30,20,30,20,50
EL VILLAR,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,298,0,298,298
ENTRE RIOS TRJ,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,35,0,35,35
ENTRE RIOS CBBA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,28,84,28,84,112
ESMERALDA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,4,0,4,4
FERNANDEZ ALONSO,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,8,19,8,19,27
GUANAY,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,34,0,34,34
GUTIERREZ,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,70,0,70,70
HUACHACALLA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,4,0,4,4
HUAYLLAMARCA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,3,13,3,13,16
INQUISIVI,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,138,0,138,138
IXIAMAS,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,10,0,10,10
LA GUARDIA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,3064,0,3064,3064
LA PAZ,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,445,344,445,344,789
LAS CARRERAS,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,38,0,38,38
LICOMA PAMPA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,20,0,20,20
LLICA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,10,15,10,15,25
MACHACAMARCA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,11,0,11,11
MINEROS,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,23,0,23,23
MIZQUE,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,7,112,7,112,119
MONTERO,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,39,40,39,40,79
MORO MORO,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,15,0,15,0,15
OKINAWA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,154,0,154,154
OMEREQUE,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,7,85,7,85,92
ORURO,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,27,1121,27,1121,1148
PADCAYA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,3,32,3,32,35
PALCA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,1036,0,1036,1036
PAMPA AULLAGAS,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,3,0,3,3
PAMPA GRANDE,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,17,0,17,17
PELECHUCO,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,10,0,10,10
POCONA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,26,0,26,26
POOPO,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,5,5,5,5,10
POROMA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,25,0,25,25
PORONGO,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,140,0,140,140
POTOSI,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,205,0,205,0,205
PUCARA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,73,0,73,73
PUERTO PEREZ,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,37,0,37,37
PUERTO VILLARROEL,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,17,163,17,163,180
PUNATA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,17,883,17,883,900
QUILLACOLLO,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,143,1774,143,1774,1917
QUIRUSILLAS,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,150,0,150,150
ROBORE,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,101,0,101,101
SABAYA,otras vacunaciones,antirrabica en perros y gatos,2013-09-01,0,3,0,3,3
