,group,variable,month,INGRESOS ESPONTÁNEOS CANTIDAD,INGRESOS ESPONTÁNEOS CANTIDAD,TOTALES,TOTALES,TOTALES
TAPACARI,internaciones,ingresos espontaneos,2015-06-01,0,5,0,5,5
TARABUCO,internaciones,ingresos espontaneos,2015-06-01,19,47,19,47,66
TARATA,internaciones,ingresos espontaneos,2015-06-01,2,5,2,5,7
TARIJA,internaciones,ingresos espontaneos,2015-06-01,667,1100,667,1100,1767
TARVITA,internaciones,ingresos espontaneos,2015-06-01,7,14,7,14,21
TEOPONTE,internaciones,ingresos espontaneos,2015-06-01,1,14,1,14,15
TIAWANACU,internaciones,ingresos espontaneos,2015-06-01,1,13,1,13,14
TIPUANI,internaciones,ingresos espontaneos,2015-06-01,3,15,3,15,18
TIQUIPAYA,internaciones,ingresos espontaneos,2015-06-01,27,184,27,184,211
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2015-06-01,1,25,1,25,26
TOCO,internaciones,ingresos espontaneos,2015-06-01,0,8,0,8,8
TOLATA,internaciones,ingresos espontaneos,2015-06-01,2,3,2,3,5
TOMINA,internaciones,ingresos espontaneos,2015-06-01,6,13,6,13,19
TORO TORO,internaciones,ingresos espontaneos,2015-06-01,0,7,0,7,7
TOTORA(CBBA),internaciones,ingresos espontaneos,2015-06-01,10,37,10,37,47
TOTORA(ORR),internaciones,ingresos espontaneos,2015-06-01,0,5,0,5,5
TRIGAL,internaciones,ingresos espontaneos,2015-06-01,2,3,2,3,5
TRINIDAD,internaciones,ingresos espontaneos,2015-06-01,310,809,310,809,1119
TUPIZA,internaciones,ingresos espontaneos,2015-06-01,142,161,142,161,303
UNCIA,internaciones,ingresos espontaneos,2015-06-01,0,18,0,18,18
URUBICHA,internaciones,ingresos espontaneos,2015-06-01,11,19,11,19,30
UYUNI,internaciones,ingresos espontaneos,2015-06-01,39,115,39,115,154
VACAS,internaciones,ingresos espontaneos,2015-06-01,0,8,0,8,8
VALLEGRANDE,internaciones,ingresos espontaneos,2015-06-01,41,72,41,72,113
VIACHA,internaciones,ingresos espontaneos,2015-06-01,37,101,37,101,138
VILA VILA,internaciones,ingresos espontaneos,2015-06-01,0,5,0,5,5
VILLA CHARCAS,internaciones,ingresos espontaneos,2015-06-01,0,14,0,14,14
VILLA MONTES,internaciones,ingresos espontaneos,2015-06-01,81,204,81,204,285
VILLA RIVERO,internaciones,ingresos espontaneos,2015-06-01,2,6,2,6,8
VILLA SERRANO,internaciones,ingresos espontaneos,2015-06-01,0,1,0,1,1
VILLA TUNARI,internaciones,ingresos espontaneos,2015-06-01,122,239,122,239,361
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2015-06-01,4,11,4,11,15
VILLAZON,internaciones,ingresos espontaneos,2015-06-01,72,147,72,147,219
VINTO,internaciones,ingresos espontaneos,2015-06-01,74,121,74,121,195
VITICHI,internaciones,ingresos espontaneos,2015-06-01,0,2,0,2,2
WARNES,internaciones,ingresos espontaneos,2015-06-01,30,127,30,127,157
YACO,internaciones,ingresos espontaneos,2015-06-01,0,2,0,2,2
YACUIBA,internaciones,ingresos espontaneos,2015-06-01,292,538,292,538,830
YAMPARAEZ,internaciones,ingresos espontaneos,2015-06-01,0,7,0,7,7
YANACACHI,internaciones,ingresos espontaneos,2015-06-01,0,3,0,3,3
YAPACANI,internaciones,ingresos espontaneos,2015-06-01,40,93,40,93,133
YOTALA,internaciones,ingresos espontaneos,2015-06-01,1,5,1,5,6
ZUDAÑEZ,internaciones,ingresos espontaneos,2015-06-01,1,14,1,14,15
ACACIO,internaciones,ingresos espontaneos,2015-07-01,0,4,0,4,4
ACHACACHI,internaciones,ingresos espontaneos,2015-07-01,23,89,23,89,112
ACHOCALLA,internaciones,ingresos espontaneos,2015-07-01,0,5,0,5,5
AIQUILE,internaciones,ingresos espontaneos,2015-07-01,15,75,15,75,90
ALCALA,internaciones,ingresos espontaneos,2015-07-01,0,4,0,4,4
ALTO BENI,internaciones,ingresos espontaneos,2015-07-01,0,9,0,9,9
ANCORAIMES,internaciones,ingresos espontaneos,2015-07-01,0,2,0,2,2
ANTEQUERA,internaciones,ingresos espontaneos,2015-07-01,0,1,0,1,1
ANZALDO,internaciones,ingresos espontaneos,2015-07-01,14,9,14,9,23
APOLO,internaciones,ingresos espontaneos,2015-07-01,5,23,5,23,28
ARAMPAMPA,internaciones,ingresos espontaneos,2015-07-01,2,0,2,0,2
ARANI,internaciones,ingresos espontaneos,2015-07-01,0,7,0,7,7
ARBIETO,internaciones,ingresos espontaneos,2015-07-01,0,19,0,19,19
ARQUE,internaciones,ingresos espontaneos,2015-07-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2015-07-01,50,122,50,122,172
ATOCHA,internaciones,ingresos espontaneos,2015-07-01,12,21,12,21,33
AYO AYO,internaciones,ingresos espontaneos,2015-07-01,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2015-07-01,17,54,17,54,71
AZURDUY,internaciones,ingresos espontaneos,2015-07-01,9,18,9,18,27
BATALLAS,internaciones,ingresos espontaneos,2015-07-01,0,1,0,1,1
BAURES,internaciones,ingresos espontaneos,2015-07-01,3,17,3,17,20
BELLA FLOR,internaciones,ingresos espontaneos,2015-07-01,1,0,1,0,1
BERMEJO,internaciones,ingresos espontaneos,2015-07-01,81,137,81,137,218
BETANZOS,internaciones,ingresos espontaneos,2015-07-01,6,44,6,44,50
BOLIVAR,internaciones,ingresos espontaneos,2015-07-01,0,2,0,2,2
BOYUIBE,internaciones,ingresos espontaneos,2015-07-01,7,24,7,24,31
BUENA VISTA,internaciones,ingresos espontaneos,2015-07-01,9,14,9,14,23
CABEZAS,internaciones,ingresos espontaneos,2015-07-01,3,17,3,17,20
"CAIZA ""D""",internaciones,ingresos espontaneos,2015-07-01,0,3,0,3,3
CALAMARCA,internaciones,ingresos espontaneos,2015-07-01,0,8,0,8,8
CAMARGO,internaciones,ingresos espontaneos,2015-07-01,47,73,47,73,120
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2015-07-01,0,2,0,2,2
CAMIRI,internaciones,ingresos espontaneos,2015-07-01,157,289,157,289,446
CAPINOTA,internaciones,ingresos espontaneos,2015-07-01,1,31,1,31,32
CARACOLLO,internaciones,ingresos espontaneos,2015-07-01,3,34,3,34,37
CARANAVI,internaciones,ingresos espontaneos,2015-07-01,42,143,42,143,185
CARAPARI,internaciones,ingresos espontaneos,2015-07-01,3,12,3,12,15
CARIPUYO,internaciones,ingresos espontaneos,2015-07-01,0,2,0,2,2
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2015-07-01,11,21,11,21,32
CHALLAPATA,internaciones,ingresos espontaneos,2015-07-01,18,87,18,87,105
CHAQUI,internaciones,ingresos espontaneos,2015-07-01,0,2,0,2,2
CHARAGUA,internaciones,ingresos espontaneos,2015-07-01,9,16,9,16,25
CHAYANTA,internaciones,ingresos espontaneos,2015-07-01,2,18,2,18,20
CHIMORE,internaciones,ingresos espontaneos,2015-07-01,0,14,0,14,14
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2015-07-01,899,85,899,85,984
CHUMA,internaciones,ingresos espontaneos,2015-07-01,5,7,5,7,12
CLIZA,internaciones,ingresos espontaneos,2015-07-01,30,37,30,37,67
COBIJA,internaciones,ingresos espontaneos,2015-07-01,142,178,142,178,320
COCAPATA,internaciones,ingresos espontaneos,2015-07-01,0,1,0,1,1
COCHABAMBA,internaciones,ingresos espontaneos,2015-07-01,3102,5266,3102,5266,8368
COLCAPIRHUA,internaciones,ingresos espontaneos,2015-07-01,37,98,37,98,135
COLLANA,internaciones,ingresos espontaneos,2015-07-01,0,1,0,1,1
COLOMI,internaciones,ingresos espontaneos,2015-07-01,3,20,3,20,23
COLPA BELGICA,internaciones,ingresos espontaneos,2015-07-01,12,22,12,22,34
COLQUECHACA,internaciones,ingresos espontaneos,2015-07-01,0,4,0,4,4
COLQUENCHA,internaciones,ingresos espontaneos,2015-07-01,0,8,0,8,8
COMARAPA,internaciones,ingresos espontaneos,2015-07-01,12,46,12,46,58
CONCEPCION,internaciones,ingresos espontaneos,2015-07-01,14,48,14,48,62
CORIPATA,internaciones,ingresos espontaneos,2015-07-01,0,9,0,9,9
CORO CORO,internaciones,ingresos espontaneos,2015-07-01,1,3,1,3,4
COROICO,internaciones,ingresos espontaneos,2015-07-01,17,48,17,48,65
CORQUE,internaciones,ingresos espontaneos,2015-07-01,0,2,0,2,2
COTAGAITA,internaciones,ingresos espontaneos,2015-07-01,4,4,4,4,8
COTOCA,internaciones,ingresos espontaneos,2015-07-01,36,143,36,143,179
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2015-07-01,7,7,7,7,14
CUCHUMUELA (V. G. VILLARROEL),internaciones,ingresos espontaneos,2015-07-01,1,1,1,1,2
CUEVO,internaciones,ingresos espontaneos,2015-07-01,0,2,0,2,2
CULPINA,internaciones,ingresos espontaneos,2015-07-01,18,40,18,40,58
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2015-07-01,2,2,2,2,4
EL ALTO,internaciones,ingresos espontaneos,2015-07-01,897,2445,897,2445,3342
EL CHORO,internaciones,ingresos espontaneos,2015-07-01,0,2,0,2,2
EL PUENTE(STC),internaciones,ingresos espontaneos,2015-07-01,10,19,10,19,29
EL TORNO,internaciones,ingresos espontaneos,2015-07-01,198,395,198,395,593
EL VILLAR,internaciones,ingresos espontaneos,2015-07-01,0,1,0,1,1
ENTRE RIOS TRJ,internaciones,ingresos espontaneos,2015-07-01,8,24,8,24,32
ENTRE RIOS CBBA,internaciones,ingresos espontaneos,2015-07-01,6,33,6,33,39
ESCOMA,internaciones,ingresos espontaneos,2015-07-01,6,4,6,4,10
EUCALIPTUS,internaciones,ingresos espontaneos,2015-07-01,0,6,0,6,6
EXALTACION,internaciones,ingresos espontaneos,2015-07-01,0,4,0,4,4
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2015-07-01,1,4,1,4,5
FILADELFIA,internaciones,ingresos espontaneos,2015-07-01,1,2,1,2,3
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2015-07-01,8,1,8,1,9
GRAL. J.J. PEREZ (CHARAZANI),internaciones,ingresos espontaneos,2015-07-01,0,1,0,1,1
GUANAY,internaciones,ingresos espontaneos,2015-07-01,6,27,6,27,33
GUAQUI,internaciones,ingresos espontaneos,2015-07-01,0,3,0,3,3
GUAYARAMERIN,internaciones,ingresos espontaneos,2015-07-01,152,344,152,344,496
GUTIERREZ,internaciones,ingresos espontaneos,2015-07-01,11,39,11,39,50
HUACARETA,internaciones,ingresos espontaneos,2015-07-01,7,23,7,23,30
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2015-07-01,0,1,0,1,1
HUANUNI,internaciones,ingresos espontaneos,2015-07-01,97,122,97,122,219
HUARACAJE,internaciones,ingresos espontaneos,2015-07-01,2,11,2,11,13
HUATAJATA,internaciones,ingresos espontaneos,2015-07-01,0,1,0,1,1
HUAYLLAMARCA,internaciones,ingresos espontaneos,2015-07-01,0,2,0,2,2
ICLA,internaciones,ingresos espontaneos,2015-07-01,0,8,0,8,8
INCAHUASI,internaciones,ingresos espontaneos,2015-07-01,0,10,0,10,10
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2015-07-01,6,21,6,21,27
IXIAMAS,internaciones,ingresos espontaneos,2015-07-01,2,26,2,26,28
JESUS DE MACHACA,internaciones,ingresos espontaneos,2015-07-01,0,9,0,9,9
LA ASUNTA,internaciones,ingresos espontaneos,2015-07-01,1,19,1,19,20
LA GUARDIA,internaciones,ingresos espontaneos,2015-07-01,35,125,35,125,160
LA PAZ,internaciones,ingresos espontaneos,2015-07-01,2800,5658,2800,5658,8458
LAGUNILLAS,internaciones,ingresos espontaneos,2015-07-01,2,8,2,8,10
LAJA,internaciones,ingresos espontaneos,2015-07-01,0,8,0,8,8
LAS CARRERAS,internaciones,ingresos espontaneos,2015-07-01,1,4,1,4,5
LICOMA PAMPA,internaciones,ingresos espontaneos,2015-07-01,0,3,0,3,3
LLALLAGUA,internaciones,ingresos espontaneos,2015-07-01,96,214,96,214,310
LLICA,internaciones,ingresos espontaneos,2015-07-01,0,1,0,1,1
LORETO,internaciones,ingresos espontaneos,2015-07-01,0,1,0,1,1
MACHARETI,internaciones,ingresos espontaneos,2015-07-01,6,3,6,3,9
MAGDALENA,internaciones,ingresos espontaneos,2015-07-01,22,50,22,50,72
MAIRANA,internaciones,ingresos espontaneos,2015-07-01,0,24,0,24,24
MAPIRI,internaciones,ingresos espontaneos,2015-07-01,5,29,5,29,34
MECAPACA,internaciones,ingresos espontaneos,2015-07-01,0,7,0,7,7
MINEROS,internaciones,ingresos espontaneos,2015-07-01,6,18,6,18,24
MIZQUE,internaciones,ingresos espontaneos,2015-07-01,2,40,2,40,42
MOCOMOCO,internaciones,ingresos espontaneos,2015-07-01,0,1,0,1,1
MOJINETE,internaciones,ingresos espontaneos,2015-07-01,0,1,0,1,1
MOJOCOYA,internaciones,ingresos espontaneos,2015-07-01,2,9,2,9,11
MONTEAGUDO,internaciones,ingresos espontaneos,2015-07-01,31,95,31,95,126
MONTERO,internaciones,ingresos espontaneos,2015-07-01,275,467,275,467,742
MORO MORO,internaciones,ingresos espontaneos,2015-07-01,1,2,1,2,3
MOROCHATA,internaciones,ingresos espontaneos,2015-07-01,1,6,1,6,7
NACEBE (SANTA ROSA DEL ABUNA),internaciones,ingresos espontaneos,2015-07-01,0,3,0,3,3
OCURI,internaciones,ingresos espontaneos,2015-07-01,1,2,1,2,3
OKINAWA,internaciones,ingresos espontaneos,2015-07-01,2,9,2,9,11
OMEREQUE,internaciones,ingresos espontaneos,2015-07-01,13,14,13,14,27
ORURO,internaciones,ingresos espontaneos,2015-07-01,843,1612,843,1612,2455
PADILLA,internaciones,ingresos espontaneos,2015-07-01,26,42,26,42,68
PAILON,internaciones,ingresos espontaneos,2015-07-01,17,73,17,73,90
PALCA,internaciones,ingresos espontaneos,2015-07-01,0,4,0,4,4
PALOS BLANCOS,internaciones,ingresos espontaneos,2015-07-01,7,36,7,36,43
PAMPA AULLAGAS,internaciones,ingresos espontaneos,2015-07-01,0,2,0,2,2
PAMPA GRANDE,internaciones,ingresos espontaneos,2015-07-01,3,22,3,22,25
PAPEL PAMPA,internaciones,ingresos espontaneos,2015-07-01,0,2,0,2,2
PASORAPA,internaciones,ingresos espontaneos,2015-07-01,6,9,6,9,15
PATACAMAYA,internaciones,ingresos espontaneos,2015-07-01,0,30,0,30,30
PELECHUCO,internaciones,ingresos espontaneos,2015-07-01,0,1,0,1,1
POCOATA,internaciones,ingresos espontaneos,2015-07-01,0,7,0,7,7
POCONA,internaciones,ingresos espontaneos,2015-07-01,0,15,0,15,15
POJO (CBBA),internaciones,ingresos espontaneos,2015-07-01,1,13,1,13,14
POOPO,internaciones,ingresos espontaneos,2015-07-01,0,3,0,3,3
POROMA,internaciones,ingresos espontaneos,2015-07-01,1,17,1,17,18
PORONGO,internaciones,ingresos espontaneos,2015-07-01,0,1,0,1,1
PORTACHUELO,internaciones,ingresos espontaneos,2015-07-01,56,107,56,107,163
PORVENIR,internaciones,ingresos espontaneos,2015-07-01,2,13,2,13,15
POTOSI,internaciones,ingresos espontaneos,2015-07-01,448,840,448,840,1288
PRESTO,internaciones,ingresos espontaneos,2015-07-01,2,6,2,6,8
PUCARANI,internaciones,ingresos espontaneos,2015-07-01,0,19,0,19,19
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2015-07-01,4,4,4,4,8
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2015-07-01,32,66,32,66,98
PUERTO RICO,internaciones,ingresos espontaneos,2015-07-01,6,17,6,17,23
PUERTO SUAREZ,internaciones,ingresos espontaneos,2015-07-01,34,86,34,86,120
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2015-07-01,85,210,85,210,295
PUNA,internaciones,ingresos espontaneos,2015-07-01,0,10,0,10,10
PUNATA,internaciones,ingresos espontaneos,2015-07-01,86,157,86,157,243
QUILLACOLLO,internaciones,ingresos espontaneos,2015-07-01,18,248,18,248,266
QUIME,internaciones,ingresos espontaneos,2015-07-01,0,7,0,7,7
QUIRUSILLAS,internaciones,ingresos espontaneos,2015-07-01,0,1,0,1,1
RAVELO,internaciones,ingresos espontaneos,2015-07-01,0,4,0,4,4
REYES,internaciones,ingresos espontaneos,2015-07-01,6,38,6,38,44
RIBERALTA,internaciones,ingresos espontaneos,2015-07-01,273,496,273,496,769
ROBORE,internaciones,ingresos espontaneos,2015-07-01,32,68,32,68,100
RURRENABAQUE,internaciones,ingresos espontaneos,2015-07-01,52,87,52,87,139
SACABA,internaciones,ingresos espontaneos,2015-07-01,131,357,131,357,488
SACABAMBA,internaciones,ingresos espontaneos,2015-07-01,9,22,9,22,31
SACACA,internaciones,ingresos espontaneos,2015-07-01,4,8,4,8,12
SAIPINA,internaciones,ingresos espontaneos,2015-07-01,0,5,0,5,5
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2015-07-01,0,2,0,2,2
SAMAIPATA,internaciones,ingresos espontaneos,2015-07-01,2,18,2,18,20
SAN ANDRES,internaciones,ingresos espontaneos,2015-07-01,0,3,0,3,3
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2015-07-01,1,1,1,1,2
SAN BENITO,internaciones,ingresos espontaneos,2015-07-01,2,8,2,8,10
SAN BORJA,internaciones,ingresos espontaneos,2015-07-01,33,106,33,106,139
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2015-07-01,11,41,11,41,52
SAN CARLOS,internaciones,ingresos espontaneos,2015-07-01,0,9,0,9,9
SAN IGNACIO,internaciones,ingresos espontaneos,2015-07-01,14,56,14,56,70
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2015-07-01,108,230,108,230,338
SAN JAVIER(STC),internaciones,ingresos espontaneos,2015-07-01,16,39,16,39,55
SAN JOAQUIN,internaciones,ingresos espontaneos,2015-07-01,2,5,2,5,7
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2015-07-01,48,111,48,111,159
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2015-07-01,98,75,98,75,173
SAN JULIAN,internaciones,ingresos espontaneos,2015-07-01,67,199,67,199,266
SAN LORENZO(PND),internaciones,ingresos espontaneos,2015-07-01,5,6,5,6,11
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2015-07-01,0,10,0,10,10
SAN LUCAS,internaciones,ingresos espontaneos,2015-07-01,12,58,12,58,70
SAN MATIAS,internaciones,ingresos espontaneos,2015-07-01,19,48,19,48,67
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2015-07-01,1,23,1,23,24
SAN PEDRO,internaciones,ingresos espontaneos,2015-07-01,2,14,2,14,16
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2015-07-01,6,15,6,15,21
SAN PEDRO DE CURAHUARA,internaciones,ingresos espontaneos,2015-07-01,0,1,0,1,1
SAN RAFAEL,internaciones,ingresos espontaneos,2015-07-01,2,15,2,15,17
SAN RAMON BENI,internaciones,ingresos espontaneos,2015-07-01,10,19,10,19,29
SAN RAMON SCZ,internaciones,ingresos espontaneos,2015-07-01,8,34,8,34,42
SANTA ANA,internaciones,ingresos espontaneos,2015-07-01,34,81,34,81,115
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2015-07-01,2988,5434,2988,5434,8422
SANTA ROSA,internaciones,ingresos espontaneos,2015-07-01,1,14,1,14,15
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2015-07-01,3,19,3,19,22
SANTIAGO DE CALLAPA,internaciones,ingresos espontaneos,2015-07-01,2,3,2,3,5
SANTIAGO DE HUARI,internaciones,ingresos espontaneos,2015-07-01,1,7,1,7,8
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2015-07-01,0,3,0,3,3
SANTIVAÑES,internaciones,ingresos espontaneos,2015-07-01,0,6,0,6,6
SANTUARIO DE QUILLACAS,internaciones,ingresos espontaneos,2015-07-01,0,2,0,2,2
SAPAHAQUI,internaciones,ingresos espontaneos,2015-07-01,0,1,0,1,1
SENA,internaciones,ingresos espontaneos,2015-07-01,4,12,4,12,16
SHINAOTA,internaciones,ingresos espontaneos,2015-07-01,40,47,40,47,87
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2015-07-01,0,2,0,2,2
SIPE SIPE,internaciones,ingresos espontaneos,2015-07-01,0,37,0,37,37
SOPACHUY,internaciones,ingresos espontaneos,2015-07-01,7,12,7,12,19
SORACACHI,internaciones,ingresos espontaneos,2015-07-01,0,1,0,1,1
SORATA,internaciones,ingresos espontaneos,2015-07-01,2,14,2,14,16
SUCRE,internaciones,ingresos espontaneos,2015-07-01,1397,2351,1397,2351,3748
TACOPAYA,internaciones,ingresos espontaneos,2015-07-01,6,8,6,8,14
TARABUCO,internaciones,ingresos espontaneos,2015-07-01,13,33,13,33,46
TARACO,internaciones,ingresos espontaneos,2015-07-01,0,5,0,5,5
TARATA,internaciones,ingresos espontaneos,2015-07-01,4,17,4,17,21
TARIJA,internaciones,ingresos espontaneos,2015-07-01,780,1353,780,1353,2133
TARVITA,internaciones,ingresos espontaneos,2015-07-01,11,20,11,20,31
TEOPONTE,internaciones,ingresos espontaneos,2015-07-01,0,14,0,14,14
TIAWANACU,internaciones,ingresos espontaneos,2015-07-01,2,11,2,11,13
TIPUANI,internaciones,ingresos espontaneos,2015-07-01,6,17,6,17,23
TIQUIPAYA,internaciones,ingresos espontaneos,2015-07-01,47,164,47,164,211
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2015-07-01,0,15,0,15,15
TOCO,internaciones,ingresos espontaneos,2015-07-01,0,5,0,5,5
TOLATA,internaciones,ingresos espontaneos,2015-07-01,10,8,10,8,18
TOMINA,internaciones,ingresos espontaneos,2015-07-01,3,15,3,15,18
TORO TORO,internaciones,ingresos espontaneos,2015-07-01,0,7,0,7,7
TOTORA(CBBA),internaciones,ingresos espontaneos,2015-07-01,15,44,15,44,59
TOTORA(ORR),internaciones,ingresos espontaneos,2015-07-01,0,4,0,4,4
TRIGAL,internaciones,ingresos espontaneos,2015-07-01,1,1,1,1,2
TRINIDAD,internaciones,ingresos espontaneos,2015-07-01,82,472,82,472,554
TUPIZA,internaciones,ingresos espontaneos,2015-07-01,129,204,129,204,333
UMALA,internaciones,ingresos espontaneos,2015-07-01,0,3,0,3,3
UNCIA,internaciones,ingresos espontaneos,2015-07-01,0,11,0,11,11
URUBICHA,internaciones,ingresos espontaneos,2015-07-01,7,9,7,9,16
UYUNI,internaciones,ingresos espontaneos,2015-07-01,54,123,54,123,177
VACAS,internaciones,ingresos espontaneos,2015-07-01,0,3,0,3,3
VALLEGRANDE,internaciones,ingresos espontaneos,2015-07-01,44,87,44,87,131
VIACHA,internaciones,ingresos espontaneos,2015-07-01,32,77,32,77,109
VILA VILA,internaciones,ingresos espontaneos,2015-07-01,0,1,0,1,1
VILLA CHARCAS,internaciones,ingresos espontaneos,2015-07-01,0,10,0,10,10
VILLA MONTES,internaciones,ingresos espontaneos,2015-07-01,64,184,64,184,248
VILLA RIVERO,internaciones,ingresos espontaneos,2015-07-01,9,5,9,5,14
VILLA TUNARI,internaciones,ingresos espontaneos,2015-07-01,127,216,127,216,343
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2015-07-01,4,25,4,25,29
VILLAZON,internaciones,ingresos espontaneos,2015-07-01,56,171,56,171,227
VINTO,internaciones,ingresos espontaneos,2015-07-01,50,115,50,115,165
VITICHI,internaciones,ingresos espontaneos,2015-07-01,0,1,0,1,1
WARNES,internaciones,ingresos espontaneos,2015-07-01,41,85,41,85,126
YACO,internaciones,ingresos espontaneos,2015-07-01,0,5,0,5,5
YACUIBA,internaciones,ingresos espontaneos,2015-07-01,323,574,323,574,897
YAMPARAEZ,internaciones,ingresos espontaneos,2015-07-01,0,6,0,6,6
YANACACHI,internaciones,ingresos espontaneos,2015-07-01,0,2,0,2,2
YAPACANI,internaciones,ingresos espontaneos,2015-07-01,51,100,51,100,151
YOTALA,internaciones,ingresos espontaneos,2015-07-01,0,18,0,18,18
ZUDAÑEZ,internaciones,ingresos espontaneos,2015-07-01,5,6,5,6,11
ACACIO,internaciones,ingresos espontaneos,2015-08-01,0,1,0,1,1
ACHACACHI,internaciones,ingresos espontaneos,2015-08-01,37,75,37,75,112
ACHOCALLA,internaciones,ingresos espontaneos,2015-08-01,0,4,0,4,4
AIQUILE,internaciones,ingresos espontaneos,2015-08-01,26,75,26,75,101
ALALAY,internaciones,ingresos espontaneos,2015-08-01,1,0,1,0,1
ALCALA,internaciones,ingresos espontaneos,2015-08-01,0,2,0,2,2
ALTO BENI,internaciones,ingresos espontaneos,2015-08-01,0,8,0,8,8
ANCORAIMES,internaciones,ingresos espontaneos,2015-08-01,0,3,0,3,3
ANZALDO,internaciones,ingresos espontaneos,2015-08-01,3,2,3,2,5
APOLO,internaciones,ingresos espontaneos,2015-08-01,3,17,3,17,20
ARAMPAMPA,internaciones,ingresos espontaneos,2015-08-01,1,1,1,1,2
ARBIETO,internaciones,ingresos espontaneos,2015-08-01,0,15,0,15,15
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2015-08-01,97,176,97,176,273
ATOCHA,internaciones,ingresos espontaneos,2015-08-01,25,25,25,25,50
AUCAPATA,internaciones,ingresos espontaneos,2015-08-01,0,1,0,1,1
AYATA,internaciones,ingresos espontaneos,2015-08-01,1,1,1,1,2
AYO AYO,internaciones,ingresos espontaneos,2015-08-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2015-08-01,20,41,20,41,61
AZURDUY,internaciones,ingresos espontaneos,2015-08-01,5,13,5,13,18
BATALLAS,internaciones,ingresos espontaneos,2015-08-01,9,4,9,4,13
BAURES,internaciones,ingresos espontaneos,2015-08-01,12,15,12,15,27
BELLA FLOR,internaciones,ingresos espontaneos,2015-08-01,0,1,0,1,1
BERMEJO,internaciones,ingresos espontaneos,2015-08-01,116,212,116,212,328
BETANZOS,internaciones,ingresos espontaneos,2015-08-01,2,32,2,32,34
BOLIVAR,internaciones,ingresos espontaneos,2015-08-01,1,2,1,2,3
BOYUIBE,internaciones,ingresos espontaneos,2015-08-01,13,31,13,31,44
BUENA VISTA,internaciones,ingresos espontaneos,2015-08-01,10,9,10,9,19
CABEZAS,internaciones,ingresos espontaneos,2015-08-01,3,10,3,10,13
CAIROMA,internaciones,ingresos espontaneos,2015-08-01,1,8,1,8,9
"CAIZA ""D""",internaciones,ingresos espontaneos,2015-08-01,0,2,0,2,2
CAJUATA,internaciones,ingresos espontaneos,2015-08-01,1,10,1,10,11
CALAMARCA,internaciones,ingresos espontaneos,2015-08-01,0,5,0,5,5
CAMARGO,internaciones,ingresos espontaneos,2015-08-01,65,110,65,110,175
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2015-08-01,0,3,0,3,3
CAMIRI,internaciones,ingresos espontaneos,2015-08-01,175,307,175,307,482
CAPINOTA,internaciones,ingresos espontaneos,2015-08-01,5,34,5,34,39
CARACOLLO,internaciones,ingresos espontaneos,2015-08-01,2,32,2,32,34
CARANAVI,internaciones,ingresos espontaneos,2015-08-01,44,153,44,153,197
CARAPARI,internaciones,ingresos espontaneos,2015-08-01,6,6,6,6,12
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2015-08-01,21,22,21,22,43
CATACORA,internaciones,ingresos espontaneos,2015-08-01,0,1,0,1,1
CHALLAPATA,internaciones,ingresos espontaneos,2015-08-01,26,104,26,104,130
