,group,variable,month,INGRESOS ESPONTÁNEOS CANTIDAD,INGRESOS ESPONTÁNEOS CANTIDAD,TOTALES,TOTALES,TOTALES
MOJINETE,internaciones,ingresos espontaneos,2018-10-01,0,1,0,1,1
MOJOCOYA,internaciones,ingresos espontaneos,2018-10-01,1,4,1,4,5
MONTEAGUDO,internaciones,ingresos espontaneos,2018-10-01,62,100,62,100,162
MONTERO,internaciones,ingresos espontaneos,2018-10-01,362,574,362,574,936
MOROCHATA,internaciones,ingresos espontaneos,2018-10-01,0,8,0,8,8
NACEBE (SANTA ROSA DEL ABUNA),internaciones,ingresos espontaneos,2018-10-01,0,1,0,1,1
OCURI,internaciones,ingresos espontaneos,2018-10-01,2,5,2,5,7
OKINAWA,internaciones,ingresos espontaneos,2018-10-01,1,3,1,3,4
OMEREQUE,internaciones,ingresos espontaneos,2018-10-01,2,16,2,16,18
ORURO,internaciones,ingresos espontaneos,2018-10-01,1033,1637,1033,1637,2670
PADILLA,internaciones,ingresos espontaneos,2018-10-01,35,77,35,77,112
PAILON,internaciones,ingresos espontaneos,2018-10-01,84,134,84,134,218
PALCA,internaciones,ingresos espontaneos,2018-10-01,0,1,0,1,1
PALOS BLANCOS,internaciones,ingresos espontaneos,2018-10-01,9,42,9,42,51
PAMPA GRANDE,internaciones,ingresos espontaneos,2018-10-01,0,20,0,20,20
PASORAPA,internaciones,ingresos espontaneos,2018-10-01,1,0,1,0,1
PATACAMAYA,internaciones,ingresos espontaneos,2018-10-01,4,52,4,52,56
POCOATA,internaciones,ingresos espontaneos,2018-10-01,0,7,0,7,7
POCONA,internaciones,ingresos espontaneos,2018-10-01,0,9,0,9,9
POJO (CBBA),internaciones,ingresos espontaneos,2018-10-01,2,20,2,20,22
POOPO,internaciones,ingresos espontaneos,2018-10-01,0,4,0,4,4
PORCO,internaciones,ingresos espontaneos,2018-10-01,0,12,0,12,12
POROMA,internaciones,ingresos espontaneos,2018-10-01,0,3,0,3,3
PORONGO,internaciones,ingresos espontaneos,2018-10-01,12,13,12,13,25
PORTACHUELO,internaciones,ingresos espontaneos,2018-10-01,66,125,66,125,191
PORVENIR,internaciones,ingresos espontaneos,2018-10-01,0,3,0,3,3
POSTRER VALLE,internaciones,ingresos espontaneos,2018-10-01,0,3,0,3,3
POTOSI,internaciones,ingresos espontaneos,2018-10-01,669,1469,669,1469,2138
PRESTO,internaciones,ingresos espontaneos,2018-10-01,3,2,3,2,5
PUCARANI,internaciones,ingresos espontaneos,2018-10-01,0,10,0,10,10
PUERTO ACOSTA,internaciones,ingresos espontaneos,2018-10-01,0,1,0,1,1
PUERTO CARABUCO,internaciones,ingresos espontaneos,2018-10-01,0,3,0,3,3
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2018-10-01,0,5,0,5,5
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2018-10-01,12,21,12,21,33
PUERTO RICO,internaciones,ingresos espontaneos,2018-10-01,2,18,2,18,20
PUERTO SILES,internaciones,ingresos espontaneos,2018-10-01,3,2,3,2,5
PUERTO SUAREZ,internaciones,ingresos espontaneos,2018-10-01,53,57,53,57,110
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2018-10-01,82,211,82,211,293
PUNATA,internaciones,ingresos espontaneos,2018-10-01,77,147,77,147,224
QUIABAYA,internaciones,ingresos espontaneos,2018-10-01,0,2,0,2,2
QUILLACOLLO,internaciones,ingresos espontaneos,2018-10-01,28,314,28,314,342
QUIME,internaciones,ingresos espontaneos,2018-10-01,0,5,0,5,5
RAQAYPAMPA(ETA),internaciones,ingresos espontaneos,2018-10-01,0,1,0,1,1
RAVELO,internaciones,ingresos espontaneos,2018-10-01,0,3,0,3,3
REYES,internaciones,ingresos espontaneos,2018-10-01,10,24,10,24,34
RIBERALTA,internaciones,ingresos espontaneos,2018-10-01,161,247,161,247,408
ROBORE,internaciones,ingresos espontaneos,2018-10-01,46,88,46,88,134
RURRENABAQUE,internaciones,ingresos espontaneos,2018-10-01,47,89,47,89,136
SACABA,internaciones,ingresos espontaneos,2018-10-01,121,493,121,493,614
SACABAMBA,internaciones,ingresos espontaneos,2018-10-01,3,3,3,3,6
SACACA,internaciones,ingresos espontaneos,2018-10-01,1,12,1,12,13
SAIPINA,internaciones,ingresos espontaneos,2018-10-01,2,6,2,6,8
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2018-10-01,3,9,3,9,12
SAMAIPATA,internaciones,ingresos espontaneos,2018-10-01,4,17,4,17,21
SAN ANDRES,internaciones,ingresos espontaneos,2018-10-01,1,7,1,7,8
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2018-10-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2018-10-01,11,12,11,12,23
SAN BENITO,internaciones,ingresos espontaneos,2018-10-01,0,8,0,8,8
SAN BORJA,internaciones,ingresos espontaneos,2018-10-01,96,182,96,182,278
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2018-10-01,22,34,22,34,56
SAN IGNACIO,internaciones,ingresos espontaneos,2018-10-01,29,83,29,83,112
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2018-10-01,118,261,118,261,379
SAN JAVIER(STC),internaciones,ingresos espontaneos,2018-10-01,4,43,4,43,47
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2018-10-01,15,17,15,17,32
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2018-10-01,0,5,0,5,5
SAN JULIAN,internaciones,ingresos espontaneos,2018-10-01,115,147,115,147,262
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2018-10-01,0,11,0,11,11
SAN LUCAS,internaciones,ingresos espontaneos,2018-10-01,10,33,10,33,43
SAN MATIAS,internaciones,ingresos espontaneos,2018-10-01,10,42,10,42,52
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2018-10-01,11,22,11,22,33
SAN PEDRO,internaciones,ingresos espontaneos,2018-10-01,17,32,17,32,49
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2018-10-01,1,2,1,2,3
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2018-10-01,0,1,0,1,1
SAN RAFAEL,internaciones,ingresos espontaneos,2018-10-01,7,18,7,18,25
SAN RAMON BENI,internaciones,ingresos espontaneos,2018-10-01,4,19,4,19,23
SAN RAMON SCZ,internaciones,ingresos espontaneos,2018-10-01,14,43,14,43,57
SANTA ANA,internaciones,ingresos espontaneos,2018-10-01,37,110,37,110,147
SANTA CRUZ DE LA SIERRA,internaciones,ingresos espontaneos,2018-10-01,4127,6738,4127,6738,10865
SANTA ROSA,internaciones,ingresos espontaneos,2018-10-01,11,46,11,46,57
SANTA ROSA DEL SARA,internaciones,ingresos espontaneos,2018-10-01,20,35,20,35,55
SANTIAGO DE HUARI,internaciones,ingresos espontaneos,2018-10-01,0,1,0,1,1
SANTIAGO DE HUATA,internaciones,ingresos espontaneos,2018-10-01,0,1,0,1,1
SANTIAGO DE MACHACA,internaciones,ingresos espontaneos,2018-10-01,0,2,0,2,2
SANTIVAÑES,internaciones,ingresos espontaneos,2018-10-01,0,2,0,2,2
SAPAHAQUI,internaciones,ingresos espontaneos,2018-10-01,0,2,0,2,2
SENA,internaciones,ingresos espontaneos,2018-10-01,2,6,2,6,8
SHINAOTA,internaciones,ingresos espontaneos,2018-10-01,14,45,14,45,59
SICA SICA (VILLA AROMA),internaciones,ingresos espontaneos,2018-10-01,0,8,0,8,8
SIPE SIPE,internaciones,ingresos espontaneos,2018-10-01,0,33,0,33,33
SOPACHUY,internaciones,ingresos espontaneos,2018-10-01,5,17,5,17,22
SORACACHI,internaciones,ingresos espontaneos,2018-10-01,0,3,0,3,3
SORATA,internaciones,ingresos espontaneos,2018-10-01,1,12,1,12,13
SUCRE,internaciones,ingresos espontaneos,2018-10-01,1145,2096,1145,2096,3241
TACACHI,internaciones,ingresos espontaneos,2018-10-01,0,1,0,1,1
TACACOMA,internaciones,ingresos espontaneos,2018-10-01,0,1,0,1,1
TACOPAYA,internaciones,ingresos espontaneos,2018-10-01,2,6,2,6,8
TAHUA,internaciones,ingresos espontaneos,2018-10-01,0,1,0,1,1
TAPACARI,internaciones,ingresos espontaneos,2018-10-01,0,4,0,4,4
TARABUCO,internaciones,ingresos espontaneos,2018-10-01,38,49,38,49,87
TARACO,internaciones,ingresos espontaneos,2018-10-01,0,2,0,2,2
TARIJA,internaciones,ingresos espontaneos,2018-10-01,664,1500,664,1500,2164
TARVITA,internaciones,ingresos espontaneos,2018-10-01,6,28,6,28,34
TEOPONTE,internaciones,ingresos espontaneos,2018-10-01,0,10,0,10,10
TIAWANACU,internaciones,ingresos espontaneos,2018-10-01,0,1,0,1,1
TIPUANI,internaciones,ingresos espontaneos,2018-10-01,2,10,2,10,12
TIQUIPAYA,internaciones,ingresos espontaneos,2018-10-01,40,221,40,221,261
TIRAQUE (CBBA),internaciones,ingresos espontaneos,2018-10-01,0,23,0,23,23
TOCO,internaciones,ingresos espontaneos,2018-10-01,0,3,0,3,3
TOLATA,internaciones,ingresos espontaneos,2018-10-01,0,1,0,1,1
TOLEDO,internaciones,ingresos espontaneos,2018-10-01,0,1,0,1,1
TOMINA,internaciones,ingresos espontaneos,2018-10-01,0,9,0,9,9
TORO TORO,internaciones,ingresos espontaneos,2018-10-01,0,8,0,8,8
TOTORA(CBBA),internaciones,ingresos espontaneos,2018-10-01,7,35,7,35,42
TOTORA(ORR),internaciones,ingresos espontaneos,2018-10-01,0,1,0,1,1
TRIGAL,internaciones,ingresos espontaneos,2018-10-01,4,1,4,1,5
TRINIDAD,internaciones,ingresos espontaneos,2018-10-01,415,878,415,878,1293
TUPIZA,internaciones,ingresos espontaneos,2018-10-01,90,117,90,117,207
UMALA,internaciones,ingresos espontaneos,2018-10-01,0,1,0,1,1
UNCIA,internaciones,ingresos espontaneos,2018-10-01,3,21,3,21,24
URUBICHA,internaciones,ingresos espontaneos,2018-10-01,9,17,9,17,26
UYUNI,internaciones,ingresos espontaneos,2018-10-01,50,121,50,121,171
VACAS,internaciones,ingresos espontaneos,2018-10-01,0,7,0,7,7
VALLEGRANDE,internaciones,ingresos espontaneos,2018-10-01,30,138,30,138,168
VIACHA,internaciones,ingresos espontaneos,2018-10-01,30,110,30,110,140
VILA VILA,internaciones,ingresos espontaneos,2018-10-01,0,3,0,3,3
VILLA CHARCAS,internaciones,ingresos espontaneos,2018-10-01,0,10,0,10,10
VILLA MONTES,internaciones,ingresos espontaneos,2018-10-01,46,154,46,154,200
VILLA RIVERO,internaciones,ingresos espontaneos,2018-10-01,0,3,0,3,3
VILLA TUNARI,internaciones,ingresos espontaneos,2018-10-01,108,240,108,240,348
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos espontaneos,2018-10-01,18,21,18,21,39
VILLAZON,internaciones,ingresos espontaneos,2018-10-01,54,168,54,168,222
VINTO,internaciones,ingresos espontaneos,2018-10-01,23,78,23,78,101
WALDO BALLIVIAN,internaciones,ingresos espontaneos,2018-10-01,0,1,0,1,1
WARNES,internaciones,ingresos espontaneos,2018-10-01,39,112,39,112,151
YACUIBA,internaciones,ingresos espontaneos,2018-10-01,256,579,256,579,835
YAMPARAEZ,internaciones,ingresos espontaneos,2018-10-01,0,5,0,5,5
YANACACHI,internaciones,ingresos espontaneos,2018-10-01,0,1,0,1,1
YAPACANI,internaciones,ingresos espontaneos,2018-10-01,118,277,118,277,395
YOTALA,internaciones,ingresos espontaneos,2018-10-01,2,5,2,5,7
ZUDAÑEZ,internaciones,ingresos espontaneos,2018-10-01,6,20,6,20,26
ACACIO,internaciones,ingresos espontaneos,2018-11-01,0,2,0,2,2
ACHACACHI,internaciones,ingresos espontaneos,2018-11-01,4,42,4,42,46
ACHOCALLA,internaciones,ingresos espontaneos,2018-11-01,0,3,0,3,3
AIQUILE,internaciones,ingresos espontaneos,2018-11-01,26,48,26,48,74
ALCALA,internaciones,ingresos espontaneos,2018-11-01,0,1,0,1,1
ALTO BENI,internaciones,ingresos espontaneos,2018-11-01,0,4,0,4,4
ANCORAIMES,internaciones,ingresos espontaneos,2018-11-01,0,2,0,2,2
ANTEQUERA,internaciones,ingresos espontaneos,2018-11-01,0,1,0,1,1
ANZALDO,internaciones,ingresos espontaneos,2018-11-01,8,10,8,10,18
APOLO,internaciones,ingresos espontaneos,2018-11-01,1,14,1,14,15
ARANI,internaciones,ingresos espontaneos,2018-11-01,0,4,0,4,4
ARBIETO,internaciones,ingresos espontaneos,2018-11-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos espontaneos,2018-11-01,39,120,39,120,159
ATOCHA,internaciones,ingresos espontaneos,2018-11-01,72,97,72,97,169
AYATA,internaciones,ingresos espontaneos,2018-11-01,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos espontaneos,2018-11-01,7,29,7,29,36
AZURDUY,internaciones,ingresos espontaneos,2018-11-01,5,21,5,21,26
BATALLAS,internaciones,ingresos espontaneos,2018-11-01,0,5,0,5,5
BAURES,internaciones,ingresos espontaneos,2018-11-01,6,11,6,11,17
BELLA FLOR,internaciones,ingresos espontaneos,2018-11-01,0,3,0,3,3
BERMEJO,internaciones,ingresos espontaneos,2018-11-01,77,187,77,187,264
BETANZOS,internaciones,ingresos espontaneos,2018-11-01,0,16,0,16,16
BOYUIBE,internaciones,ingresos espontaneos,2018-11-01,10,17,10,17,27
BUENA VISTA,internaciones,ingresos espontaneos,2018-11-01,32,45,32,45,77
CABEZAS,internaciones,ingresos espontaneos,2018-11-01,19,5,19,5,24
CAIROMA,internaciones,ingresos espontaneos,2018-11-01,0,2,0,2,2
CAJUATA,internaciones,ingresos espontaneos,2018-11-01,0,18,0,18,18
CALAMARCA,internaciones,ingresos espontaneos,2018-11-01,0,3,0,3,3
CAMARGO,internaciones,ingresos espontaneos,2018-11-01,28,61,28,61,89
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos espontaneos,2018-11-01,0,1,0,1,1
CAMIRI,internaciones,ingresos espontaneos,2018-11-01,193,333,193,333,526
CAPINOTA,internaciones,ingresos espontaneos,2018-11-01,9,43,9,43,52
CAQUIAVIRI,internaciones,ingresos espontaneos,2018-11-01,0,1,0,1,1
CARACOLLO,internaciones,ingresos espontaneos,2018-11-01,0,18,0,18,18
CARANAVI,internaciones,ingresos espontaneos,2018-11-01,23,74,23,74,97
CARAPARI,internaciones,ingresos espontaneos,2018-11-01,0,4,0,4,4
CARMEN RIVERO TORREZ,internaciones,ingresos espontaneos,2018-11-01,8,18,8,18,26
CATACORA,internaciones,ingresos espontaneos,2018-11-01,0,1,0,1,1
CHALLAPATA,internaciones,ingresos espontaneos,2018-11-01,25,104,25,104,129
CHAQUI,internaciones,ingresos espontaneos,2018-11-01,0,3,0,3,3
CHARAGUA,internaciones,ingresos espontaneos,2018-11-01,39,95,39,95,134
CHAYANTA,internaciones,ingresos espontaneos,2018-11-01,1,5,1,5,6
CHIMORE,internaciones,ingresos espontaneos,2018-11-01,10,32,10,32,42
CHUA COCANI,internaciones,ingresos espontaneos,2018-11-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos espontaneos,2018-11-01,58,81,58,81,139
CHUMA,internaciones,ingresos espontaneos,2018-11-01,1,4,1,4,5
CKOCHAS,internaciones,ingresos espontaneos,2018-11-01,1,6,1,6,7
CLIZA,internaciones,ingresos espontaneos,2018-11-01,11,46,11,46,57
COBIJA,internaciones,ingresos espontaneos,2018-11-01,168,275,168,275,443
COCAPATA,internaciones,ingresos espontaneos,2018-11-01,0,4,0,4,4
COCHABAMBA,internaciones,ingresos espontaneos,2018-11-01,3274,5110,3274,5110,8384
COLCAPIRHUA,internaciones,ingresos espontaneos,2018-11-01,41,134,41,134,175
"COLCHA ""K""",internaciones,ingresos espontaneos,2018-11-01,0,1,0,1,1
COLLANA,internaciones,ingresos espontaneos,2018-11-01,0,2,0,2,2
COLOMI,internaciones,ingresos espontaneos,2018-11-01,0,19,0,19,19
COLPA BELGICA,internaciones,ingresos espontaneos,2018-11-01,7,13,7,13,20
COLQUECHACA,internaciones,ingresos espontaneos,2018-11-01,1,8,1,8,9
COLQUENCHA,internaciones,ingresos espontaneos,2018-11-01,0,4,0,4,4
COLQUIRI,internaciones,ingresos espontaneos,2018-11-01,0,5,0,5,5
COMARAPA,internaciones,ingresos espontaneos,2018-11-01,9,76,9,76,85
CONCEPCION,internaciones,ingresos espontaneos,2018-11-01,14,56,14,56,70
COPACABANA,internaciones,ingresos espontaneos,2018-11-01,0,4,0,4,4
CORIPATA,internaciones,ingresos espontaneos,2018-11-01,0,7,0,7,7
CORO CORO,internaciones,ingresos espontaneos,2018-11-01,0,1,0,1,1
COROICO,internaciones,ingresos espontaneos,2018-11-01,32,46,32,46,78
COTAGAITA,internaciones,ingresos espontaneos,2018-11-01,10,19,10,19,29
COTOCA,internaciones,ingresos espontaneos,2018-11-01,30,103,30,103,133
CUATRO CAÑADAS,internaciones,ingresos espontaneos,2018-11-01,23,32,23,32,55
CUEVO,internaciones,ingresos espontaneos,2018-11-01,3,6,3,6,9
CULPINA,internaciones,ingresos espontaneos,2018-11-01,13,49,13,49,62
CURAHUARA DE CARANGAS,internaciones,ingresos espontaneos,2018-11-01,1,0,1,0,1
DESAGUADERO,internaciones,ingresos espontaneos,2018-11-01,0,2,0,2,2
EL ALTO,internaciones,ingresos espontaneos,2018-11-01,824,2300,824,2300,3124
EL PUENTE(STC),internaciones,ingresos espontaneos,2018-11-01,21,18,21,18,39
EL TORNO,internaciones,ingresos espontaneos,2018-11-01,199,381,199,381,580
EL VILLAR,internaciones,ingresos espontaneos,2018-11-01,0,1,0,1,1
ENTRE RIOS TRJ,internaciones,ingresos espontaneos,2018-11-01,4,32,4,32,36
ENTRE RIOS CBBA,internaciones,ingresos espontaneos,2018-11-01,3,33,3,33,36
ESCOMA,internaciones,ingresos espontaneos,2018-11-01,0,12,0,12,12
EUCALIPTUS,internaciones,ingresos espontaneos,2018-11-01,0,2,0,2,2
EXALTACION,internaciones,ingresos espontaneos,2018-11-01,0,7,0,7,7
FERNANDEZ ALONSO,internaciones,ingresos espontaneos,2018-11-01,19,26,19,26,45
FILADELFIA,internaciones,ingresos espontaneos,2018-11-01,5,5,5,5,10
GENERAL SAAVEDRA,internaciones,ingresos espontaneos,2018-11-01,7,23,7,23,30
GUANAY,internaciones,ingresos espontaneos,2018-11-01,0,21,0,21,21
GUAYARAMERIN,internaciones,ingresos espontaneos,2018-11-01,121,266,121,266,387
GUTIERREZ,internaciones,ingresos espontaneos,2018-11-01,10,37,10,37,47
HUACARETA,internaciones,ingresos espontaneos,2018-11-01,3,4,3,4,7
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos espontaneos,2018-11-01,1,2,1,2,3
HUACHACALLA,internaciones,ingresos espontaneos,2018-11-01,0,1,0,1,1
HUANUNI,internaciones,ingresos espontaneos,2018-11-01,67,116,67,116,183
HUARACAJE,internaciones,ingresos espontaneos,2018-11-01,4,6,4,6,10
HUARINA,internaciones,ingresos espontaneos,2018-11-01,0,3,0,3,3
HUATAJATA,internaciones,ingresos espontaneos,2018-11-01,0,1,0,1,1
ICHOCA,internaciones,ingresos espontaneos,2018-11-01,0,3,0,3,3
ICLA,internaciones,ingresos espontaneos,2018-11-01,0,4,0,4,4
INCAHUASI,internaciones,ingresos espontaneos,2018-11-01,1,11,1,11,12
INQUISIVI,internaciones,ingresos espontaneos,2018-11-01,0,3,0,3,3
IRUPANA (VILLA DE LANZA),internaciones,ingresos espontaneos,2018-11-01,4,20,4,20,24
IXIAMAS,internaciones,ingresos espontaneos,2018-11-01,1,16,1,16,17
JESUS DE MACHACA,internaciones,ingresos espontaneos,2018-11-01,0,2,0,2,2
LA ASUNTA,internaciones,ingresos espontaneos,2018-11-01,6,46,6,46,52
LA GUARDIA,internaciones,ingresos espontaneos,2018-11-01,35,122,35,122,157
LA PAZ,internaciones,ingresos espontaneos,2018-11-01,2207,4327,2207,4327,6534
LAGUNILLAS,internaciones,ingresos espontaneos,2018-11-01,1,3,1,3,4
LAJA,internaciones,ingresos espontaneos,2018-11-01,0,3,0,3,3
LAS CARRERAS,internaciones,ingresos espontaneos,2018-11-01,0,1,0,1,1
LLALLAGUA,internaciones,ingresos espontaneos,2018-11-01,95,200,95,200,295
LLICA,internaciones,ingresos espontaneos,2018-11-01,0,1,0,1,1
LORETO,internaciones,ingresos espontaneos,2018-11-01,3,0,3,0,3
LURIBAY,internaciones,ingresos espontaneos,2018-11-01,0,2,0,2,2
MACHARETI,internaciones,ingresos espontaneos,2018-11-01,3,9,3,9,12
MAGDALENA,internaciones,ingresos espontaneos,2018-11-01,27,62,27,62,89
MAIRANA,internaciones,ingresos espontaneos,2018-11-01,4,29,4,29,33
MAPIRI,internaciones,ingresos espontaneos,2018-11-01,2,28,2,28,30
MECAPACA,internaciones,ingresos espontaneos,2018-11-01,0,4,0,4,4
MINEROS,internaciones,ingresos espontaneos,2018-11-01,12,22,12,22,34
MIZQUE,internaciones,ingresos espontaneos,2018-11-01,7,40,7,40,47
MOJOCOYA,internaciones,ingresos espontaneos,2018-11-01,0,8,0,8,8
MONTEAGUDO,internaciones,ingresos espontaneos,2018-11-01,42,110,42,110,152
MONTERO,internaciones,ingresos espontaneos,2018-11-01,328,410,328,410,738
MOROCHATA,internaciones,ingresos espontaneos,2018-11-01,1,11,1,11,12
OCURI,internaciones,ingresos espontaneos,2018-11-01,0,7,0,7,7
OKINAWA,internaciones,ingresos espontaneos,2018-11-01,1,3,1,3,4
OMEREQUE,internaciones,ingresos espontaneos,2018-11-01,8,5,8,5,13
ORURO,internaciones,ingresos espontaneos,2018-11-01,1135,1819,1135,1819,2954
PADILLA,internaciones,ingresos espontaneos,2018-11-01,48,60,48,60,108
PAILON,internaciones,ingresos espontaneos,2018-11-01,35,106,35,106,141
PALOS BLANCOS,internaciones,ingresos espontaneos,2018-11-01,11,34,11,34,45
PAMPA GRANDE,internaciones,ingresos espontaneos,2018-11-01,1,9,1,9,10
PAPEL PAMPA,internaciones,ingresos espontaneos,2018-11-01,0,3,0,3,3
PASORAPA,internaciones,ingresos espontaneos,2018-11-01,0,4,0,4,4
PATACAMAYA,internaciones,ingresos espontaneos,2018-11-01,6,49,6,49,55
POCOATA,internaciones,ingresos espontaneos,2018-11-01,0,6,0,6,6
POCONA,internaciones,ingresos espontaneos,2018-11-01,2,6,2,6,8
POJO (CBBA),internaciones,ingresos espontaneos,2018-11-01,5,15,5,15,20
POOPO,internaciones,ingresos espontaneos,2018-11-01,0,2,0,2,2
PORCO,internaciones,ingresos espontaneos,2018-11-01,0,17,0,17,17
POROMA,internaciones,ingresos espontaneos,2018-11-01,0,3,0,3,3
PORONGO,internaciones,ingresos espontaneos,2018-11-01,3,11,3,11,14
PORTACHUELO,internaciones,ingresos espontaneos,2018-11-01,50,106,50,106,156
PORVENIR,internaciones,ingresos espontaneos,2018-11-01,5,7,5,7,12
POSTRER VALLE,internaciones,ingresos espontaneos,2018-11-01,3,3,3,3,6
POTOSI,internaciones,ingresos espontaneos,2018-11-01,721,1472,721,1472,2193
PRESTO,internaciones,ingresos espontaneos,2018-11-01,3,4,3,4,7
PUCARANI,internaciones,ingresos espontaneos,2018-11-01,0,10,0,10,10
PUERTO ACOSTA,internaciones,ingresos espontaneos,2018-11-01,0,4,0,4,4
PUERTO CARABUCO,internaciones,ingresos espontaneos,2018-11-01,0,3,0,3,3
PUERTO GONZALO MORENO,internaciones,ingresos espontaneos,2018-11-01,0,4,0,4,4
PUERTO QUIJARRO,internaciones,ingresos espontaneos,2018-11-01,18,17,18,17,35
PUERTO RICO,internaciones,ingresos espontaneos,2018-11-01,3,16,3,16,19
PUERTO SILES,internaciones,ingresos espontaneos,2018-11-01,1,1,1,1,2
PUERTO SUAREZ,internaciones,ingresos espontaneos,2018-11-01,42,90,42,90,132
PUERTO VILLARROEL,internaciones,ingresos espontaneos,2018-11-01,73,190,73,190,263
PUNA,internaciones,ingresos espontaneos,2018-11-01,0,5,0,5,5
PUNATA,internaciones,ingresos espontaneos,2018-11-01,50,146,50,146,196
QUIABAYA,internaciones,ingresos espontaneos,2018-11-01,0,2,0,2,2
QUILLACOLLO,internaciones,ingresos espontaneos,2018-11-01,29,311,29,311,340
QUIME,internaciones,ingresos espontaneos,2018-11-01,0,5,0,5,5
QUIRUSILLAS,internaciones,ingresos espontaneos,2018-11-01,0,2,0,2,2
RAQAYPAMPA(ETA),internaciones,ingresos espontaneos,2018-11-01,0,6,0,6,6
RAVELO,internaciones,ingresos espontaneos,2018-11-01,0,4,0,4,4
REYES,internaciones,ingresos espontaneos,2018-11-01,10,34,10,34,44
RIBERALTA,internaciones,ingresos espontaneos,2018-11-01,230,507,230,507,737
ROBORE,internaciones,ingresos espontaneos,2018-11-01,27,65,27,65,92
RURRENABAQUE,internaciones,ingresos espontaneos,2018-11-01,38,48,38,48,86
SACABA,internaciones,ingresos espontaneos,2018-11-01,110,410,110,410,520
SACABAMBA,internaciones,ingresos espontaneos,2018-11-01,1,5,1,5,6
SACACA,internaciones,ingresos espontaneos,2018-11-01,1,9,1,9,10
SAIPINA,internaciones,ingresos espontaneos,2018-11-01,1,7,1,7,8
SALINAS DE GARCI MENDOZA,internaciones,ingresos espontaneos,2018-11-01,0,10,0,10,10
SAMAIPATA,internaciones,ingresos espontaneos,2018-11-01,0,7,0,7,7
SAN ANDRES,internaciones,ingresos espontaneos,2018-11-01,0,3,0,3,3
SAN ANDRES DE MACHACA,internaciones,ingresos espontaneos,2018-11-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,internaciones,ingresos espontaneos,2018-11-01,7,4,7,4,11
SAN BENITO,internaciones,ingresos espontaneos,2018-11-01,0,9,0,9,9
SAN BORJA,internaciones,ingresos espontaneos,2018-11-01,37,126,37,126,163
SAN BUENA VENTURA,internaciones,ingresos espontaneos,2018-11-01,13,28,13,28,41
SAN CARLOS,internaciones,ingresos espontaneos,2018-11-01,0,6,0,6,6
SAN IGNACIO,internaciones,ingresos espontaneos,2018-11-01,5,51,5,51,56
SAN IGNACIO DE VELASCO,internaciones,ingresos espontaneos,2018-11-01,112,289,112,289,401
SAN JAVIER(BNI),internaciones,ingresos espontaneos,2018-11-01,2,0,2,0,2
SAN JAVIER(STC),internaciones,ingresos espontaneos,2018-11-01,5,36,5,36,41
SAN JOAQUIN,internaciones,ingresos espontaneos,2018-11-01,6,7,6,7,13
SAN JOSE DE CHIQUITOS,internaciones,ingresos espontaneos,2018-11-01,74,188,74,188,262
SAN JUAN DE YAPACANI,internaciones,ingresos espontaneos,2018-11-01,0,5,0,5,5
SAN JULIAN,internaciones,ingresos espontaneos,2018-11-01,105,182,105,182,287
SAN LORENZO(TJA),internaciones,ingresos espontaneos,2018-11-01,0,3,0,3,3
SAN LUCAS,internaciones,ingresos espontaneos,2018-11-01,13,33,13,33,46
SAN MATIAS,internaciones,ingresos espontaneos,2018-11-01,8,26,8,26,34
SAN MIGUEL DE VELASCO,internaciones,ingresos espontaneos,2018-11-01,9,23,9,23,32
SAN PEDRO,internaciones,ingresos espontaneos,2018-11-01,6,31,6,31,37
SAN PEDRO DE BUENA VISTA,internaciones,ingresos espontaneos,2018-11-01,1,9,1,9,10
SAN PEDRO DE CURAHUARA,internaciones,ingresos espontaneos,2018-11-01,0,2,0,2,2
SAN PEDRO DE TIQUINA,internaciones,ingresos espontaneos,2018-11-01,0,1,0,1,1
SAN RAFAEL,internaciones,ingresos espontaneos,2018-11-01,2,18,2,18,20
SAN RAMON BENI,internaciones,ingresos espontaneos,2018-11-01,5,8,5,8,13
