municipality,group,variable,month,Niñas(os) de 1 año con 1ra. dosis de vitamina A,TOTAL
TAHUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,3,3
TAPACARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,31,31
TARABUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,24,24
TARACO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,5,5
TARATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,20,20
TARIJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,286,286
TARVITA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,20,20
TEOPONTE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,12,12
TIAWANACU,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,13,13
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,38,38
TIPUANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,14,14
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,94,94
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,35,35
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,3,3
TOCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,13,13
TOLATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,10,10
TOLEDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,5,5
TOMAVE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,38,38
TOMINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,14,14
TORO TORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,14,14
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,30,30
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,9,9
TRIGAL,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,2,2
TRINIDAD,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,115,115
TUPIZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,68,68
TURCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,7,7
UMALA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,13,13
UNCIA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,19,19
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,24,24
URUBICHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,14,14
UYUNI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,31,31
VACAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,11,11
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,15,15
VIACHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,115,115
VILA VILA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,8,8
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,21,21
VILLA MONTES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,85,85
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,5,5
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,13,13
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,8,8
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,165,165
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,8,8
VILLAZON,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,74,74
VINTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,85,85
VITICHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,15,15
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,2,2
WARNES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,249,249
YACO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,6,6
YACUIBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,142,142
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,7,7
YANACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,5,5
YAPACANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,79,79
YOCALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,17,17
YOTALA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,3,3
YUNCHARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,7,7
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-09-01,9,9
ACACIO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,2,2
ACHACACHI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,55,55
ACHOCALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,28,28
AIQUILE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,31,31
ALALAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,3,3
ALCALA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,4,4
ALTO BENI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,14,14
ANCORAIMES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,17,17
ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,5,5
ANTEQUERA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,2,2
ANZALDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,2,2
APOLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,24,24
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,12,12
ARANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,19,19
ARBIETO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,39,39
ARQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,22,22
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,105,105
ATOCHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,8,8
AUCAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,5,5
AYATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,9,9
AYO AYO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,42,42
AZURDUY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,12,12
BATALLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,20,20
BAURES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,16,16
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,3,3
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,1,1
BELLA FLOR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,9,9
BERMEJO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,68,68
BETANZOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,28,28
BOLIVAR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,12,12
BOLPEBRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,1,1
BOYUIBE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,9,9
BUENA VISTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,23,23
CABEZAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,67,67
CAIROMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,21,21
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,13,13
CAJUATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,14,14
CALACOTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,3,3
CALAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,14,14
CAMARGO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,19,19
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,1,1
CAMIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,68,68
CAPINOTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,43,43
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,17,17
CARACOLLO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,20,20
CARANAVI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,81,81
CARANGAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,1,1
CARAPARI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,24,24
CARIPUYO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,9,9
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,13,13
CATACORA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,1,1
CHACARILLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,1,1
CHALLAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,49,49
CHAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,9,9
CHARAGUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,64,64
CHARAÑA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,2,2
CHAYANTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,14,14
CHIMORE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,52,52
CHIPAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,3,3
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,2,2
CHUA COCANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,4,4
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,26,26
CHUMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,9,9
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,13,13
CKOCHAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,28,28
CLIZA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,30,30
COBIJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,130,130
COCAPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,32,32
COCHABAMBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,801,801
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,134,134
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,18,18
COLLANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,1,1
COLOMI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,54,54
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,6,6
COLQUECHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,50,50
COLQUENCHA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,15,15
COLQUIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,26,26
COMANCHE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,2,2
COMARAPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,46,46
COMBAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,6,6
CONCEPCION,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,47,47
COPACABANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,25,25
CORIPATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,36,36
CORO CORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,8,8
COROICO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,23,23
CORQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,3,3
COTAGAITA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,23,23
COTOCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,117,117
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,42,42
CUEVO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,7,7
CULPINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,22,22
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,6,6
CURVA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,4,4
DESAGUADERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,7,7
EL ALTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,1515,1515
EL CHORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,6,6
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,12,12
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,9,9
EL TORNO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,60,60
EL VILLAR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,5,5
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,31,31
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,51,51
ESCOMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,4,4
ESMERALDA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,1,1
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,3,3
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,4,4
EXALTACION,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,4,4
FERNANDEZ ALONSO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,31,31
FILADELFIA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,9,9
GENERAL SAAVEDRA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,31,31
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,8,8
GUANAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,32,32
GUAQUI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,17,17
GUAYARAMERIN,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,65,65
GUTIERREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,34,34
HUACARETA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,13,13
HUACAYA (VILLA DE HUACAYA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,4,4
HUANUNI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,39,39
HUARACAJE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,12,12
HUARINA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,8,8
HUATAJATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,5,5
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,3,3
HUMANATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,3,3
ICHOCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,3,3
ICLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,8,8
INCAHUASI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,14,14
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,7,7
INQUISIVI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,35,35
IRUPANA (VILLA DE LANZA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,19,19
IXIAMAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,15,15
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,11,11
LA ASUNTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,67,67
LA GUARDIA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,219,219
LA PAZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,992,992
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,18,18
LAJA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,24,24
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,2,2
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,3,3
LLALLAGUA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,92,92
LLICA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,5,5
LORETO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,5,5
LURIBAY,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,23,23
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,7,7
MACHARETI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,15,15
MAGDALENA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,17,17
MAIRANA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,24,24
MALLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,3,3
MAPIRI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,30,30
MECAPACA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,17,17
MINEROS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,32,32
MIZQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,33,33
MOCOMOCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,19,19
MOJOCOYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,14,14
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,34,34
MONTERO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,250,250
MORO MORO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,8,8
MOROCHATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,18,18
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,6,6
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,7,7
OCURI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,26,26
OKINAWA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,9,9
OMEREQUE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,10,10
ORURO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,433,433
PADCAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,28,28
PADILLA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,15,15
PAILON,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,87,87
PALCA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,37,37
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,48,48
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,3,3
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,14,14
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,8,8
PATACAMAYA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,52,52
PAZÑA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,7,7
PELECHUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,17,17
POCOATA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,22,22
POCONA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,19,19
POJO (CBBA),micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,24,24
POOPO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,12,12
PORCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,31,31
POROMA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,14,14
PORONGO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,23,23
PORTACHUELO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,46,46
PORVENIR,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,16,16
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,3,3
POTOSI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,386,386
PRESTO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,8,8
PUCARA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,2,2
PUCARANI,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,62,62
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,15,15
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,15,15
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,13,13
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,8,8
PUERTO QUIJARRO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,12,12
PUERTO RICO,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,15,15
PUERTO SILES,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,3,3
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano con 1ra. dosis de vitamina a,2018-10-01,59,59
