,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO DENTRO DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,0,1,9,7,9,8,17
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,4,2,33,32,37,34,71
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,6,8,74,83,80,91,171
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,32,26,293,291,325,317,642
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,15,22,84,66,99,88,187
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,3,1,32,42,35,43,78
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,55,44,478,391,533,435,968
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,3,1,15,12,18,13,31
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,5,1,44,43,49,44,93
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,1,5,82,103,83,108,191
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,230,220,1328,1321,1558,1541,3099
TACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,1,1,2,3,3,4,7
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,4,2,59,40,63,42,105
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,0,1,34,22,34,23,57
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,7,3,18,31,25,34,59
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,1,0,2,1,3,1,4
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,28,36,113,101,141,137,278
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,2,3,53,48,55,51,106
TARACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,1,1,22,22,23,23,46
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,21,9,73,72,94,81,175
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,574,586,609,618,1183,1204,2387
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,4,4,36,32,40,36,76
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,6,0,60,63,66,63,129
TIAHUANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,6,5,59,72,65,77,142
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,4,4,37,29,41,33,74
TIPUANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,11,12,44,39,55,51,106
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,117,86,252,229,369,315,684
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,15,6,129,131,144,137,281
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,0,1,6,4,6,5,11
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,5,3,42,36,47,39,86
TODOS SANTOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,0,0,1,2,1,2,3
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,19,9,48,33,67,42,109
TOLEDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,2,0,19,22,21,22,43
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,1,0,23,21,24,21,45
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,4,1,19,30,23,31,54
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,5,2,27,33,32,35,67
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,10,13,27,44,37,57,94
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,2,2,12,14,14,16,30
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,1,1,3,7,4,8,12
TRINIDAD,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,106,145,498,439,604,584,1188
TUPIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,37,27,187,170,224,197,421
TURCO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,3,2,17,12,20,14,34
UMALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,1,0,28,29,29,29,58
UNCIA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,13,8,77,97,90,105,195
URIONDO (A. CONCEPCION),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,17,19,68,79,85,98,183
URUBICHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,4,3,56,50,60,53,113
UYUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,70,44,151,177,221,221,442
VACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,4,5,34,44,38,49,87
VALLEGRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,8,14,80,106,88,120,208
VIACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,71,54,372,337,443,391,834
VILA VILA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,2,0,10,14,12,14,26
VILLA CHARCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,8,3,50,45,58,48,106
VILLA MONTES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,42,43,183,164,225,207,432
VILLA NUEVA (LOMA ALTA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,3,3,2,5,5,8,13
VILLA RIVERO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,8,11,61,51,69,62,131
VILLA SERRANO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,6,4,26,35,32,39,71
VILLA TUNARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,148,152,764,735,912,887,1799
VILLA VACA GUZMAN (MUYUPAMPA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,5,4,37,40,42,44,86
VILLAZON,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,43,29,216,206,259,235,494
VINTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,34,40,297,321,331,361,692
VITICHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,7,4,31,34,38,38,76
WALDO BALLIVIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,1,0,16,10,17,10,27
WARNES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,117,116,750,651,867,767,1634
YACO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,1,5,30,22,31,27,58
YACUIBA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,173,151,412,435,585,586,1171
YAMPARAEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,2,5,28,17,30,22,52
YANACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,0,5,16,21,16,26,42
YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,26,27,183,186,209,213,422
YOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,8,2,43,30,51,32,83
YOTALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,7,0,30,13,37,13,50
YUNCHARA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,2,0,9,1,11,1,12
YUNGUYO DE LITORAL,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,0,0,1,1,1,1,2
ZUDAÑEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-04-01,2,1,9,9,11,10,21
ACACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,1,0,17,13,18,13,31
ACHACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,13,22,137,135,150,157,307
ACHOCALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,18,10,161,159,179,169,348
AIQUILE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,24,13,76,72,100,85,185
ALALAY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,1,2,4,8,5,10,15
ALCALA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,4,0,6,2,10,2,12
ALTO BENI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,8,3,63,65,71,68,139
ANCORAIMES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,1,1,51,44,52,45,97
ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,0,1,13,9,13,10,23
ANTEQUERA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,0,2,5,9,5,11,16
ANZALDO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,2,7,35,36,37,43,80
APOLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,13,19,96,84,109,103,212
ARAMPAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,0,0,5,3,5,3,8
ARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,1,1,51,61,52,62,114
ARBIETO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,18,18,195,166,213,184,397
ARQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,4,4,74,68,78,72,150
ASCENCION DE GUARAYOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,48,50,228,211,276,261,537
ATOCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,13,16,44,53,57,69,126
AUCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,10,8,18,25,28,33,61
AYATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,2,2,31,22,33,24,57
AYO AYO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,1,2,40,37,41,39,80
AYOPAYA (V. DE INDEPENDENCIA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,27,16,118,140,145,156,301
AZURDUY,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,5,6,38,33,43,39,82
BATALLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,6,8,101,100,107,108,215
BAURES,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,9,6,32,25,41,31,72
BELEN DE ANDAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,0,1,2,0,2,1,3
BELEN DE URMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,0,0,1,0,1,0,1
BELLA FLOR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,1,4,16,17,17,21,38
BERMEJO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,83,84,74,75,157,159,316
BETANZOS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,10,21,145,113,155,134,289
BOLIVAR,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,14,12,13,20,27,32,59
BOLPEBRA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,1,1,3,8,4,9,13
BOYUIBE,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,4,6,32,23,36,29,65
BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,12,13,92,96,104,109,213
CABEZAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,9,16,119,118,128,134,262
CAIROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,7,5,61,40,68,45,113
"CAIZA ""D""",control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,6,6,50,46,56,52,108
CAJUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,14,17,81,81,95,98,193
CALACOTO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,1,0,5,5,6,5,11
CALAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,2,4,65,84,67,88,155
CAMARGO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,15,8,54,40,69,48,117
CAMATAQUI (C. VILLA ABECIA),control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,3,1,15,9,18,10,28
CAMIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,31,41,152,149,183,190,373
CAPINOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,7,14,223,219,230,233,463
CAQUIAVIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,4,4,48,45,52,49,101
CARACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,12,6,107,92,119,98,217
CARANAVI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,67,62,216,207,283,269,552
CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,0,0,3,0,3,0,3
CARAPARI,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,16,7,73,77,89,84,173
CARIPUYO,control de crecimiento infantil,control del nino(a) menor de 1 ano dentro del establecimiento,2022-05-01,1,1,35,43,36,44,80
