,group,variable,month,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO NUEVO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,CONTROL DEL NIÑO(A) MENOR DE 1 AÑO FUERA DEL ESTABLECIMIENTO REPETIDO,TOTALES,TOTALES,TOTALES
CHOQUE COTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,3,1,3,1,4
CHULUMANI (V. DE LA LIBERTAD),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,1,0,1,0,1
CHUMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,4,2,30,17,34,19,53
CHUQUIHUTA AYLLU JUCUMANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,0,14,15,15,15,30
CKOCHAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,4,5,44,21,48,26,74
CLIZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,11,10,11,10,21
COBIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,2,0,3,1,5,1,6
COCAPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,4,1,61,56,65,57,122
COCHABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,5,1,9,16,14,17,31
COLCAPIRHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,3,1,23,18,26,19,45
"COLCHA ""K""",control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,3,7,6,8,9,17
COLOMI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,0,4,0,4,4
COLPA BELGICA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,0,2,0,2,2
COLQUECHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,4,5,45,29,49,34,83
COLQUENCHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,1,0,0,0,1,1
COLQUIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,5,5,21,25,26,30,56
COMANCHE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,0,1,0,1,1
COMARAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,4,3,4,3,7
COMBAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,0,3,2,4,2,6
CONCEPCION,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,0,35,37,36,37,73
COPACABANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,2,12,6,12,8,20
CORO CORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,2,3,8,10,10,13,23
COROICO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,1,2,1,3,2,5
CORQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,0,1,0,1,1
COTAGAITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,2,9,12,10,14,24
COTOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,3,5,3,5,8
CRUZ DE MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,0,2,0,2,2
CUATRO CAÑADAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,9,3,9,3,12
CUCHUMUELA (V. G. VILLARROEL),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,4,6,4,6,10
CUEVO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,1,3,2,3,3,6
CULPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,2,0,21,20,23,20,43
CURAHUARA DE CARANGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,1,1,1,1,2
CURVA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,2,3,4,7,6,10,16
DESAGUADERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,0,1,0,1,1
EL ALTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,78,63,1094,1106,1172,1169,2341
EL PUENTE(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,1,4,6,5,7,12
EL TORNO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,1,0,0,0,1,1
EL VILLAR,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,1,7,6,7,7,14
ENTRE RIOS TRJ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,2,1,8,10,10,11,21
ENTRE RIOS CBBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,0,1,0,2,0,2
ESCOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,2,1,2,1,3
EUCALIPTUS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,1,0,1,0,1
FERNANDEZ ALONSO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,2,0,6,11,8,11,19
FILADELFIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,1,17,11,17,12,29
GAIOC JATUN AYLLU YURA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,10,7,10,7,17
GRAL. J.J. PEREZ (CHARAZANI),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,7,6,12,8,19,14,33
GUANAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,0,3,0,4,0,4
GUAYARAMERIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,1,0,1,0,1
GUTIERREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,0,3,4,4,4,8
HUACARETA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,6,8,6,8,14
HUACAYA (VILLA DE HUACAYA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,3,2,3,2,5
HUANUNI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,2,15,22,16,24,40
HUARACAJE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,1,0,0,0,1,1
HUARINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,2,3,1,3,3,6
HUAYLLAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,0,3,3,4,3,7
HUMANATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,2,0,8,11,10,11,21
ICHOCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,5,1,12,17,17,18,35
ICLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,1,11,24,12,25,37
INCAHUASI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,5,6,35,38,40,44,84
INGAVI (HUMAITA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,2,0,3,2,5,2,7
INQUISIVI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,6,4,30,33,36,37,73
IRUPANA (VILLA DE LANZA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,6,5,13,11,19,16,35
IXIAMAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,2,1,0,1,2,2,4
JESUS DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,1,6,3,7,4,11
LA ASUNTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,3,1,9,20,12,21,33
LA GUARDIA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,4,7,10,19,14,26,40
LA PAZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,0,6,4,7,4,11
LAGUNILLAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,10,14,10,14,24
LAJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,3,0,1,0,4,4
LAS CARRERAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,0,1,0,1,1
LICOMA PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,0,2,0,2,2
LLALLAGUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,48,26,144,152,192,178,370
LLICA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,1,4,1,4,5
LURIBAY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,4,3,4,3,7
MACHACAMARCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,1,0,1,0,1
MACHARETI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,3,3,3,3,6
MAGDALENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,1,1,1,1,2
MAIRANA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,4,5,4,5,9
MALLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,2,2,8,6,10,8,18
MAPIRI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,5,7,5,7,12
MECAPACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,3,8,9,8,12,20
MINEROS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,9,2,9,2,11
MIZQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,4,1,12,11,16,12,28
MOCOMOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,7,6,16,18,23,24,47
MOJOCOYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,2,7,5,8,7,15
MONTEAGUDO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,0,5,3,6,3,9
MONTERO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,1,4,6,4,7,11
MORO MORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,2,2,2,2,4
MOROCHATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,12,14,12,14,26
NACEBE (SANTA ROSA DEL ABUNA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,3,2,3,2,5
OCURI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,5,4,44,31,49,35,84
OMEREQUE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,4,8,4,8,12
ORURO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,8,5,50,40,58,45,103
PADCAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,1,2,1,2,2,4
PADILLA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,7,4,7,4,11
PAILON,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,5,1,6,6,11,7,18
PALCA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,7,7,19,11,26,18,44
PALOS BLANCOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,1,10,3,10,4,14
PAMPA AULLAGAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,3,1,3,1,4
PAMPA GRANDE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,0,1,1,2,1,3
PAPEL PAMPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,1,3,0,3,1,4
PASORAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,4,1,4,1,5
PATACAMAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,2,0,1,1,3,4
PAZÑA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,0,3,6,4,6,10
PELECHUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,2,3,1,4,3,7,10
POCOATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,8,4,80,73,88,77,165
POCONA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,4,8,4,8,12
POJO (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,0,1,0,2,0,2
POOPO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,4,1,4,1,5
PORCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,2,5,13,6,15,21
POROMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,8,5,31,28,39,33,72
POSTRER VALLE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,3,0,3,0,3
POTOSI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,13,12,113,117,126,129,255
PRESTO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,5,3,15,10,20,13,33
PUCARANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,5,10,18,8,23,18,41
PUERTO ACOSTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,2,1,11,5,13,6,19
PUERTO CARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,2,14,15,15,17,32
PUERTO GONZALO MORENO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,1,1,1,1,2
PUERTO PEREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,2,2,12,9,14,11,25
PUERTO RICO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,1,4,2,4,3,7
PUERTO SUAREZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,1,0,1,0,1
PUERTO VILLARROEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,29,21,29,21,50
PUNA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,3,4,30,49,33,53,86
PUNATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,2,1,46,41,48,42,90
QUIABAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,1,2,1,2,3
QUILLACOLLO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,15,15,295,278,310,293,603
QUIME,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,1,3,1,3,4
RAQAYPAMPA(ETA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,1,11,3,11,4,15
RAVELO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,4,56,64,57,68,125
REYES,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,7,3,7,3,10
RIBERALTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,4,11,11,12,15,27
ROBORE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,0,11,12,12,12,24
SACABA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,6,11,161,131,167,142,309
SACABAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,5,2,5,2,7
SACACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,4,8,54,36,58,44,102
SAIPINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,1,1,1,1,2
SALINAS DE GARCI MENDOZA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,1,9,13,10,14,24
SAMAIPATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,0,1,0,2,0,2
SAN AGUSTIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,1,0,0,0,1,1
SAN ANDRES DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,1,4,4,5,5,10
SAN ANTONIO DE ESMORUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,1,2,1,2,3
SAN ANTONIO DE LOMERIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,5,8,5,8,13
SAN BENITO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,5,2,5,2,7
SAN BORJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,27,38,12,7,39,45,84
SAN BUENA VENTURA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,6,5,6,5,11
SAN CARLOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,1,0,1,0,1
SAN IGNACIO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,4,5,5,3,9,8,17
SAN IGNACIO DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,8,6,52,40,60,46,106
SAN JAVIER(STC),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,2,8,2,8,10
SAN JOAQUIN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,3,2,2,3,5,8
SAN JOSE DE CHIQUITOS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,30,25,25,25,55,50,105
SAN JUAN DE YAPACANI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,1,2,1,2,3
SAN JULIAN,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,1,8,3,9,4,13
SAN LORENZO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,1,5,7,6,8,14
SAN LORENZO(TJA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,2,6,14,7,16,23
SAN LUCAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,6,3,72,86,78,89,167
SAN MIGUEL DE VELASCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,9,7,9,7,16
SAN PABLO DE LIPEZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,0,0,0,1,0,1
SAN PEDRO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,4,0,4,0,4
SAN PEDRO DE BUENA VISTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,13,15,103,104,116,119,235
SAN PEDRO DE CURAHUARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,0,1,1,2,1,3
SAN PEDRO DE MACHA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,5,4,42,41,47,45,92
SAN PEDRO DE TIQUINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,3,1,3,1,4
SAN PEDRO(PND),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,2,0,11,10,13,10,23
SAN RAFAEL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,0,3,2,4,2,6
SAN RAMON SCZ,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,30,13,38,32,68,45,113
SANTA ROSA DEL SARA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,2,2,2,2,4
SANTIAGO DE CALLAPA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,1,1,1,1,2,3
SANTIAGO DE HUARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,2,2,8,6,10,8,18
SANTIAGO DE HUATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,2,1,0,0,2,1,3
SANTIAGO DE MACHACA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,2,2,2,2,4,4,8
SANTUARIO DE QUILLACAS,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,2,0,4,4,6,4,10
SAPAHAQUI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,1,1,9,2,10,12
SENA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,13,17,13,17,30
SHINAOTA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,2,0,7,12,9,12,21
SICA SICA (VILLA AROMA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,1,3,3,3,4,7
SICAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,1,1,1,1,2
SIPE SIPE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,5,10,37,41,42,51,93
SOPACHUY,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,21,15,21,15,36
SORACACHI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,2,0,9,8,11,8,19
SORATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,16,14,18,28,34,42,76
SUCRE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,1,12,15,13,16,29
TACACOMA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,1,1,0,1,1,2
TACOBAMBA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,6,2,21,21,27,23,50
TACOPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,5,2,14,9,19,11,30
TAHUA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,0,1,0,1,1
TAPACARI,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,7,10,23,20,30,30,60
TARABUCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,5,1,19,19,24,20,44
TARATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,0,4,0,4,4
TARIJA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,4,2,46,42,50,44,94
TARVITA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,5,3,30,22,35,25,60
TEOPONTE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,4,1,4,1,5
TIAHUANACU,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,1,2,1,3,2,5
TINGUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,4,8,52,44,56,52,108
TIQUIPAYA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,5,2,46,45,51,47,98
TIRAQUE (CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,2,2,27,17,29,19,48
TITO YUPANQUI (PARQUIPUJIO),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,0,2,0,2,2
TOCO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,1,0,1,0,1
TOLATA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,2,1,0,1,2,3
TOMAVE,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,12,17,12,17,29
TOMINA,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,1,0,10,9,11,9,20
TORO TORO,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,2,2,42,53,44,55,99
TOTORA(CBBA),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,13,10,13,10,23
TOTORA(ORR),control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,3,1,3,1,4
TRIGAL,control de crecimiento infantil,control del nino(a) menor de 1 ano fuera del establecimiento,2022-10-01,0,0,0,1,0,1,1
